# Intensity Error [-0.167K,0.333K,0] DeltaE
#  shape: 20x70
0.000000e+00 0.000000e+00 2.674999e+00 2.050000e+00
1.635198e-01 1.156263e-01 2.674999e+00 2.150000e+00
8.318485e-02 1.447485e-01 2.674999e+00 2.250000e+00
-7.398307e-02 7.398307e-02 2.674999e+00 2.350000e+00
0.000000e+00 0.000000e+00 2.674999e+00 2.450000e+00
7.523805e-02 1.297450e-01 2.674999e+00 2.550000e+00
1.552677e-01 1.097909e-01 2.674999e+00 2.650000e+00
2.500186e-01 1.868048e-01 2.674999e+00 2.750000e+00
1.448417e-01 1.024185e-01 2.674999e+00 2.850000e+00
8.718021e-02 8.718021e-02 2.674999e+00 2.950000e+00
7.193275e-02 7.193275e-02 2.674999e+00 3.050000e+00
7.668237e-02 1.330539e-01 2.674999e+00 3.150000e+00
1.436395e-04 1.480239e-01 2.674999e+00 3.250000e+00
7.004807e-02 1.212448e-01 2.674999e+00 3.350000e+00
7.965272e-02 1.394962e-01 2.674999e+00 3.450000e+00
-1.372752e-01 9.706896e-02 2.674999e+00 3.550000e+00
4.077691e-05 1.120241e-01 2.674999e+00 3.650000e+00
1.299890e-01 9.191632e-02 2.674999e+00 3.750000e+00
7.257966e-02 7.257966e-02 2.674999e+00 3.850000e+00
1.837718e-01 1.370047e-01 2.674999e+00 3.950000e+00
6.609605e-02 6.609605e-02 2.674999e+00 4.050000e+00
0.000000e+00 0.000000e+00 2.674999e+00 4.150000e+00
1.232995e-01 1.513997e-01 2.674999e+00 4.250000e+00
1.652696e-01 9.541866e-02 2.674999e+00 4.350000e+00
6.497912e-02 1.124360e-01 2.674999e+00 4.450000e+00
1.212310e-01 8.572351e-02 2.674999e+00 4.550000e+00
7.148969e-02 1.251627e-01 2.674999e+00 4.650000e+00
6.829338e-02 1.174196e-01 2.674999e+00 4.750000e+00
3.363596e-01 1.504257e-01 2.674999e+00 4.850000e+00
4.266168e-05 1.424459e-01 2.674999e+00 4.950000e+00
5.086254e-02 8.838853e-02 2.674999e+00 5.050000e+00
5.828262e-04 1.125506e-01 2.674999e+00 5.150000e+00
5.410936e-02 1.445623e-01 2.674999e+00 5.250000e+00
5.003593e-02 1.123171e-01 2.674999e+00 5.350000e+00
1.004951e-01 1.416415e-01 2.674999e+00 5.450000e+00
1.510989e-01 1.797341e-01 2.674999e+00 5.550000e+00
1.442778e-01 1.283559e-01 2.674999e+00 5.650000e+00
2.595384e-01 1.581961e-01 2.674999e+00 5.750000e+00
-1.988227e-01 1.405895e-01 2.674999e+00 5.850000e+00
0.000000e+00 0.000000e+00 2.674999e+00 5.950000e+00
nan nan 2.674999e+00 6.050000e+00
nan nan 2.674999e+00 6.150000e+00
nan nan 2.674999e+00 6.250000e+00
nan nan 2.674999e+00 6.350000e+00
nan nan 2.674999e+00 6.450000e+00
nan nan 2.674999e+00 6.550000e+00
nan nan 2.674999e+00 6.650000e+00
nan nan 2.674999e+00 6.750000e+00
nan nan 2.674999e+00 6.850000e+00
nan nan 2.674999e+00 6.950000e+00
2.379833e+01 1.243961e+00 2.724999e+00 5.000000e-02
7.438907e+00 7.402000e-01 2.724999e+00 1.500000e-01
7.652343e-01 2.550785e-01 2.724999e+00 2.500000e-01
2.798843e-01 1.399423e-01 2.724999e+00 3.500000e-01
3.186299e-01 1.593154e-01 2.724999e+00 4.500000e-01
1.798279e-01 1.271575e-01 2.724999e+00 5.500000e-01
2.275794e-01 1.313932e-01 2.724999e+00 6.500000e-01
8.671596e-02 8.671596e-02 2.724999e+00 7.500000e-01
1.769490e-01 1.773284e-01 2.724999e+00 8.500000e-01
1.535551e-01 1.085806e-01 2.724999e+00 9.500000e-01
9.116536e-02 9.116536e-02 2.724999e+00 1.050000e+00
3.482049e-01 1.741027e-01 2.724999e+00 1.150000e+00
7.719002e-02 7.719002e-02 2.724999e+00 1.250000e+00
1.129494e-04 1.332392e-01 2.724999e+00 1.350000e+00
1.600543e-01 1.131755e-01 2.724999e+00 1.450000e+00
2.176248e-01 1.256461e-01 2.724999e+00 1.550000e+00
-8.993777e-02 8.993776e-02 2.724999e+00 1.650000e+00
0.000000e+00 0.000000e+00 2.724999e+00 1.750000e+00
2.193003e-01 1.266132e-01 2.724999e+00 1.850000e+00
0.000000e+00 0.000000e+00 2.724999e+00 1.950000e+00
-2.337815e-04 9.444560e-02 2.724999e+00 2.050000e+00
1.520542e-01 1.075187e-01 2.724999e+00 2.150000e+00
-7.452846e-02 1.281616e-01 2.724999e+00 2.250000e+00
1.305439e-01 9.230845e-02 2.724999e+00 2.350000e+00
8.138516e-02 1.406418e-01 2.724999e+00 2.450000e+00
-1.316264e-01 1.312768e-01 2.724999e+00 2.550000e+00
2.074988e-01 1.197998e-01 2.724999e+00 2.650000e+00
7.466871e-02 7.466870e-02 2.724999e+00 2.750000e+00
0.000000e+00 0.000000e+00 2.724999e+00 2.850000e+00
-5.373085e-05 1.106844e-01 2.724999e+00 2.950000e+00
6.535156e-02 6.535156e-02 2.724999e+00 3.050000e+00
4.244748e-01 1.732914e-01 2.724999e+00 3.150000e+00
1.477639e-01 1.478368e-01 2.724999e+00 3.250000e+00
6.484266e-02 1.125557e-01 2.724999e+00 3.350000e+00
0.000000e+00 0.000000e+00 2.724999e+00 3.450000e+00
6.356130e-02 1.101310e-01 2.724999e+00 3.550000e+00
1.563047e-01 1.557510e-01 2.724999e+00 3.650000e+00
6.774807e-02 6.774808e-02 2.724999e+00 3.750000e+00
1.490559e-01 1.054004e-01 2.724999e+00 3.850000e+00
7.063953e-02 1.227800e-01 2.724999e+00 3.950000e+00
2.864367e-01 1.432192e-01 2.724999e+00 4.050000e+00
-7.048481e-02 7.048481e-02 2.724999e+00 4.150000e+00
6.727135e-02 1.173592e-01 2.724999e+00 4.250000e+00
1.321599e-01 1.313737e-01 2.724999e+00 4.350000e+00
-1.248263e-01 1.245993e-01 2.724999e+00 4.450000e+00
-5.862478e-02 1.011060e-01 2.724999e+00 4.550000e+00
5.803121e-02 1.019274e-01 2.724999e+00 4.650000e+00
5.859967e-02 1.002908e-01 2.724999e+00 4.750000e+00
2.045120e-01 1.810011e-01 2.724999e+00 4.850000e+00
-1.323044e-01 1.319596e-01 2.724999e+00 4.950000e+00
2.071193e-01 1.548324e-01 2.724999e+00 5.050000e+00
-1.065632e-03 1.654877e-01 2.724999e+00 5.150000e+00
-8.606395e-04 1.023782e-01 2.724999e+00 5.250000e+00
-5.559518e-02 1.267978e-01 2.724999e+00 5.350000e+00
1.099531e-01 1.098133e-01 2.724999e+00 5.450000e+00
-1.473035e-01 1.455862e-01 2.724999e+00 5.550000e+00
4.891745e-02 1.498035e-01 2.724999e+00 5.650000e+00
5.612266e-02 1.240281e-01 2.724999e+00 5.750000e+00
-4.666011e-01 2.194750e-01 2.724999e+00 5.850000e+00
-1.501032e-01 1.501032e-01 2.724999e+00 5.950000e+00
0.000000e+00 0.000000e+00 2.724999e+00 6.050000e+00
nan nan 2.724999e+00 6.150000e+00
nan nan 2.724999e+00 6.250000e+00
nan nan 2.724999e+00 6.350000e+00
nan nan 2.724999e+00 6.450000e+00
nan nan 2.724999e+00 6.550000e+00
nan nan 2.724999e+00 6.650000e+00
nan nan 2.724999e+00 6.750000e+00
nan nan 2.724999e+00 6.850000e+00
nan nan 2.724999e+00 6.950000e+00
2.104122e+01 1.282908e+00 2.774999e+00 5.000000e-02
5.317082e+00 7.169562e-01 2.774999e+00 1.500000e-01
1.010501e+00 2.917069e-01 2.774999e+00 2.500000e-01
4.777368e-01 2.254033e-01 2.774999e+00 3.500000e-01
1.998934e-01 1.413462e-01 2.774999e+00 4.500000e-01
1.738552e-01 1.229342e-01 2.774999e+00 5.500000e-01
7.845318e-02 7.845317e-02 2.774999e+00 6.500000e-01
1.865176e-01 1.318881e-01 2.774999e+00 7.500000e-01
3.154919e-01 1.577461e-01 2.774999e+00 8.500000e-01
7.300004e-02 7.300003e-02 2.774999e+00 9.500000e-01
1.766326e-01 1.762639e-01 2.774999e+00 1.050000e+00
7.078374e-02 7.078374e-02 2.774999e+00 1.150000e+00
1.364915e-01 9.651410e-02 2.774999e+00 1.250000e+00
1.495717e-04 1.713784e-01 2.774999e+00 1.350000e+00
2.052408e-01 1.184958e-01 2.774999e+00 1.450000e+00
7.003780e-02 7.003780e-02 2.774999e+00 1.550000e+00
1.706081e-01 1.206381e-01 2.774999e+00 1.650000e+00
6.617348e-02 1.142790e-01 2.774999e+00 1.750000e+00
4.404159e-01 1.797996e-01 2.774999e+00 1.850000e+00
1.586876e-01 1.122091e-01 2.774999e+00 1.950000e+00
-6.480569e-02 6.480569e-02 2.774999e+00 2.050000e+00
0.000000e+00 0.000000e+00 2.774999e+00 2.150000e+00
7.377994e-02 7.377994e-02 2.774999e+00 2.250000e+00
1.317993e-01 9.319655e-02 2.774999e+00 2.350000e+00
0.000000e+00 0.000000e+00 2.774999e+00 2.450000e+00
1.324991e-01 9.369102e-02 2.774999e+00 2.550000e+00
1.423138e-01 1.006312e-01 2.774999e+00 2.650000e+00
3.814477e-01 2.022602e-01 2.774999e+00 2.750000e+00
6.293456e-02 6.293456e-02 2.774999e+00 2.850000e+00
1.585915e-01 1.944550e-01 2.774999e+00 2.950000e+00
-6.599475e-02 1.146355e-01 2.774999e+00 3.050000e+00
-6.879273e-02 6.879273e-02 2.774999e+00 3.150000e+00
7.441309e-02 1.278972e-01 2.774999e+00 3.250000e+00
-2.513857e-04 8.722317e-02 2.774999e+00 3.350000e+00
7.821621e-02 1.343282e-01 2.774999e+00 3.450000e+00
2.496704e-01 1.248359e-01 2.774999e+00 3.550000e+00
7.170109e-02 1.607157e-01 2.774999e+00 3.650000e+00
-6.130609e-04 1.580165e-01 2.774999e+00 3.750000e+00
5.253374e-04 9.299723e-02 2.774999e+00 3.850000e+00
6.757813e-02 1.544038e-01 2.774999e+00 3.950000e+00
3.077853e-04 1.255183e-01 2.774999e+00 4.050000e+00
7.374809e-02 1.284052e-01 2.774999e+00 4.150000e+00
2.511745e-01 1.540330e-01 2.774999e+00 4.250000e+00
7.550814e-02 1.323834e-01 2.774999e+00 4.350000e+00
-6.457680e-02 6.457680e-02 2.774999e+00 4.450000e+00
7.395536e-02 1.289921e-01 2.774999e+00 4.550000e+00
-6.248023e-02 6.248023e-02 2.774999e+00 4.650000e+00
1.290249e-01 9.123444e-02 2.774999e+00 4.750000e+00
-1.131525e-01 8.001096e-02 2.774999e+00 4.850000e+00
3.341333e-04 1.149389e-01 2.774999e+00 4.950000e+00
6.450408e-02 6.450408e-02 2.774999e+00 5.050000e+00
-4.634552e-04 9.269942e-02 2.774999e+00 5.150000e+00
-6.989652e-02 1.816809e-01 2.774999e+00 5.250000e+00
-1.711932e-01 1.513031e-01 2.774999e+00 5.350000e+00
-5.195759e-02 8.912994e-02 2.774999e+00 5.450000e+00
1.700118e-01 1.677330e-01 2.774999e+00 5.550000e+00
-6.427043e-04 1.286317e-01 2.774999e+00 5.650000e+00
-5.162728e-02 1.137901e-01 2.774999e+00 5.750000e+00
1.949947e-01 2.166072e-01 2.774999e+00 5.850000e+00
1.991594e-01 1.992523e-01 2.774999e+00 5.950000e+00
1.971585e-03 5.309618e-01 2.774999e+00 6.050000e+00
0.000000e+00 0.000000e+00 2.774999e+00 6.150000e+00
nan nan 2.774999e+00 6.250000e+00
nan nan 2.774999e+00 6.350000e+00
nan nan 2.774999e+00 6.450000e+00
nan nan 2.774999e+00 6.550000e+00
nan nan 2.774999e+00 6.650000e+00
nan nan 2.774999e+00 6.750000e+00
nan nan 2.774999e+00 6.850000e+00
nan nan 2.774999e+00 6.950000e+00
2.158113e+01 1.401847e+00 2.824999e+00 5.000000e-02
6.342730e+00 7.864404e-01 2.824999e+00 1.500000e-01
8.913623e-01 2.573145e-01 2.824999e+00 2.500000e-01
4.795641e-01 1.957817e-01 2.824999e+00 3.500000e-01
8.748791e-02 8.748791e-02 2.824999e+00 4.500000e-01
1.367092e-01 1.368040e-01 2.824999e+00 5.500000e-01
1.483785e-01 1.049196e-01 2.824999e+00 6.500000e-01
8.701000e-02 8.700999e-02 2.824999e+00 7.500000e-01
3.423876e-01 1.531207e-01 2.824999e+00 8.500000e-01
1.483937e-01 1.049303e-01 2.824999e+00 9.500000e-01
1.728805e-01 1.222456e-01 2.824999e+00 1.050000e+00
0.000000e+00 0.000000e+00 2.824999e+00 1.150000e+00
1.506695e-01 1.065395e-01 2.824999e+00 1.250000e+00
1.709907e-01 1.209087e-01 2.824999e+00 1.350000e+00
1.338504e-01 9.464673e-02 2.824999e+00 1.450000e+00
0.000000e+00 0.000000e+00 2.824999e+00 1.550000e+00
8.448444e-02 8.448443e-02 2.824999e+00 1.650000e+00
1.352255e-01 9.561886e-02 2.824999e+00 1.750000e+00
-8.373258e-02 8.373257e-02 2.824999e+00 1.850000e+00
-8.343569e-02 8.343569e-02 2.824999e+00 1.950000e+00
0.000000e+00 0.000000e+00 2.824999e+00 2.050000e+00
9.098081e-02 9.098081e-02 2.824999e+00 2.150000e+00
7.981916e-02 7.981916e-02 2.824999e+00 2.250000e+00
2.759388e-04 1.070611e-01 2.824999e+00 2.350000e+00
0.000000e+00 0.000000e+00 2.824999e+00 2.450000e+00
7.556487e-02 7.556487e-02 2.824999e+00 2.550000e+00
0.000000e+00 0.000000e+00 2.824999e+00 2.650000e+00
1.768834e-01 1.250755e-01 2.824999e+00 2.750000e+00
4.711282e-05 1.028770e-01 2.824999e+00 2.850000e+00
3.713269e-01 1.856641e-01 2.824999e+00 2.950000e+00
0.000000e+00 0.000000e+00 2.824999e+00 3.050000e+00
1.169273e-04 1.131332e-01 2.824999e+00 3.150000e+00
8.805436e-02 1.519316e-01 2.824999e+00 3.250000e+00
1.413987e-01 9.998446e-02 2.824999e+00 3.350000e+00
2.683615e-01 1.549393e-01 2.824999e+00 3.450000e+00
3.604679e-01 1.612063e-01 2.824999e+00 3.550000e+00
0.000000e+00 0.000000e+00 2.824999e+00 3.650000e+00
0.000000e+00 0.000000e+00 2.824999e+00 3.750000e+00
0.000000e+00 0.000000e+00 2.824999e+00 3.850000e+00
7.693965e-02 1.331630e-01 2.824999e+00 3.950000e+00
0.000000e+00 0.000000e+00 2.824999e+00 4.050000e+00
-7.423986e-02 1.289264e-01 2.824999e+00 4.150000e+00
1.774087e-01 1.024275e-01 2.824999e+00 4.250000e+00
7.190068e-02 7.190068e-02 2.824999e+00 4.350000e+00
5.926230e-02 1.571194e-01 2.824999e+00 4.450000e+00
0.000000e+00 0.000000e+00 2.824999e+00 4.550000e+00
-6.056703e-02 1.374484e-01 2.824999e+00 4.650000e+00
-7.444194e-02 1.277786e-01 2.824999e+00 4.750000e+00
-6.240601e-02 1.085371e-01 2.824999e+00 4.850000e+00
-6.843898e-02 1.194675e-01 2.824999e+00 4.950000e+00
1.156856e-01 8.180239e-02 2.824999e+00 5.050000e+00
-1.162530e-01 1.637181e-01 2.824999e+00 5.150000e+00
1.886500e-01 1.414814e-01 2.824999e+00 5.250000e+00
6.495893e-02 1.140073e-01 2.824999e+00 5.350000e+00
1.955463e-01 1.454823e-01 2.824999e+00 5.450000e+00
0.000000e+00 0.000000e+00 2.824999e+00 5.550000e+00
3.141544e-01 1.659421e-01 2.824999e+00 5.650000e+00
5.285864e-02 1.165397e-01 2.824999e+00 5.750000e+00
-2.323682e-01 1.413612e-01 2.824999e+00 5.850000e+00
-3.175735e-01 1.938512e-01 2.824999e+00 5.950000e+00
2.837356e-01 3.426512e-01 2.824999e+00 6.050000e+00
0.000000e+00 0.000000e+00 2.824999e+00 6.150000e+00
nan nan 2.824999e+00 6.250000e+00
nan nan 2.824999e+00 6.350000e+00
nan nan 2.824999e+00 6.450000e+00
nan nan 2.824999e+00 6.550000e+00
nan nan 2.824999e+00 6.650000e+00
nan nan 2.824999e+00 6.750000e+00
nan nan 2.824999e+00 6.850000e+00
nan nan 2.824999e+00 6.950000e+00
2.199287e+01 1.385423e+00 2.874999e+00 5.000000e-02
6.037953e+00 6.880897e-01 2.874999e+00 1.500000e-01
1.301070e+00 2.984861e-01 2.874999e+00 2.500000e-01
9.504665e-01 2.865771e-01 2.874999e+00 3.500000e-01
1.620582e-01 1.145925e-01 2.874999e+00 4.500000e-01
3.395490e-01 1.518511e-01 2.874999e+00 5.500000e-01
1.699395e-01 1.201654e-01 2.874999e+00 6.500000e-01
0.000000e+00 0.000000e+00 2.874999e+00 7.500000e-01
6.742871e-02 1.168664e-01 2.874999e+00 8.500000e-01
8.497607e-02 8.497608e-02 2.874999e+00 9.500000e-01
2.583081e-04 1.249241e-01 2.874999e+00 1.050000e+00
-5.000749e-04 1.021496e-01 2.874999e+00 1.150000e+00
0.000000e+00 0.000000e+00 2.874999e+00 1.250000e+00
1.843780e-01 1.303752e-01 2.874999e+00 1.350000e+00
0.000000e+00 0.000000e+00 2.874999e+00 1.450000e+00
9.897892e-02 9.897892e-02 2.874999e+00 1.550000e+00
0.000000e+00 0.000000e+00 2.874999e+00 1.650000e+00
0.000000e+00 0.000000e+00 2.874999e+00 1.750000e+00
1.005239e-01 1.005239e-01 2.874999e+00 1.850000e+00
0.000000e+00 0.000000e+00 2.874999e+00 1.950000e+00
-8.134354e-02 8.134354e-02 2.874999e+00 2.050000e+00
0.000000e+00 0.000000e+00 2.874999e+00 2.150000e+00
0.000000e+00 0.000000e+00 2.874999e+00 2.250000e+00
8.564946e-02 1.479457e-01 2.874999e+00 2.350000e+00
-1.002805e-01 1.002805e-01 2.874999e+00 2.450000e+00
0.000000e+00 0.000000e+00 2.874999e+00 2.550000e+00
-1.773596e-01 1.254122e-01 2.874999e+00 2.650000e+00
0.000000e+00 0.000000e+00 2.874999e+00 2.750000e+00
0.000000e+00 0.000000e+00 2.874999e+00 2.850000e+00
0.000000e+00 0.000000e+00 2.874999e+00 2.950000e+00
0.000000e+00 0.000000e+00 2.874999e+00 3.050000e+00
0.000000e+00 0.000000e+00 2.874999e+00 3.150000e+00
9.123666e-02 9.123666e-02 2.874999e+00 3.250000e+00
1.425338e-01 1.431479e-01 2.874999e+00 3.350000e+00
8.977562e-02 8.977563e-02 2.874999e+00 3.450000e+00
1.250074e-04 1.105216e-01 2.874999e+00 3.550000e+00
8.179748e-02 8.179748e-02 2.874999e+00 3.650000e+00
-8.962612e-02 1.534989e-01 2.874999e+00 3.750000e+00
-1.603189e-04 1.034310e-01 2.874999e+00 3.850000e+00
8.812569e-02 8.812568e-02 2.874999e+00 3.950000e+00
7.187174e-02 7.187175e-02 2.874999e+00 4.050000e+00
2.152391e-04 1.739037e-01 2.874999e+00 4.150000e+00
-7.135358e-02 1.572835e-01 2.874999e+00 4.250000e+00
7.753258e-02 1.353564e-01 2.874999e+00 4.350000e+00
3.328538e-01 1.488587e-01 2.874999e+00 4.450000e+00
-2.470713e-04 9.878208e-02 2.874999e+00 4.550000e+00
-6.205013e-02 1.392096e-01 2.874999e+00 4.650000e+00
1.977507e-01 1.479188e-01 2.874999e+00 4.750000e+00
-6.106223e-02 1.372907e-01 2.874999e+00 4.850000e+00
0.000000e+00 0.000000e+00 2.874999e+00 4.950000e+00
6.089517e-02 1.641965e-01 2.874999e+00 5.050000e+00
0.000000e+00 0.000000e+00 2.874999e+00 5.150000e+00
4.655856e-04 1.645293e-01 2.874999e+00 5.250000e+00
1.181132e-01 1.658961e-01 2.874999e+00 5.350000e+00
-1.272486e-03 1.796850e-01 2.874999e+00 5.450000e+00
1.454076e-03 9.385679e-02 2.874999e+00 5.550000e+00
1.779273e-01 1.328020e-01 2.874999e+00 5.650000e+00
2.214654e-01 1.107342e-01 2.874999e+00 5.750000e+00
5.602330e-02 1.222714e-01 2.874999e+00 5.850000e+00
-6.566460e-02 1.990153e-01 2.874999e+00 5.950000e+00
1.009987e-01 2.298183e-01 2.874999e+00 6.050000e+00
0.000000e+00 0.000000e+00 2.874999e+00 6.150000e+00
0.000000e+00 0.000000e+00 2.874999e+00 6.250000e+00
nan nan 2.874999e+00 6.350000e+00
nan nan 2.874999e+00 6.450000e+00
nan nan 2.874999e+00 6.550000e+00
nan nan 2.874999e+00 6.650000e+00
nan nan 2.874999e+00 6.750000e+00
nan nan 2.874999e+00 6.850000e+00
nan nan 2.874999e+00 6.950000e+00
2.404413e+01 1.460579e+00 2.924999e+00 5.000000e-02
5.676777e+00 6.386882e-01 2.924999e+00 1.500000e-01
1.405649e+00 3.313153e-01 2.924999e+00 2.500000e-01
4.502629e-01 2.381762e-01 2.924999e+00 3.500000e-01
7.814112e-02 7.814112e-02 2.924999e+00 4.500000e-01
3.193110e-01 1.596558e-01 2.924999e+00 5.500000e-01
1.958927e-01 1.385171e-01 2.924999e+00 6.500000e-01
2.624952e-01 1.954487e-01 2.924999e+00 7.500000e-01
0.000000e+00 0.000000e+00 2.924999e+00 8.500000e-01
-1.046514e-01 1.046514e-01 2.924999e+00 9.500000e-01
0.000000e+00 0.000000e+00 2.924999e+00 1.050000e+00
0.000000e+00 0.000000e+00 2.924999e+00 1.150000e+00
3.179383e-01 1.835619e-01 2.924999e+00 1.250000e+00
-9.386313e-02 9.386312e-02 2.924999e+00 1.350000e+00
1.706373e-01 1.206588e-01 2.924999e+00 1.450000e+00
-1.021881e-01 1.021881e-01 2.924999e+00 1.550000e+00
8.576077e-02 8.576077e-02 2.924999e+00 1.650000e+00
2.376635e-01 1.372152e-01 2.924999e+00 1.750000e+00
0.000000e+00 0.000000e+00 2.924999e+00 1.850000e+00
1.593125e-01 1.126510e-01 2.924999e+00 1.950000e+00
7.622209e-02 7.622208e-02 2.924999e+00 2.050000e+00
-8.954773e-02 8.954773e-02 2.924999e+00 2.150000e+00
0.000000e+00 0.000000e+00 2.924999e+00 2.250000e+00
1.546275e-01 1.093382e-01 2.924999e+00 2.350000e+00
0.000000e+00 0.000000e+00 2.924999e+00 2.450000e+00
6.807662e-02 6.807662e-02 2.924999e+00 2.550000e+00
1.625419e-01 1.632751e-01 2.924999e+00 2.650000e+00
8.205220e-02 8.205221e-02 2.924999e+00 2.750000e+00
6.681717e-02 6.681717e-02 2.924999e+00 2.850000e+00
1.712783e-01 1.211120e-01 2.924999e+00 2.950000e+00
0.000000e+00 0.000000e+00 2.924999e+00 3.050000e+00
0.000000e+00 0.000000e+00 2.924999e+00 3.150000e+00
1.669182e-01 1.180290e-01 2.924999e+00 3.250000e+00
6.560694e-02 6.560694e-02 2.924999e+00 3.350000e+00
0.000000e+00 0.000000e+00 2.924999e+00 3.450000e+00
-7.213606e-02 7.213606e-02 2.924999e+00 3.550000e+00
-8.498881e-04 1.429203e-01 2.924999e+00 3.650000e+00
-8.067473e-02 8.067474e-02 2.924999e+00 3.750000e+00
1.309820e-01 9.261845e-02 2.924999e+00 3.850000e+00
1.684124e-01 1.190856e-01 2.924999e+00 3.950000e+00
6.955263e-02 1.550769e-01 2.924999e+00 4.050000e+00
7.922761e-02 1.372012e-01 2.924999e+00 4.150000e+00
7.494289e-02 7.494289e-02 2.924999e+00 4.250000e+00
7.616619e-02 1.323599e-01 2.924999e+00 4.350000e+00
2.389351e-01 1.781761e-01 2.924999e+00 4.450000e+00
7.354135e-02 1.275791e-01 2.924999e+00 4.550000e+00
2.380801e-01 1.374557e-01 2.924999e+00 4.650000e+00
0.000000e+00 0.000000e+00 2.924999e+00 4.750000e+00
7.056398e-02 1.216110e-01 2.924999e+00 4.850000e+00
6.306791e-02 1.418892e-01 2.924999e+00 4.950000e+00
1.244392e-01 1.527576e-01 2.924999e+00 5.050000e+00
2.577460e-01 1.288755e-01 2.924999e+00 5.150000e+00
3.492764e-04 1.247286e-01 2.924999e+00 5.250000e+00
-2.096217e-01 1.557076e-01 2.924999e+00 5.350000e+00
5.874485e-02 1.308407e-01 2.924999e+00 5.450000e+00
1.173624e-01 1.659097e-01 2.924999e+00 5.550000e+00
4.625986e-01 2.195191e-01 2.924999e+00 5.650000e+00
6.596839e-02 1.929886e-01 2.924999e+00 5.750000e+00
-2.628467e-04 1.850817e-01 2.924999e+00 5.850000e+00
-5.917076e-02 1.626247e-01 2.924999e+00 5.950000e+00
-3.312138e-01 2.021030e-01 2.924999e+00 6.050000e+00
3.040688e-01 4.098587e-01 2.924999e+00 6.150000e+00
0.000000e+00 0.000000e+00 2.924999e+00 6.250000e+00
nan nan 2.924999e+00 6.350000e+00
nan nan 2.924999e+00 6.450000e+00
nan nan 2.924999e+00 6.550000e+00
nan nan 2.924999e+00 6.650000e+00
nan nan 2.924999e+00 6.750000e+00
nan nan 2.924999e+00 6.850000e+00
nan nan 2.924999e+00 6.950000e+00
2.436061e+01 1.479804e+00 2.974999e+00 5.000000e-02
6.738349e+00 7.308777e-01 2.974999e+00 1.500000e-01
9.208871e-01 3.069629e-01 2.974999e+00 2.500000e-01
7.122596e-01 2.692095e-01 2.974999e+00 3.500000e-01
4.166253e-01 2.203550e-01 2.974999e+00 4.500000e-01
-3.481306e-05 1.461420e-01 2.974999e+00 5.500000e-01
0.000000e+00 0.000000e+00 2.974999e+00 6.500000e-01
1.726722e-01 1.220977e-01 2.974999e+00 7.500000e-01
9.752889e-02 9.752890e-02 2.974999e+00 8.500000e-01
9.908322e-02 9.908322e-02 2.974999e+00 9.500000e-01
0.000000e+00 0.000000e+00 2.974999e+00 1.050000e+00
8.678359e-02 8.678359e-02 2.974999e+00 1.150000e+00
9.114470e-02 9.114470e-02 2.974999e+00 1.250000e+00
0.000000e+00 0.000000e+00 2.974999e+00 1.350000e+00
8.009596e-02 8.009596e-02 2.974999e+00 1.450000e+00
0.000000e+00 0.000000e+00 2.974999e+00 1.550000e+00
7.499024e-02 7.499024e-02 2.974999e+00 1.650000e+00
1.601665e-01 1.132548e-01 2.974999e+00 1.750000e+00
0.000000e+00 0.000000e+00 2.974999e+00 1.850000e+00
0.000000e+00 0.000000e+00 2.974999e+00 1.950000e+00
2.422926e-01 1.398884e-01 2.974999e+00 2.050000e+00
0.000000e+00 0.000000e+00 2.974999e+00 2.150000e+00
7.119724e-02 7.119724e-02 2.974999e+00 2.250000e+00
0.000000e+00 0.000000e+00 2.974999e+00 2.350000e+00
0.000000e+00 0.000000e+00 2.974999e+00 2.450000e+00
1.382657e-01 9.776907e-02 2.974999e+00 2.550000e+00
1.725256e-01 1.219945e-01 2.974999e+00 2.650000e+00
2.650791e-04 1.200377e-01 2.974999e+00 2.750000e+00
-7.136821e-02 7.136822e-02 2.974999e+00 2.850000e+00
0.000000e+00 0.000000e+00 2.974999e+00 2.950000e+00
0.000000e+00 0.000000e+00 2.974999e+00 3.050000e+00
-7.852048e-02 7.852048e-02 2.974999e+00 3.150000e+00
0.000000e+00 0.000000e+00 2.974999e+00 3.250000e+00
-2.127878e-01 1.228533e-01 2.974999e+00 3.350000e+00
2.608098e-01 1.505787e-01 2.974999e+00 3.450000e+00
7.913250e-04 1.125463e-01 2.974999e+00 3.550000e+00
0.000000e+00 0.000000e+00 2.974999e+00 3.650000e+00
1.669547e-01 1.180549e-01 2.974999e+00 3.750000e+00
-1.341891e-01 1.340814e-01 2.974999e+00 3.850000e+00
8.141965e-02 8.141964e-02 2.974999e+00 3.950000e+00
1.390274e-01 9.830757e-02 2.974999e+00 4.050000e+00
0.000000e+00 0.000000e+00 2.974999e+00 4.150000e+00
7.487426e-02 1.292961e-01 2.974999e+00 4.250000e+00
6.690127e-02 6.690126e-02 2.974999e+00 4.350000e+00
-4.234458e-04 1.084827e-01 2.974999e+00 4.450000e+00
1.315346e-01 9.301077e-02 2.974999e+00 4.550000e+00
-1.589798e-01 1.587990e-01 2.974999e+00 4.650000e+00
2.687467e-01 1.343736e-01 2.974999e+00 4.750000e+00
8.157144e-02 8.157144e-02 2.974999e+00 4.850000e+00
-6.085515e-04 1.395724e-01 2.974999e+00 4.950000e+00
