# Intensity Error [0.5H,0,0] DeltaE
#  shape: 34x70
6.811287e-02 6.016104e-02 3.750000e-01 3.850000e+00
1.493978e-04 5.521141e-02 3.750000e-01 3.950000e+00
1.333560e-01 6.293489e-02 3.750000e-01 4.050000e+00
8.892153e-02 7.061239e-02 3.750000e-01 4.150000e+00
2.208427e-01 8.834563e-02 3.750000e-01 4.250000e+00
2.391127e-01 9.962312e-02 3.750000e-01 4.350000e+00
2.993969e-01 1.790938e-01 3.750000e-01 4.450000e+00
8.394172e-02 1.153559e-01 3.750000e-01 4.550000e+00
-4.222072e-02 6.629273e-02 3.750000e-01 4.650000e+00
8.373253e-02 6.581433e-02 3.750000e-01 4.750000e+00
2.050661e-02 4.583232e-02 3.750000e-01 4.850000e+00
6.010105e-02 7.774921e-02 3.750000e-01 4.950000e+00
1.382381e-01 7.107494e-02 3.750000e-01 5.050000e+00
7.857444e-02 5.527833e-02 3.750000e-01 5.150000e+00
8.999819e-05 1.098296e-01 3.750000e-01 5.250000e+00
1.879601e-02 6.915428e-02 3.750000e-01 5.350000e+00
-5.563256e-02 8.180898e-02 3.750000e-01 5.450000e+00
2.038924e-01 8.443706e-02 3.750000e-01 5.550000e+00
-3.651023e-02 8.476332e-02 3.750000e-01 5.650000e+00
8.815682e-02 7.673010e-02 3.750000e-01 5.750000e+00
6.905099e-02 8.423885e-02 3.750000e-01 5.850000e+00
2.985956e-01 9.377246e-02 3.750000e-01 5.950000e+00
-6.251036e-02 9.007357e-02 3.750000e-01 6.050000e+00
3.155907e-01 1.132517e-01 3.750000e-01 6.150000e+00
-2.803797e-02 1.139322e-01 3.750000e-01 6.250000e+00
-3.760714e-02 1.076535e-01 3.750000e-01 6.350000e+00
3.432251e-01 1.170227e-01 3.750000e-01 6.450000e+00
-1.500313e-01 1.556142e-01 3.750000e-01 6.550000e+00
-9.621521e-02 1.921758e-01 3.750000e-01 6.650000e+00
1.305447e-01 2.024418e-01 3.750000e-01 6.750000e+00
0.000000e+00 0.000000e+00 3.750000e-01 6.850000e+00
0.000000e+00 0.000000e+00 3.750000e-01 6.950000e+00
2.197916e+01 8.587985e-01 4.050000e-01 5.000000e-02
6.074842e+00 4.527926e-01 4.050000e-01 1.500000e-01
1.068725e+00 1.970220e-01 4.050000e-01 2.500000e-01
5.506788e-01 1.411640e-01 4.050000e-01 3.500000e-01
1.634679e-01 7.310518e-02 4.050000e-01 4.500000e-01
2.012208e-01 8.214812e-02 4.050000e-01 5.500000e-01
1.928437e-01 7.872834e-02 4.050000e-01 6.500000e-01
1.269507e-01 6.347537e-02 4.050000e-01 7.500000e-01
1.017576e-01 5.874991e-02 4.050000e-01 8.500000e-01
0.000000e+00 0.000000e+00 4.050000e-01 9.500000e-01
1.258502e-01 6.292522e-02 4.050000e-01 1.050000e+00
3.343420e-02 5.768604e-02 4.050000e-01 1.150000e+00
2.050191e-01 8.369896e-02 4.050000e-01 1.250000e+00
1.917706e-01 7.829026e-02 4.050000e-01 1.350000e+00
2.632969e-01 9.308978e-02 4.050000e-01 1.450000e+00
2.040234e-01 1.076215e-01 4.050000e-01 1.550000e+00
2.218568e-01 9.505180e-02 4.050000e-01 1.650000e+00
1.989769e-01 1.150678e-01 4.050000e-01 1.750000e+00
6.656188e-02 1.056750e-01 4.050000e-01 1.850000e+00
1.580607e-01 1.051938e-01 4.050000e-01 1.950000e+00
2.308452e-01 9.887751e-02 4.050000e-01 2.050000e+00
1.629591e-01 1.260249e-01 4.050000e-01 2.150000e+00
9.645375e-02 5.568765e-02 4.050000e-01 2.250000e+00
2.862620e-01 9.542098e-02 4.050000e-01 2.350000e+00
1.191240e-01 7.299205e-02 4.050000e-01 2.450000e+00
1.812954e-01 7.401372e-02 4.050000e-01 2.550000e+00
1.116058e-01 6.845301e-02 4.050000e-01 2.650000e+00
1.277625e-01 5.713732e-02 4.050000e-01 2.750000e+00
1.027665e-01 6.288329e-02 4.050000e-01 2.850000e+00
4.809958e-02 6.823621e-02 4.050000e-01 2.950000e+00
4.712905e-02 7.453928e-02 4.050000e-01 3.050000e+00
2.149961e-01 8.614553e-02 4.050000e-01 3.150000e+00
1.886043e-01 8.184126e-02 4.050000e-01 3.250000e+00
2.577443e-01 9.072433e-02 4.050000e-01 3.350000e+00
5.882209e-01 1.176447e-01 4.050000e-01 3.450000e+00
5.609160e-01 1.279245e-01 4.050000e-01 3.550000e+00
2.990985e-01 8.910913e-02 4.050000e-01 3.650000e+00
2.070119e-01 6.900463e-02 4.050000e-01 3.750000e+00
4.609426e-02 5.650827e-02 4.050000e-01 3.850000e+00
1.140384e-01 6.841020e-02 4.050000e-01 3.950000e+00
6.756411e-02 6.730967e-02 4.050000e-01 4.050000e+00
-1.114782e-01 7.397592e-02 4.050000e-01 4.150000e+00
4.424205e-02 4.440092e-02 4.050000e-01 4.250000e+00
4.426697e-02 6.219943e-02 4.050000e-01 4.350000e+00
1.078414e-01 7.814191e-02 4.050000e-01 4.450000e+00
1.485752e-01 1.770560e-01 4.050000e-01 4.550000e+00
6.310025e-02 1.412163e-01 4.050000e-01 4.650000e+00
-2.140101e-02 5.535351e-02 4.050000e-01 4.750000e+00
4.017600e-05 6.523032e-02 4.050000e-01 4.850000e+00
1.003335e-01 7.305006e-02 4.050000e-01 4.950000e+00
5.956615e-02 6.559096e-02 4.050000e-01 5.050000e+00
-3.938890e-02 5.562156e-02 4.050000e-01 5.150000e+00
1.560579e-01 7.291759e-02 4.050000e-01 5.250000e+00
7.705258e-02 7.215847e-02 4.050000e-01 5.350000e+00
3.816612e-02 7.585810e-02 4.050000e-01 5.450000e+00
-1.486032e-01 8.317149e-02 4.050000e-01 5.550000e+00
1.809229e-02 9.103734e-02 4.050000e-01 5.650000e+00
3.575180e-02 7.945190e-02 4.050000e-01 5.750000e+00
5.317522e-04 8.175967e-02 4.050000e-01 5.850000e+00
4.965990e-02 9.076985e-02 4.050000e-01 5.950000e+00
7.994326e-02 8.705901e-02 4.050000e-01 6.050000e+00
-4.630149e-02 1.019919e-01 4.050000e-01 6.150000e+00
-1.574361e-02 1.041366e-01 4.050000e-01 6.250000e+00
1.092527e-01 1.130508e-01 4.050000e-01 6.350000e+00
-1.281272e-01 1.225177e-01 4.050000e-01 6.450000e+00
-2.488466e-01 1.508780e-01 4.050000e-01 6.550000e+00
4.095976e-02 1.839710e-01 4.050000e-01 6.650000e+00
-2.817864e-02 1.938842e-01 4.050000e-01 6.750000e+00
0.000000e+00 0.000000e+00 4.050000e-01 6.850000e+00
0.000000e+00 0.000000e+00 4.050000e-01 6.950000e+00
2.055132e+01 8.136361e-01 4.350000e-01 5.000000e-02
6.422957e+00 4.611347e-01 4.350000e-01 1.500000e-01
1.066565e+00 1.885441e-01 4.350000e-01 2.500000e-01
2.644541e-01 9.349883e-02 4.350000e-01 3.500000e-01
2.597120e-01 1.026161e-01 4.350000e-01 4.500000e-01
1.615079e-01 7.222874e-02 4.350000e-01 5.500000e-01
9.996612e-02 5.771557e-02 4.350000e-01 6.500000e-01
6.705335e-02 4.741405e-02 4.350000e-01 7.500000e-01
1.607980e-01 7.191115e-02 4.350000e-01 8.500000e-01
1.307021e-01 6.535113e-02 4.350000e-01 9.500000e-01
1.377037e-01 8.430003e-02 4.350000e-01 1.050000e+00
6.602403e-02 6.592293e-02 4.350000e-01 1.150000e+00
2.256408e-01 8.528424e-02 4.350000e-01 1.250000e+00
3.083665e-01 1.027891e-01 4.350000e-01 1.350000e+00
1.302840e-01 6.514212e-02 4.350000e-01 1.450000e+00
1.307062e-01 9.250971e-02 4.350000e-01 1.550000e+00
3.387770e-02 7.603100e-02 4.350000e-01 1.650000e+00
9.637106e-02 1.240388e-01 4.350000e-01 1.750000e+00
3.286990e-01 1.315357e-01 4.350000e-01 1.850000e+00
2.689846e-01 1.064064e-01 4.350000e-01 1.950000e+00
3.208178e-01 1.111284e-01 4.350000e-01 2.050000e+00
2.281728e-01 1.341804e-01 4.350000e-01 2.150000e+00
1.647178e-01 1.431577e-01 4.350000e-01 2.250000e+00
1.290028e-01 9.134008e-02 4.350000e-01 2.350000e+00
2.243228e-01 9.624320e-02 4.350000e-01 2.450000e+00
1.512180e-01 6.762690e-02 4.350000e-01 2.550000e+00
1.814648e-01 7.408291e-02 4.350000e-01 2.650000e+00
1.439577e-01 6.438009e-02 4.350000e-01 2.750000e+00
7.817220e-02 4.513278e-02 4.350000e-01 2.850000e+00
1.556149e-01 8.224794e-02 4.350000e-01 2.950000e+00
1.475425e-01 7.788840e-02 4.350000e-01 3.050000e+00
1.677280e-01 9.275177e-02 4.350000e-01 3.150000e+00
1.197743e-01 9.275344e-02 4.350000e-01 3.250000e+00
2.140482e-01 1.138360e-01 4.350000e-01 3.350000e+00
3.786963e-01 9.467464e-02 4.350000e-01 3.450000e+00
4.955142e-01 1.225970e-01 4.350000e-01 3.550000e+00
2.112507e-01 1.071866e-01 4.350000e-01 3.650000e+00
2.084700e-01 6.949055e-02 4.350000e-01 3.750000e+00
2.324503e-02 2.324503e-02 4.350000e-01 3.850000e+00
9.270745e-02 8.646086e-02 4.350000e-01 3.950000e+00
1.364163e-01 7.890795e-02 4.350000e-01 4.050000e+00
6.119484e-05 7.770020e-02 4.350000e-01 4.150000e+00
1.119402e-01 7.418775e-02 4.350000e-01 4.250000e+00
1.107667e-01 5.870685e-02 4.350000e-01 4.350000e+00
1.316213e-04 6.189232e-02 4.350000e-01 4.450000e+00
8.613579e-02 5.288798e-02 4.350000e-01 4.550000e+00
-8.546424e-02 1.560384e-01 4.350000e-01 4.650000e+00
4.246867e-02 1.257673e-01 4.350000e-01 4.750000e+00
4.186769e-02 6.583502e-02 4.350000e-01 4.850000e+00
1.639022e-01 7.659342e-02 4.350000e-01 4.950000e+00
-1.967616e-02 7.244473e-02 4.350000e-01 5.050000e+00
-1.480683e-06 4.828163e-02 4.350000e-01 5.150000e+00
1.935033e-02 7.577809e-02 4.350000e-01 5.250000e+00
-1.952665e-02 7.507638e-02 4.350000e-01 5.350000e+00
-7.672015e-02 7.143322e-02 4.350000e-01 5.450000e+00
1.300624e-01 8.986733e-02 4.350000e-01 5.550000e+00
-9.186354e-02 8.400999e-02 4.350000e-01 5.650000e+00
-5.426288e-02 7.857814e-02 4.350000e-01 5.750000e+00
3.443630e-02 9.283683e-02 4.350000e-01 5.850000e+00
1.199782e-01 9.464522e-02 4.350000e-01 5.950000e+00
8.120863e-02 9.904585e-02 4.350000e-01 6.050000e+00
9.342527e-04 8.776966e-02 4.350000e-01 6.150000e+00
2.748887e-01 1.070165e-01 4.350000e-01 6.250000e+00
1.252587e-01 1.095691e-01 4.350000e-01 6.350000e+00
-1.120998e-02 1.168241e-01 4.350000e-01 6.450000e+00
2.380386e-01 1.335984e-01 4.350000e-01 6.550000e+00
-3.504414e-01 1.697618e-01 4.350000e-01 6.650000e+00
1.629610e-01 1.584552e-01 4.350000e-01 6.750000e+00
0.000000e+00 0.000000e+00 4.350000e-01 6.850000e+00
0.000000e+00 0.000000e+00 4.350000e-01 6.950000e+00
2.243323e+01 8.758735e-01 4.650000e-01 5.000000e-02
6.113483e+00 4.458723e-01 4.650000e-01 1.500000e-01
1.074008e+00 1.925166e-01 4.650000e-01 2.500000e-01
6.223191e-01 1.427700e-01 4.650000e-01 3.500000e-01
5.642701e-01 1.368559e-01 4.650000e-01 4.500000e-01
-6.890792e-05 4.686274e-02 4.650000e-01 5.500000e-01
1.323154e-01 9.351948e-02 4.650000e-01 6.500000e-01
6.529883e-02 4.617326e-02 4.650000e-01 7.500000e-01
1.017818e-01 5.876395e-02 4.650000e-01 8.500000e-01
6.733552e-02 8.251119e-02 4.650000e-01 9.500000e-01
1.822060e-04 6.476623e-02 4.650000e-01 1.050000e+00
2.358292e-01 8.913529e-02 4.650000e-01 1.150000e+00
1.005985e-01 5.808056e-02 4.650000e-01 1.250000e+00
3.283635e-01 1.038380e-01 4.650000e-01 1.350000e+00
6.751888e-02 6.742541e-02 4.650000e-01 1.450000e+00
1.646417e-01 8.699603e-02 4.650000e-01 1.550000e+00
2.290564e-01 8.657534e-02 4.650000e-01 1.650000e+00
3.382998e-01 1.172652e-01 4.650000e-01 1.750000e+00
1.316751e-01 9.302089e-02 4.650000e-01 1.850000e+00
3.202381e-01 1.200000e-01 4.650000e-01 1.950000e+00
3.723160e-01 1.122577e-01 4.650000e-01 2.050000e+00
3.590291e-01 1.423366e-01 4.650000e-01 2.150000e+00
3.188100e-01 1.192266e-01 4.650000e-01 2.250000e+00
1.662275e-01 1.105004e-01 4.650000e-01 2.350000e+00
3.252623e-02 8.568094e-02 4.650000e-01 2.450000e+00
9.646165e-02 5.569249e-02 4.650000e-01 2.550000e+00
2.186263e-01 9.361940e-02 4.650000e-01 2.650000e+00
-2.992696e-02 6.730435e-02 4.650000e-01 2.750000e+00
2.941907e-02 6.644797e-02 4.650000e-01 2.850000e+00
1.346525e-01 7.136997e-02 4.650000e-01 2.950000e+00
2.611396e-01 8.257997e-02 4.650000e-01 3.050000e+00
7.571557e-02 7.559096e-02 4.650000e-01 3.150000e+00
7.255547e-02 9.375582e-02 4.650000e-01 3.250000e+00
-2.395856e-02 7.210788e-02 4.650000e-01 3.350000e+00
1.434208e-01 1.013279e-01 4.650000e-01 3.450000e+00
4.773327e-01 1.168458e-01 4.650000e-01 3.550000e+00
3.798498e-01 1.114650e-01 4.650000e-01 3.650000e+00
5.168046e-01 1.197445e-01 4.650000e-01 3.750000e+00
1.632856e-01 6.991432e-02 4.650000e-01 3.850000e+00
2.559301e-01 8.398934e-02 4.650000e-01 3.950000e+00
9.194146e-02 6.511658e-02 4.650000e-01 4.050000e+00
6.824074e-02 8.784498e-02 4.650000e-01 4.150000e+00
1.802286e-01 8.989681e-02 4.650000e-01 4.250000e+00
8.963042e-02 6.330372e-02 4.650000e-01 4.350000e+00
-2.215510e-02 4.963045e-02 4.650000e-01 4.450000e+00
6.511886e-02 4.870626e-02 4.650000e-01 4.550000e+00
8.577345e-02 7.427122e-02 4.650000e-01 4.650000e+00
1.909066e-01 1.597221e-01 4.650000e-01 4.750000e+00
2.925742e-01 1.253776e-01 4.650000e-01 4.850000e+00
1.038529e-01 5.507163e-02 4.650000e-01 4.950000e+00
8.173931e-02 5.778932e-02 4.650000e-01 5.050000e+00
-1.191644e-01 6.285075e-02 4.650000e-01 5.150000e+00
5.837144e-02 5.187877e-02 4.650000e-01 5.250000e+00
3.859984e-02 6.746108e-02 4.650000e-01 5.350000e+00
1.740175e-01 9.252342e-02 4.650000e-01 5.450000e+00
1.125940e-01 9.205744e-02 4.650000e-01 5.550000e+00
-1.848227e-02 8.900609e-02 4.650000e-01 5.650000e+00
-7.383309e-02 9.303343e-02 4.650000e-01 5.750000e+00
8.998756e-02 9.849474e-02 4.650000e-01 5.850000e+00
1.558904e-01 8.955647e-02 4.650000e-01 5.950000e+00
-6.684512e-02 9.357233e-02 4.650000e-01 6.050000e+00
-2.487165e-04 9.949046e-02 4.650000e-01 6.150000e+00
9.104662e-04 1.043311e-01 4.650000e-01 6.250000e+00
-9.190217e-02 1.159260e-01 4.650000e-01 6.350000e+00
1.452615e-01 1.143851e-01 4.650000e-01 6.450000e+00
1.014823e-01 1.269253e-01 4.650000e-01 6.550000e+00
-1.155914e-02 1.519276e-01 4.650000e-01 6.650000e+00
-2.219352e-01 1.496413e-01 4.650000e-01 6.750000e+00
0.000000e+00 0.000000e+00 4.650000e-01 6.850000e+00
0.000000e+00 0.000000e+00 4.650000e-01 6.950000e+00
2.003791e+01 8.073517e-01 4.950000e-01 5.000000e-02
5.518102e+00 4.282884e-01 4.950000e-01 1.500000e-01
1.693101e+00 2.370820e-01 4.950000e-01 2.500000e-01
6.190423e-01 1.420182e-01 4.950000e-01 3.500000e-01
1.677568e-01 7.502332e-02 4.950000e-01 4.500000e-01
1.317189e-01 6.585947e-02 4.950000e-01 5.500000e-01
1.661089e-01 8.787502e-02 4.950000e-01 6.500000e-01
1.023448e-01 5.908884e-02 4.950000e-01 7.500000e-01
6.615883e-02 4.678135e-02 4.950000e-01 8.500000e-01
6.607342e-02 4.672105e-02 4.950000e-01 9.500000e-01
2.043218e-01 8.341412e-02 4.950000e-01 1.050000e+00
1.009611e-01 5.828996e-02 4.950000e-01 1.150000e+00
2.658906e-01 1.050929e-01 4.950000e-01 1.250000e+00
2.993748e-01 1.102448e-01 4.950000e-01 1.350000e+00
3.330589e-01 1.053228e-01 4.950000e-01 1.450000e+00
3.359401e-02 3.359401e-02 4.950000e-01 1.550000e+00
2.338102e-01 8.837219e-02 4.950000e-01 1.650000e+00
3.544563e-01 1.068729e-01 4.950000e-01 1.750000e+00
4.428991e-01 1.319996e-01 4.950000e-01 1.850000e+00
1.010146e-01 7.528306e-02 4.950000e-01 1.950000e+00
2.514142e-01 8.888876e-02 4.950000e-01 2.050000e+00
6.772255e-02 8.281933e-02 4.950000e-01 2.150000e+00
-3.377433e-02 1.000443e-01 4.950000e-01 2.250000e+00
2.191171e-01 1.290415e-01 4.950000e-01 2.350000e+00
9.990680e-02 1.106871e-01 4.950000e-01 2.450000e+00
-4.424656e-04 8.041602e-02 4.950000e-01 2.550000e+00
1.613227e-01 8.519211e-02 4.950000e-01 2.650000e+00
6.431814e-02 6.408871e-02 4.950000e-01 2.750000e+00
1.506869e-01 7.984468e-02 4.950000e-01 2.850000e+00
1.824380e-01 8.599605e-02 4.950000e-01 2.950000e+00
5.566530e-02 5.584109e-02 4.950000e-01 3.050000e+00
3.126490e-01 9.025438e-02 4.950000e-01 3.150000e+00
7.707582e-02 5.761749e-02 4.950000e-01 3.250000e+00
9.752575e-02 9.143292e-02 4.950000e-01 3.350000e+00
1.925449e-01 9.003376e-02 4.950000e-01 3.450000e+00
3.599538e-01 1.375736e-01 4.950000e-01 3.550000e+00
6.466473e-01 1.417155e-01 4.950000e-01 3.650000e+00
2.134349e-01 8.565430e-02 4.950000e-01 3.750000e+00
9.335086e-02 8.801220e-02 4.950000e-01 3.850000e+00
1.393863e-01 7.366261e-02 4.950000e-01 3.950000e+00
-2.339159e-02 4.024651e-02 4.950000e-01 4.050000e+00
2.297626e-01 9.186238e-02 4.950000e-01 4.150000e+00
4.521386e-02 5.537580e-02 4.950000e-01 4.250000e+00
8.990997e-02 5.495204e-02 4.950000e-01 4.350000e+00
4.429456e-02 5.450685e-02 4.950000e-01 4.450000e+00
6.593144e-02 4.929793e-02 4.950000e-01 4.550000e+00
1.086758e-01 6.499752e-02 4.950000e-01 4.650000e+00
-8.629322e-02 8.548279e-02 4.950000e-01 4.750000e+00
8.439328e-02 1.739377e-01 4.950000e-01 4.850000e+00
-2.163490e-02 1.488426e-01 4.950000e-01 4.950000e+00
1.854927e-01 7.964153e-02 4.950000e-01 5.050000e+00
4.034930e-02 5.699033e-02 4.950000e-01 5.150000e+00
7.954711e-02 6.838746e-02 4.950000e-01 5.250000e+00
-7.802622e-02 8.736463e-02 4.950000e-01 5.350000e+00
3.878727e-02 7.752246e-02 4.950000e-01 5.450000e+00
1.854953e-02 5.046218e-02 4.950000e-01 5.550000e+00
-5.520787e-02 9.347657e-02 4.950000e-01 5.650000e+00
1.285067e-01 6.612475e-02 4.950000e-01 5.750000e+00
1.262746e-01 1.033650e-01 4.950000e-01 5.850000e+00
2.258135e-01 9.701037e-02 4.950000e-01 5.950000e+00
1.867631e-01 1.220767e-01 4.950000e-01 6.050000e+00
-4.865466e-02 1.049894e-01 4.950000e-01 6.150000e+00
1.563945e-02 9.410090e-02 4.950000e-01 6.250000e+00
2.007922e-01 1.169191e-01 4.950000e-01 6.350000e+00
1.122320e-01 9.897832e-02 4.950000e-01 6.450000e+00
-2.397254e-02 1.141979e-01 4.950000e-01 6.550000e+00
-5.568122e-02 1.439220e-01 4.950000e-01 6.650000e+00
1.889483e-03 1.265375e-01 4.950000e-01 6.750000e+00
0.000000e+00 0.000000e+00 4.950000e-01 6.850000e+00
0.000000e+00 0.000000e+00 4.950000e-01 6.950000e+00
2.074721e+01 8.278951e-01 5.250000e-01 5.000000e-02
6.608442e+00 4.638224e-01 5.250000e-01 1.500000e-01
1.346164e+00 2.128476e-01 5.250000e-01 2.500000e-01
5.366389e-01 1.341601e-01 5.250000e-01 3.500000e-01
2.290506e-01 9.823298e-02 5.250000e-01 4.500000e-01
2.045923e-01 8.352468e-02 5.250000e-01 5.500000e-01
6.787670e-02 4.799607e-02 5.250000e-01 6.500000e-01
1.317759e-01 6.588794e-02 5.250000e-01 7.500000e-01
6.846154e-02 4.840966e-02 5.250000e-01 8.500000e-01
3.422065e-02 3.422065e-02 5.250000e-01 9.500000e-01
2.001375e-01 8.170594e-02 5.250000e-01 1.050000e+00
4.616818e-01 1.233898e-01 5.250000e-01 1.150000e+00
1.027155e-01 5.930292e-02 5.250000e-01 1.250000e+00
2.024266e-01 8.264054e-02 5.250000e-01 1.350000e+00
9.989858e-02 7.450547e-02 5.250000e-01 1.450000e+00
1.643691e-01 8.690061e-02 5.250000e-01 1.550000e+00
3.721274e-01 1.122007e-01 5.250000e-01 1.650000e+00
3.390696e-02 1.026953e-01 5.250000e-01 1.750000e+00
5.073968e-01 1.268496e-01 5.250000e-01 1.850000e+00
1.659522e-01 8.784201e-02 5.250000e-01 1.950000e+00
1.728153e-01 1.342172e-01 5.250000e-01 2.050000e+00
2.814800e-01 1.127288e-01 5.250000e-01 2.150000e+00
6.571254e-02 8.030012e-02 5.250000e-01 2.250000e+00
-1.375461e-01 1.086573e-01 5.250000e-01 2.350000e+00
1.907831e-01 1.190990e-01 5.250000e-01 2.450000e+00
1.635884e-01 1.350026e-01 5.250000e-01 2.550000e+00
1.339788e-01 1.248507e-01 5.250000e-01 2.650000e+00
6.524301e-02 7.945479e-02 5.250000e-01 2.750000e+00
9.765475e-02 5.638112e-02 5.250000e-01 2.850000e+00
6.153274e-02 7.497004e-02 5.250000e-01 2.950000e+00
1.534167e-01 6.861046e-02 5.250000e-01 3.050000e+00
1.448888e-01 7.667427e-02 5.250000e-01 3.150000e+00
1.310545e-01 5.860970e-02 5.250000e-01 3.250000e+00
1.564076e-01 6.385367e-02 5.250000e-01 3.350000e+00
7.425059e-02 9.539051e-02 5.250000e-01 3.450000e+00
-4.784720e-02 1.073802e-01 5.250000e-01 3.550000e+00
5.000273e-01 1.327884e-01 5.250000e-01 3.650000e+00
3.574954e-01 1.488692e-01 5.250000e-01 3.750000e+00
1.178657e-01 8.508696e-02 5.250000e-01 3.850000e+00
2.334565e-02 7.742049e-02 5.250000e-01 3.950000e+00
2.094470e-01 7.712390e-02 5.250000e-01 4.050000e+00
9.224417e-02 6.513483e-02 5.250000e-01 4.150000e+00
2.262390e-02 7.561185e-02 5.250000e-01 4.250000e+00
1.580584e-01 7.478446e-02 5.250000e-01 4.350000e+00
-4.474715e-02 5.449703e-02 5.250000e-01 4.450000e+00
8.857639e-02 5.408207e-02 5.250000e-01 4.550000e+00
-2.150430e-04 4.357202e-02 5.250000e-01 4.650000e+00
6.551022e-02 7.749054e-02 5.250000e-01 4.750000e+00
1.906268e-01 8.741656e-02 5.250000e-01 4.850000e+00
6.221105e-02 1.691324e-01 5.250000e-01 4.950000e+00
-2.112660e-02 1.420536e-01 5.250000e-01 5.050000e+00
2.074005e-02 6.807793e-02 5.250000e-01 5.150000e+00
3.992494e-02 5.663611e-02 5.250000e-01 5.250000e+00
-5.840178e-02 8.553460e-02 5.250000e-01 5.350000e+00
9.757663e-02 5.854480e-02 5.250000e-01 5.450000e+00
-3.829984e-02 9.087066e-02 5.250000e-01 5.550000e+00
5.705768e-02 8.251647e-02 5.250000e-01 5.650000e+00
-3.302142e-05 8.353044e-02 5.250000e-01 5.750000e+00
-7.234749e-02 8.141065e-02 5.250000e-01 5.850000e+00
1.718690e-02 1.010425e-01 5.250000e-01 5.950000e+00
1.605670e-02 9.747261e-02 5.250000e-01 6.050000e+00
-3.236890e-02 1.077375e-01 5.250000e-01 6.150000e+00
2.775651e-01 1.109053e-01 5.250000e-01 6.250000e+00
1.395999e-01 1.281992e-01 5.250000e-01 6.350000e+00
3.576335e-02 1.151976e-01 5.250000e-01 6.450000e+00
-5.909093e-02 1.100049e-01 5.250000e-01 6.550000e+00
-2.876048e-02 1.531927e-01 5.250000e-01 6.650000e+00
-9.525395e-02 1.115613e-01 5.250000e-01 6.750000e+00
0.000000e+00 0.000000e+00 5.250000e-01 6.850000e+00
0.000000e+00 0.000000e+00 5.250000e-01 6.950000e+00
2.086358e+01 8.406190e-01 5.550000e-01 5.000000e-02
6.478722e+00 4.663493e-01 5.550000e-01 1.500000e-01
1.698252e+00 2.355056e-01 5.550000e-01 2.500000e-01
5.771909e-01 1.399896e-01 5.550000e-01 3.500000e-01
1.375240e-01 6.876217e-02 5.550000e-01 4.500000e-01
1.656633e-01 7.408690e-02 5.550000e-01 5.500000e-01
6.797477e-02 8.313639e-02 5.550000e-01 6.500000e-01
1.390799e-01 6.953995e-02 5.550000e-01 7.500000e-01
6.758106e-02 4.778702e-02 5.550000e-01 8.500000e-01
6.527609e-02 4.615723e-02 5.550000e-01 9.500000e-01
1.395233e-01 6.976171e-02 5.550000e-01 1.050000e+00
1.371507e-01 6.857552e-02 5.550000e-01 1.150000e+00
2.980755e-01 1.099328e-01 5.550000e-01 1.250000e+00
2.334808e-01 1.000117e-01 5.550000e-01 1.350000e+00
1.021761e-01 7.619545e-02 5.550000e-01 1.450000e+00
3.080294e-01 1.026768e-01 5.550000e-01 1.550000e+00
1.934098e-01 7.895961e-02 5.550000e-01 1.650000e+00
3.964980e-01 1.236682e-01 5.550000e-01 1.750000e+00
4.206560e-01 1.214332e-01 5.550000e-01 1.850000e+00
4.483238e-01 1.280072e-01 5.550000e-01 1.950000e+00
3.518533e-01 1.060881e-01 5.550000e-01 2.050000e+00
2.100975e-01 9.919558e-02 5.550000e-01 2.150000e+00
9.840584e-02 1.088141e-01 5.550000e-01 2.250000e+00
-1.075275e-04 7.785083e-02 5.550000e-01 2.350000e+00
2.416229e-01 1.580800e-01 5.550000e-01 2.450000e+00
1.320029e-01 8.094783e-02 5.550000e-01 2.550000e+00
3.219938e-02 1.071247e-01 5.550000e-01 2.650000e+00
2.704911e-01 1.068615e-01 5.550000e-01 2.750000e+00
6.628474e-02 9.283896e-02 5.550000e-01 2.850000e+00
1.320624e-01 6.603159e-02 5.550000e-01 2.950000e+00
1.243892e-01 6.219507e-02 5.550000e-01 3.050000e+00
2.439612e-01 9.639978e-02 5.550000e-01 3.150000e+00
5.932233e-02 5.952036e-02 5.550000e-01 3.250000e+00
1.840605e-01 6.956899e-02 5.550000e-01 3.350000e+00
2.082100e-01 1.165540e-01 5.550000e-01 3.450000e+00
2.232991e-01 1.240522e-01 5.550000e-01 3.550000e+00
4.048098e-01 1.190121e-01 5.550000e-01 3.650000e+00
6.195483e-01 1.347074e-01 5.550000e-01 3.750000e+00
1.889792e-01 1.002751e-01 5.550000e-01 3.850000e+00
2.361367e-02 6.209067e-02 5.550000e-01 3.950000e+00
9.241226e-02 8.021427e-02 5.550000e-01 4.050000e+00
4.614541e-02 4.623608e-02 5.550000e-01 4.150000e+00
1.501091e-04 5.618087e-02 5.550000e-01 4.250000e+00
4.565374e-02 5.570094e-02 5.550000e-01 4.350000e+00
1.114568e-01 7.409431e-02 5.550000e-01 4.450000e+00
1.108365e-01 8.011108e-02 5.550000e-01 4.550000e+00
6.588159e-02 4.895928e-02 5.550000e-01 4.650000e+00
6.544158e-02 7.177629e-02 5.550000e-01 4.750000e+00
4.285763e-02 6.045319e-02 5.550000e-01 4.850000e+00
-6.299320e-02 5.577805e-02 5.550000e-01 4.950000e+00
2.085704e-02 1.878349e-01 5.550000e-01 5.050000e+00
-2.173811e-02 1.500275e-01 5.550000e-01 5.150000e+00
