# Intensity Error [-0.167K,0.333K,0] DeltaE
#  shape: 20x70
7.953551e-02 7.925476e-02 2.674999e+00 1.850000e+00
8.109884e-02 5.734556e-02 2.674999e+00 1.950000e+00
2.025201e-01 9.056993e-02 2.674999e+00 2.050000e+00
0.000000e+00 0.000000e+00 2.674999e+00 2.150000e+00
3.981620e-02 3.981620e-02 2.674999e+00 2.250000e+00
-4.067408e-02 4.067408e-02 2.674999e+00 2.350000e+00
4.021334e-02 4.021334e-02 2.674999e+00 2.450000e+00
2.372028e-01 1.250859e-01 2.674999e+00 2.550000e+00
1.568230e-01 7.841155e-02 2.674999e+00 2.650000e+00
7.825416e-02 7.846031e-02 2.674999e+00 2.750000e+00
3.964451e-02 6.858833e-02 2.674999e+00 2.850000e+00
-6.704065e-04 7.871940e-02 2.674999e+00 2.950000e+00
1.525199e-01 9.360379e-02 2.674999e+00 3.050000e+00
1.859951e-01 1.445347e-01 2.674999e+00 3.150000e+00
3.658249e-02 6.347719e-02 2.674999e+00 3.250000e+00
1.470898e-01 8.976305e-02 2.674999e+00 3.350000e+00
4.862007e-01 1.628012e-01 2.674999e+00 3.450000e+00
4.077558e-01 1.437196e-01 2.674999e+00 3.550000e+00
3.966190e-01 1.300846e-01 2.674999e+00 3.650000e+00
1.407529e-01 9.947260e-02 2.674999e+00 3.750000e+00
2.031332e-01 8.292936e-02 2.674999e+00 3.850000e+00
1.958317e-01 7.994847e-02 2.674999e+00 3.950000e+00
6.280439e-02 4.440989e-02 2.674999e+00 4.050000e+00
8.993217e-02 6.687479e-02 2.674999e+00 4.150000e+00
5.923022e-02 8.318815e-02 2.674999e+00 4.250000e+00
-7.987652e-04 8.241153e-02 2.674999e+00 4.350000e+00
1.520718e-01 1.174263e-01 2.674999e+00 4.450000e+00
6.312872e-02 7.829811e-02 2.674999e+00 4.550000e+00
-7.796933e-04 6.813389e-02 2.674999e+00 4.650000e+00
1.415915e-01 7.079594e-02 2.674999e+00 4.750000e+00
6.595289e-02 6.626038e-02 2.674999e+00 4.850000e+00
-8.638406e-02 7.590626e-02 2.674999e+00 4.950000e+00
5.288319e-02 6.460524e-02 2.674999e+00 5.050000e+00
8.101185e-02 7.177963e-02 2.674999e+00 5.150000e+00
1.379260e-01 7.325907e-02 2.674999e+00 5.250000e+00
-2.625256e-02 6.841851e-02 2.674999e+00 5.350000e+00
-2.461834e-02 6.535229e-02 2.674999e+00 5.450000e+00
7.315894e-02 1.143331e-01 2.674999e+00 5.550000e+00
-2.093698e-01 9.816814e-02 2.674999e+00 5.650000e+00
-7.311457e-02 1.444425e-01 2.674999e+00 5.750000e+00
-6.244358e-02 1.596965e-01 2.674999e+00 5.850000e+00
-3.508286e-04 4.072644e-01 2.674999e+00 5.950000e+00
nan nan 2.674999e+00 6.050000e+00
nan nan 2.674999e+00 6.150000e+00
nan nan 2.674999e+00 6.250000e+00
nan nan 2.674999e+00 6.350000e+00
nan nan 2.674999e+00 6.450000e+00
nan nan 2.674999e+00 6.550000e+00
nan nan 2.674999e+00 6.650000e+00
nan nan 2.674999e+00 6.750000e+00
nan nan 2.674999e+00 6.850000e+00
nan nan 2.674999e+00 6.950000e+00
2.476308e+01 1.073615e+00 2.724999e+00 5.000000e-02
6.570679e+00 5.738241e-01 2.724999e+00 1.500000e-01
6.878709e-01 2.181277e-01 2.724999e+00 2.500000e-01
7.472318e-01 2.053521e-01 2.724999e+00 3.500000e-01
3.536160e-01 1.516621e-01 2.724999e+00 4.500000e-01
2.162924e-01 1.322655e-01 2.724999e+00 5.500000e-01
1.541670e-01 8.900837e-02 2.724999e+00 6.500000e-01
4.979759e-02 4.979759e-02 2.724999e+00 7.500000e-01
1.983683e-01 9.918438e-02 2.724999e+00 8.500000e-01
2.325113e-04 1.177940e-01 2.724999e+00 9.500000e-01
9.394719e-02 9.387264e-02 2.724999e+00 1.050000e+00
9.158594e-02 6.476120e-02 2.724999e+00 1.150000e+00
3.128396e-01 1.182426e-01 2.724999e+00 1.250000e+00
1.305642e-01 7.538147e-02 2.724999e+00 1.350000e+00
2.055079e-01 9.190607e-02 2.724999e+00 1.450000e+00
1.973902e-01 8.827563e-02 2.724999e+00 1.550000e+00
-3.949564e-02 6.844779e-02 2.724999e+00 1.650000e+00
7.642499e-02 9.393065e-02 2.724999e+00 1.750000e+00
3.774967e-02 3.774967e-02 2.724999e+00 1.850000e+00
7.622219e-02 5.389733e-02 2.724999e+00 1.950000e+00
3.765159e-02 6.474040e-02 2.724999e+00 2.050000e+00
1.079959e-01 6.235153e-02 2.724999e+00 2.150000e+00
1.425004e-01 1.008182e-01 2.724999e+00 2.250000e+00
2.157323e-01 1.018601e-01 2.724999e+00 2.350000e+00
1.079114e-01 6.230281e-02 2.724999e+00 2.450000e+00
2.462204e-01 1.165201e-01 2.724999e+00 2.550000e+00
1.390571e-01 1.201769e-01 2.724999e+00 2.650000e+00
2.426960e-01 1.149076e-01 2.724999e+00 2.750000e+00
3.527703e-02 1.362874e-01 2.724999e+00 2.850000e+00
1.391779e-01 1.103343e-01 2.724999e+00 2.950000e+00
5.284000e-04 1.475378e-01 2.724999e+00 3.050000e+00
3.428378e-02 7.782901e-02 2.724999e+00 3.150000e+00
3.165644e-01 1.266951e-01 2.724999e+00 3.250000e+00
-7.052537e-02 1.225452e-01 2.724999e+00 3.350000e+00
2.835944e-01 1.324214e-01 2.724999e+00 3.450000e+00
5.282952e-01 1.452557e-01 2.724999e+00 3.550000e+00
6.416223e-01 1.594663e-01 2.724999e+00 3.650000e+00
4.307852e-01 1.344175e-01 2.724999e+00 3.750000e+00
2.512595e-01 1.191171e-01 2.724999e+00 3.850000e+00
1.083459e-01 6.255412e-02 2.724999e+00 3.950000e+00
3.537723e-02 6.140538e-02 2.724999e+00 4.050000e+00
-3.571581e-02 7.919635e-02 2.724999e+00 4.150000e+00
3.360797e-02 7.603812e-02 2.724999e+00 4.250000e+00
1.643402e-01 9.834330e-02 2.724999e+00 4.350000e+00
1.858609e-01 7.587810e-02 2.724999e+00 4.450000e+00
2.951452e-02 6.544121e-02 2.724999e+00 4.550000e+00
-1.846852e-04 5.747861e-02 2.724999e+00 4.650000e+00
5.971954e-02 7.361822e-02 2.724999e+00 4.750000e+00
1.291719e-01 7.931307e-02 2.724999e+00 4.850000e+00
6.951503e-02 8.481285e-02 2.724999e+00 4.950000e+00
9.991736e-02 1.011163e-01 2.724999e+00 5.050000e+00
2.880947e-02 6.463198e-02 2.724999e+00 5.150000e+00
-4.942639e-04 7.500553e-02 2.724999e+00 5.250000e+00
-7.140614e-06 6.656380e-02 2.724999e+00 5.350000e+00
-2.721187e-02 1.048150e-01 2.724999e+00 5.450000e+00
-7.459388e-02 9.657416e-02 2.724999e+00 5.550000e+00
1.802738e-01 1.123401e-01 2.724999e+00 5.650000e+00
1.203698e-01 1.134357e-01 2.724999e+00 5.750000e+00
1.336222e-01 9.911463e-02 2.724999e+00 5.850000e+00
-1.890784e-01 1.899298e-01 2.724999e+00 5.950000e+00
-1.542120e+00 1.542120e+00 2.724999e+00 6.050000e+00
nan nan 2.724999e+00 6.150000e+00
nan nan 2.724999e+00 6.250000e+00
nan nan 2.724999e+00 6.350000e+00
nan nan 2.724999e+00 6.450000e+00
nan nan 2.724999e+00 6.550000e+00
nan nan 2.724999e+00 6.650000e+00
nan nan 2.724999e+00 6.750000e+00
nan nan 2.724999e+00 6.850000e+00
nan nan 2.724999e+00 6.950000e+00
2.421280e+01 1.166194e+00 2.774999e+00 5.000000e-02
6.069838e+00 6.010045e-01 2.774999e+00 1.500000e-01
1.137168e+00 2.542789e-01 2.774999e+00 2.500000e-01
6.172257e-01 2.022613e-01 2.774999e+00 3.500000e-01
2.909324e-01 1.538326e-01 2.774999e+00 4.500000e-01
2.230707e-01 1.115357e-01 2.774999e+00 5.500000e-01
1.048643e-01 7.415032e-02 2.774999e+00 6.500000e-01
1.980388e-01 9.901977e-02 2.774999e+00 7.500000e-01
1.863026e-01 9.315139e-02 2.774999e+00 8.500000e-01
1.344026e-01 1.001957e-01 2.774999e+00 9.500000e-01
1.718121e-01 8.590621e-02 2.774999e+00 1.050000e+00
3.896895e-02 8.786164e-02 2.774999e+00 1.150000e+00
1.907334e-01 1.143839e-01 2.774999e+00 1.250000e+00
3.456623e-01 1.273527e-01 2.774999e+00 1.350000e+00
2.216423e-01 1.044038e-01 2.774999e+00 1.450000e+00
1.827256e-01 9.659369e-02 2.774999e+00 1.550000e+00
1.858313e-01 8.310654e-02 2.774999e+00 1.650000e+00
7.304658e-02 1.037172e-01 2.774999e+00 1.750000e+00
1.812668e-01 9.577195e-02 2.774999e+00 1.850000e+00
7.252870e-02 7.234305e-02 2.774999e+00 1.950000e+00
7.306147e-02 5.166241e-02 2.774999e+00 2.050000e+00
-5.039294e-05 5.158160e-02 2.774999e+00 2.150000e+00
1.454788e-01 7.273972e-02 2.774999e+00 2.250000e+00
7.268160e-02 7.241074e-02 2.774999e+00 2.350000e+00
-3.624472e-02 3.624472e-02 2.774999e+00 2.450000e+00
1.786998e-01 7.991711e-02 2.774999e+00 2.550000e+00
1.775591e-01 9.388871e-02 2.774999e+00 2.650000e+00
2.460706e-04 8.680146e-02 2.774999e+00 2.750000e+00
3.565401e-02 6.179501e-02 2.774999e+00 2.850000e+00
3.538607e-02 9.326128e-02 2.774999e+00 2.950000e+00
3.531876e-02 9.252031e-02 2.774999e+00 3.050000e+00
1.040047e-01 1.042194e-01 2.774999e+00 3.150000e+00
1.377898e-01 1.086717e-01 2.774999e+00 3.250000e+00
1.711538e-01 9.077763e-02 2.774999e+00 3.350000e+00
2.732075e-01 1.182284e-01 2.774999e+00 3.450000e+00
5.461246e-01 1.448091e-01 2.774999e+00 3.550000e+00
2.362406e-01 1.217734e-01 2.774999e+00 3.650000e+00
2.642594e-01 1.144936e-01 2.774999e+00 3.750000e+00
6.610790e-02 1.042725e-01 2.774999e+00 3.850000e+00
9.963701e-02 7.424143e-02 2.774999e+00 3.950000e+00
3.332419e-02 7.476604e-02 2.774999e+00 4.050000e+00
3.401435e-02 5.861330e-02 2.774999e+00 4.150000e+00
1.372011e-01 6.860130e-02 2.774999e+00 4.250000e+00
3.478973e-02 6.028211e-02 2.774999e+00 4.350000e+00
-4.005663e-04 4.896783e-02 2.774999e+00 4.450000e+00
-3.489758e-02 9.126859e-02 2.774999e+00 4.550000e+00
3.259410e-02 5.673571e-02 2.774999e+00 4.650000e+00
3.107533e-02 9.294366e-02 2.774999e+00 4.750000e+00
-1.177535e-04 8.186537e-02 2.774999e+00 4.850000e+00
1.158917e-01 8.232250e-02 2.774999e+00 4.950000e+00
3.098372e-02 7.005528e-02 2.774999e+00 5.050000e+00
1.364577e-01 9.639513e-02 2.774999e+00 5.150000e+00
-2.824027e-04 9.431672e-02 2.774999e+00 5.250000e+00
8.514912e-02 9.373720e-02 2.774999e+00 5.350000e+00
1.070825e-01 8.480113e-02 2.774999e+00 5.450000e+00
3.820313e-04 8.709089e-02 2.774999e+00 5.550000e+00
2.441125e-02 1.116884e-01 2.774999e+00 5.650000e+00
-1.112081e-01 1.285504e-01 2.774999e+00 5.750000e+00
4.670963e-04 1.356805e-01 2.774999e+00 5.850000e+00
3.975448e-04 1.656020e-01 2.774999e+00 5.950000e+00
-6.251283e-01 4.670578e-01 2.774999e+00 6.050000e+00
0.000000e+00 0.000000e+00 2.774999e+00 6.150000e+00
nan nan 2.774999e+00 6.250000e+00
nan nan 2.774999e+00 6.350000e+00
nan nan 2.774999e+00 6.450000e+00
nan nan 2.774999e+00 6.550000e+00
nan nan 2.774999e+00 6.650000e+00
nan nan 2.774999e+00 6.750000e+00
nan nan 2.774999e+00 6.850000e+00
nan nan 2.774999e+00 6.950000e+00
2.538070e+01 1.236989e+00 2.824999e+00 5.000000e-02
5.484339e+00 5.656672e-01 2.824999e+00 1.500000e-01
7.980183e-01 2.319023e-01 2.824999e+00 2.500000e-01
5.229329e-01 1.653663e-01 2.824999e+00 3.500000e-01
1.515447e-01 1.130158e-01 2.824999e+00 4.500000e-01
2.771903e-01 1.306655e-01 2.824999e+00 5.500000e-01
2.761281e-01 1.127291e-01 2.824999e+00 6.500000e-01
1.373868e-01 1.025896e-01 2.824999e+00 7.500000e-01
2.563041e-01 1.046361e-01 2.824999e+00 8.500000e-01
-4.213826e-02 1.269062e-01 2.824999e+00 9.500000e-01
4.197720e-01 1.327439e-01 2.824999e+00 1.050000e+00
1.184696e-01 6.839866e-02 2.824999e+00 1.150000e+00
3.132858e-01 1.465667e-01 2.824999e+00 1.250000e+00
7.765626e-02 7.780173e-02 2.824999e+00 1.350000e+00
7.531517e-02 7.531639e-02 2.824999e+00 1.450000e+00
1.137619e-01 1.002323e-01 2.824999e+00 1.550000e+00
7.558108e-02 9.284389e-02 2.824999e+00 1.650000e+00
7.675833e-02 9.404464e-02 2.824999e+00 1.750000e+00
1.180157e-01 8.813537e-02 2.824999e+00 1.850000e+00
1.190832e-01 1.050149e-01 2.824999e+00 1.950000e+00
4.007378e-02 6.936535e-02 2.824999e+00 2.050000e+00
8.047021e-02 8.065429e-02 2.824999e+00 2.150000e+00
-4.047163e-02 4.047162e-02 2.824999e+00 2.250000e+00
8.184630e-02 5.787431e-02 2.824999e+00 2.350000e+00
8.221820e-02 8.266342e-02 2.824999e+00 2.450000e+00
1.668605e-01 1.177369e-01 2.824999e+00 2.550000e+00
8.287386e-02 8.313033e-02 2.824999e+00 2.650000e+00
1.651150e-01 1.012850e-01 2.824999e+00 2.750000e+00
-9.936077e-05 5.806530e-02 2.824999e+00 2.850000e+00
-1.030624e-04 1.001107e-01 2.824999e+00 2.950000e+00
2.033596e-01 9.094544e-02 2.824999e+00 3.050000e+00
1.622490e-01 1.279548e-01 2.824999e+00 3.150000e+00
1.604597e-01 9.829914e-02 2.824999e+00 3.250000e+00
7.898029e-02 9.745546e-02 2.824999e+00 3.350000e+00
2.368215e-01 1.249002e-01 2.824999e+00 3.450000e+00
4.252668e-01 1.282236e-01 2.824999e+00 3.550000e+00
4.503806e-01 1.300146e-01 2.824999e+00 3.650000e+00
2.575727e-01 1.218435e-01 2.824999e+00 3.750000e+00
2.892781e-01 1.144246e-01 2.824999e+00 3.850000e+00
2.101431e-01 9.926395e-02 2.824999e+00 3.950000e+00
-3.463683e-02 1.018591e-01 2.824999e+00 4.050000e+00
1.649557e-01 9.897665e-02 2.824999e+00 4.150000e+00
1.637571e-01 8.657768e-02 2.824999e+00 4.250000e+00
-3.208859e-02 8.527297e-02 2.824999e+00 4.350000e+00
-3.233468e-02 7.259564e-02 2.824999e+00 4.450000e+00
3.302478e-02 7.341159e-02 2.824999e+00 4.550000e+00
3.346770e-02 3.346770e-02 2.824999e+00 4.650000e+00
3.340577e-02 7.565356e-02 2.824999e+00 4.750000e+00
2.027932e-04 6.737984e-02 2.824999e+00 4.850000e+00
3.191174e-02 5.541057e-02 2.824999e+00 4.950000e+00
9.005762e-02 6.708841e-02 2.824999e+00 5.050000e+00
1.432986e-01 9.502188e-02 2.824999e+00 5.150000e+00
6.051836e-02 8.701198e-02 2.824999e+00 5.250000e+00
1.019177e-01 1.126938e-01 2.824999e+00 5.350000e+00
6.420308e-02 7.846334e-02 2.824999e+00 5.450000e+00
2.734040e-02 8.209093e-02 2.824999e+00 5.550000e+00
-9.095703e-04 1.022989e-01 2.824999e+00 5.650000e+00
1.339967e-01 9.706525e-02 2.824999e+00 5.750000e+00
-3.254163e-02 1.036421e-01 2.824999e+00 5.850000e+00
-9.247567e-02 1.812868e-01 2.824999e+00 5.950000e+00
9.144162e-02 2.385561e-01 2.824999e+00 6.050000e+00
-1.020412e+00 1.020412e+00 2.824999e+00 6.150000e+00
nan nan 2.824999e+00 6.250000e+00
nan nan 2.824999e+00 6.350000e+00
nan nan 2.824999e+00 6.450000e+00
nan nan 2.824999e+00 6.550000e+00
nan nan 2.824999e+00 6.650000e+00
nan nan 2.824999e+00 6.750000e+00
nan nan 2.824999e+00 6.850000e+00
nan nan 2.824999e+00 6.950000e+00
2.592451e+01 1.179605e+00 2.874999e+00 5.000000e-02
7.255147e+00 6.197772e-01 2.874999e+00 1.500000e-01
1.527619e+00 2.743689e-01 2.874999e+00 2.500000e-01
6.167060e-01 1.922225e-01 2.874999e+00 3.500000e-01
2.500513e-01 1.118264e-01 2.874999e+00 4.500000e-01
2.328740e-01 1.041446e-01 2.874999e+00 5.500000e-01
2.850085e-01 1.500438e-01 2.874999e+00 6.500000e-01
1.386628e-01 8.005711e-02 2.874999e+00 7.500000e-01
2.143311e-01 1.284682e-01 2.874999e+00 8.500000e-01
2.210402e-01 9.885223e-02 2.874999e+00 9.500000e-01
2.233981e-01 9.990679e-02 2.874999e+00 1.050000e+00
-1.731487e-04 8.499083e-02 2.874999e+00 1.150000e+00
8.674498e-02 8.670974e-02 2.874999e+00 1.250000e+00
2.761710e-05 1.081668e-01 2.874999e+00 1.350000e+00
0.000000e+00 0.000000e+00 2.874999e+00 1.450000e+00
4.482600e-02 4.482600e-02 2.874999e+00 1.550000e+00
-4.535566e-02 7.837234e-02 2.874999e+00 1.650000e+00
4.474049e-02 4.474049e-02 2.874999e+00 1.750000e+00
4.474210e-02 7.717032e-02 2.874999e+00 1.850000e+00
-8.976016e-02 1.102543e-01 2.874999e+00 1.950000e+00
4.501695e-02 4.501695e-02 2.874999e+00 2.050000e+00
-8.928752e-02 6.313593e-02 2.874999e+00 2.150000e+00
3.457946e-04 6.391316e-02 2.874999e+00 2.250000e+00
0.000000e+00 0.000000e+00 2.874999e+00 2.350000e+00
8.676191e-02 6.135008e-02 2.874999e+00 2.450000e+00
4.336482e-02 7.482954e-02 2.874999e+00 2.550000e+00
4.336682e-02 4.336682e-02 2.874999e+00 2.650000e+00
4.311690e-02 7.429326e-02 2.874999e+00 2.750000e+00
3.739642e-04 5.896184e-02 2.874999e+00 2.850000e+00
8.374667e-02 8.382417e-02 2.874999e+00 2.950000e+00
-4.216047e-02 1.258769e-01 2.874999e+00 3.050000e+00
8.366993e-02 1.018720e-01 2.874999e+00 3.150000e+00
-4.113243e-02 9.154123e-02 2.874999e+00 3.250000e+00
1.615840e-01 1.142302e-01 2.874999e+00 3.350000e+00
2.841107e-01 1.344716e-01 2.874999e+00 3.450000e+00
4.894467e-01 1.412916e-01 2.874999e+00 3.550000e+00
4.123586e-01 1.303997e-01 2.874999e+00 3.650000e+00
1.240660e-01 1.241548e-01 2.874999e+00 3.750000e+00
2.013870e-01 1.065929e-01 2.874999e+00 3.850000e+00
1.960940e-01 1.176121e-01 2.874999e+00 3.950000e+00
-3.934594e-02 1.193885e-01 2.874999e+00 4.050000e+00
1.185339e-01 8.823118e-02 2.874999e+00 4.150000e+00
1.131614e-01 1.001939e-01 2.874999e+00 4.250000e+00
7.320791e-02 1.271496e-01 2.874999e+00 4.350000e+00
1.752834e-01 7.838935e-02 2.874999e+00 4.450000e+00
-3.362243e-02 3.362243e-02 2.874999e+00 4.550000e+00
6.460856e-02 1.110145e-01 2.874999e+00 4.650000e+00
1.590178e-01 7.111539e-02 2.874999e+00 4.750000e+00
1.604373e-04 1.015101e-01 2.874999e+00 4.850000e+00
-9.790451e-02 7.308220e-02 2.874999e+00 4.950000e+00
3.384547e-02 8.774946e-02 2.874999e+00 5.050000e+00
-3.343468e-02 8.683055e-02 2.874999e+00 5.150000e+00
6.135574e-02 8.663700e-02 2.874999e+00 5.250000e+00
2.943061e-02 6.482749e-02 2.874999e+00 5.350000e+00
1.546781e-01 1.028705e-01 2.874999e+00 5.450000e+00
6.825003e-02 1.177438e-01 2.874999e+00 5.550000e+00
-8.996424e-02 9.895075e-02 2.874999e+00 5.650000e+00
-8.039462e-02 8.941384e-02 2.874999e+00 5.750000e+00
5.736553e-02 8.290794e-02 2.874999e+00 5.850000e+00
3.534578e-02 1.785976e-01 2.874999e+00 5.950000e+00
3.027476e-01 1.807929e-01 2.874999e+00 6.050000e+00
1.995831e-01 3.399247e-01 2.874999e+00 6.150000e+00
0.000000e+00 0.000000e+00 2.874999e+00 6.250000e+00
nan nan 2.874999e+00 6.350000e+00
nan nan 2.874999e+00 6.450000e+00
nan nan 2.874999e+00 6.550000e+00
nan nan 2.874999e+00 6.650000e+00
nan nan 2.874999e+00 6.750000e+00
nan nan 2.874999e+00 6.850000e+00
nan nan 2.874999e+00 6.950000e+00
2.505936e+01 1.172225e+00 2.924999e+00 5.000000e-02
5.780887e+00 5.581230e-01 2.924999e+00 1.500000e-01
1.465713e+00 2.962264e-01 2.924999e+00 2.500000e-01
7.774731e-01 2.007432e-01 2.924999e+00 3.500000e-01
5.202666e-01 1.801370e-01 2.924999e+00 4.500000e-01
2.624151e-01 1.387918e-01 2.924999e+00 5.500000e-01
4.133841e-01 1.461536e-01 2.924999e+00 6.500000e-01
3.648542e-01 1.379022e-01 2.924999e+00 7.500000e-01
5.183089e-02 5.183089e-02 2.924999e+00 8.500000e-01
-5.124117e-02 8.846776e-02 2.924999e+00 9.500000e-01
-4.790260e-04 9.933225e-02 2.924999e+00 1.050000e+00
1.944315e-01 1.190466e-01 2.924999e+00 1.150000e+00
2.396744e-01 1.071858e-01 2.924999e+00 1.250000e+00
1.972399e-04 6.837338e-02 2.924999e+00 1.350000e+00
0.000000e+00 0.000000e+00 2.924999e+00 1.450000e+00
4.423544e-02 4.423544e-02 2.924999e+00 1.550000e+00
-4.431059e-02 4.431059e-02 2.924999e+00 1.650000e+00
1.096924e-04 8.641887e-02 2.924999e+00 1.750000e+00
1.038161e-04 5.898354e-02 2.924999e+00 1.850000e+00
2.109569e-01 9.434291e-02 2.924999e+00 1.950000e+00
4.124995e-02 7.094149e-02 2.924999e+00 2.050000e+00
-2.243552e-05 5.472414e-02 2.924999e+00 2.150000e+00
7.952160e-02 5.623064e-02 2.924999e+00 2.250000e+00
0.000000e+00 0.000000e+00 2.924999e+00 2.350000e+00
0.000000e+00 0.000000e+00 2.924999e+00 2.450000e+00
-3.802055e-02 3.802055e-02 2.924999e+00 2.550000e+00
-3.882430e-02 6.703430e-02 2.924999e+00 2.650000e+00
2.321247e-01 1.095044e-01 2.924999e+00 2.750000e+00
3.007407e-01 1.063286e-01 2.924999e+00 2.850000e+00
4.329004e-04 1.071676e-01 2.924999e+00 2.950000e+00
7.756042e-02 7.725622e-02 2.924999e+00 3.050000e+00
1.533087e-01 1.212360e-01 2.924999e+00 3.150000e+00
-3.799238e-02 1.241873e-01 2.924999e+00 3.250000e+00
1.482036e-01 9.050111e-02 2.924999e+00 3.350000e+00
2.989475e-01 1.179891e-01 2.924999e+00 3.450000e+00
1.862424e-01 8.329063e-02 2.924999e+00 3.550000e+00
5.191853e-01 1.483213e-01 2.924999e+00 3.650000e+00
3.647804e-01 1.153542e-01 2.924999e+00 3.750000e+00
-3.202796e-04 5.150731e-02 2.924999e+00 3.850000e+00
1.107159e-01 8.281850e-02 2.924999e+00 3.950000e+00
2.006982e-04 7.517043e-02 2.924999e+00 4.050000e+00
1.513223e-01 1.066004e-01 2.924999e+00 4.150000e+00
3.856163e-02 1.007625e-01 2.924999e+00 4.250000e+00
2.316953e-01 1.216838e-01 2.924999e+00 4.350000e+00
-2.185063e-04 5.472641e-02 2.924999e+00 4.450000e+00
-6.750695e-04 7.667343e-02 2.924999e+00 4.550000e+00
2.273839e-01 1.311484e-01 2.924999e+00 4.650000e+00
7.192149e-02 7.171253e-02 2.924999e+00 4.750000e+00
6.807686e-02 1.179228e-01 2.924999e+00 4.850000e+00
1.291255e-01 7.881044e-02 2.924999e+00 4.950000e+00
6.181600e-02 1.073626e-01 2.924999e+00 5.050000e+00
6.247902e-02 9.984590e-02 2.924999e+00 5.150000e+00
-9.669885e-02 1.176717e-01 2.924999e+00 5.250000e+00
-9.866657e-02 9.880499e-02 2.924999e+00 5.350000e+00
1.854264e-01 1.064414e-01 2.924999e+00 5.450000e+00
3.057936e-02 8.763247e-02 2.924999e+00 5.550000e+00
2.579033e-01 1.287996e-01 2.924999e+00 5.650000e+00
-6.521391e-02 6.468881e-02 2.924999e+00 5.750000e+00
8.303496e-02 1.322867e-01 2.924999e+00 5.850000e+00
1.016382e-01 1.469761e-01 2.924999e+00 5.950000e+00
9.219359e-02 2.181248e-01 2.924999e+00 6.050000e+00
9.327596e-02 3.104353e-01 2.924999e+00 6.150000e+00
-1.781857e+00 1.259963e+00 2.924999e+00 6.250000e+00
nan nan 2.924999e+00 6.350000e+00
nan nan 2.924999e+00 6.450000e+00
nan nan 2.924999e+00 6.550000e+00
nan nan 2.924999e+00 6.650000e+00
nan nan 2.924999e+00 6.750000e+00
nan nan 2.924999e+00 6.850000e+00
nan nan 2.924999e+00 6.950000e+00
2.329537e+01 1.178100e+00 2.974999e+00 5.000000e-02
6.351407e+00 6.212687e-01 2.974999e+00 1.500000e-01
1.186108e+00 2.994098e-01 2.974999e+00 2.500000e-01
3.094127e-01 1.638276e-01 2.974999e+00 3.500000e-01
5.688218e-01 1.798775e-01 2.974999e+00 4.500000e-01
3.027033e-01 1.353733e-01 2.974999e+00 5.500000e-01
5.797048e-02 5.797048e-02 2.974999e+00 6.500000e-01
5.392474e-02 5.392474e-02 2.974999e+00 7.500000e-01
1.633286e-01 9.429808e-02 2.974999e+00 8.500000e-01
4.834255e-02 4.834256e-02 2.974999e+00 9.500000e-01
1.833911e-01 1.121900e-01 2.974999e+00 1.050000e+00
1.379798e-01 7.966295e-02 2.974999e+00 1.150000e+00
8.291381e-02 8.281158e-02 2.974999e+00 1.250000e+00
4.068995e-02 7.062155e-02 2.974999e+00 1.350000e+00
1.240108e-01 7.159811e-02 2.974999e+00 1.450000e+00
-2.486398e-04 7.844642e-02 2.974999e+00 1.550000e+00
4.065785e-02 9.071893e-02 2.974999e+00 1.650000e+00
5.720606e-05 5.851074e-02 2.974999e+00 1.750000e+00
3.911176e-02 6.761123e-02 2.974999e+00 1.850000e+00
-3.994621e-02 6.914572e-02 2.974999e+00 1.950000e+00
-4.119824e-02 4.119824e-02 2.974999e+00 2.050000e+00
3.968988e-02 6.890960e-02 2.974999e+00 2.150000e+00
7.929596e-02 5.607071e-02 2.974999e+00 2.250000e+00
4.051668e-02 4.051668e-02 2.974999e+00 2.350000e+00
-1.341413e-04 5.601974e-02 2.974999e+00 2.450000e+00
3.839014e-02 3.839013e-02 2.974999e+00 2.550000e+00
-2.482406e-04 5.688276e-02 2.974999e+00 2.650000e+00
2.458863e-01 1.158901e-01 2.974999e+00 2.750000e+00
-4.291134e-04 9.699167e-02 2.974999e+00 2.850000e+00
3.965095e-02 6.878299e-02 2.974999e+00 2.950000e+00
-4.070141e-02 4.070141e-02 2.974999e+00 3.050000e+00
-2.716194e-04 9.999435e-02 2.974999e+00 3.150000e+00
-3.938067e-02 8.879356e-02 2.974999e+00 3.250000e+00
3.948502e-02 1.184070e-01 2.974999e+00 3.350000e+00
2.406327e-01 1.132725e-01 2.974999e+00 3.450000e+00
6.400987e-01 1.696303e-01 2.974999e+00 3.550000e+00
3.516990e-01 1.172335e-01 2.974999e+00 3.650000e+00
3.024387e-01 1.069291e-01 2.974999e+00 3.750000e+00
1.107531e-01 8.264656e-02 2.974999e+00 3.850000e+00
1.485267e-01 7.426381e-02 2.974999e+00 3.950000e+00
7.355146e-02 7.322428e-02 2.974999e+00 4.050000e+00
7.299751e-02 7.280980e-02 2.974999e+00 4.150000e+00
2.537148e-01 9.589552e-02 2.974999e+00 4.250000e+00
7.051380e-02 4.986086e-02 2.974999e+00 4.350000e+00
3.445997e-02 7.901283e-02 2.974999e+00 4.450000e+00
3.574368e-02 3.574368e-02 2.974999e+00 4.550000e+00
1.445345e-01 8.868558e-02 2.974999e+00 4.650000e+00
-7.330047e-02 5.183135e-02 2.974999e+00 4.750000e+00
