# Intensity Error [0,-0.5K,0] DeltaE
#  shape: 34x70
2.148477e+01 1.135507e+00 -1.805000e+00 5.000000e-02
6.567220e+00 6.261607e-01 -1.805000e+00 1.500000e-01
1.015772e+00 2.463612e-01 -1.805000e+00 2.500000e-01
4.365813e-01 1.650124e-01 -1.805000e+00 3.500000e-01
3.510075e-01 1.432983e-01 -1.805000e+00 4.500000e-01
4.811457e-01 1.701109e-01 -1.805000e+00 5.500000e-01
2.627369e-01 1.313686e-01 -1.805000e+00 6.500000e-01
1.248725e+00 2.792239e-01 -1.805000e+00 7.500000e-01
1.041736e+00 2.604347e-01 -1.805000e+00 8.500000e-01
8.518452e-01 2.459070e-01 -1.805000e+00 9.500000e-01
1.315434e+00 3.017818e-01 -1.805000e+00 1.050000e+00
3.572992e-01 1.597893e-01 -1.805000e+00 1.150000e+00
7.317362e-02 1.265862e-01 -1.805000e+00 1.250000e+00
2.172349e-01 1.254207e-01 -1.805000e+00 1.350000e+00
3.574129e-01 1.598400e-01 -1.805000e+00 1.450000e+00
3.535909e-01 1.581308e-01 -1.805000e+00 1.550000e+00
2.006055e-01 1.158197e-01 -1.805000e+00 1.650000e+00
1.287739e-01 9.105688e-02 -1.805000e+00 1.750000e+00
-7.565164e-06 9.145940e-02 -1.805000e+00 1.850000e+00
6.243918e-02 6.243917e-02 -1.805000e+00 1.950000e+00
5.880998e-02 1.312729e-01 -1.805000e+00 2.050000e+00
1.183930e-01 8.371674e-02 -1.805000e+00 2.150000e+00
-6.072872e-02 6.072872e-02 -1.805000e+00 2.250000e+00
5.633772e-02 5.633773e-02 -1.805000e+00 2.350000e+00
5.815550e-02 1.012684e-01 -1.805000e+00 2.450000e+00
1.816863e-01 1.048968e-01 -1.805000e+00 2.550000e+00
0.000000e+00 0.000000e+00 -1.805000e+00 2.650000e+00
2.320631e-01 1.421272e-01 -1.805000e+00 2.750000e+00
1.131450e-01 8.000557e-02 -1.805000e+00 2.850000e+00
1.676991e-01 9.682180e-02 -1.805000e+00 2.950000e+00
1.187879e-01 8.399657e-02 -1.805000e+00 3.050000e+00
0.000000e+00 0.000000e+00 -1.805000e+00 3.150000e+00
1.710290e-01 9.874424e-02 -1.805000e+00 3.250000e+00
-2.128999e-04 8.593305e-02 -1.805000e+00 3.350000e+00
5.505824e-02 5.505825e-02 -1.805000e+00 3.450000e+00
-2.328348e-04 7.961330e-02 -1.805000e+00 3.550000e+00
2.854804e-04 1.399018e-01 -1.805000e+00 3.650000e+00
2.035599e-04 1.346161e-01 -1.805000e+00 3.750000e+00
1.162544e-01 1.156456e-01 -1.805000e+00 3.850000e+00
-5.283692e-02 1.593233e-01 -1.805000e+00 3.950000e+00
4.298445e-01 1.864384e-01 -1.805000e+00 4.050000e+00
-2.149230e-01 1.856921e-01 -1.805000e+00 4.150000e+00
2.596720e-01 2.138882e-01 -1.805000e+00 4.250000e+00
3.301292e-01 1.903824e-01 -1.805000e+00 4.350000e+00
-5.027657e-02 8.668845e-02 -1.805000e+00 4.450000e+00
2.517138e-01 1.125716e-01 -1.805000e+00 4.550000e+00
-4.754518e-02 1.077512e-01 -1.805000e+00 4.650000e+00
1.381029e-01 1.032072e-01 -1.805000e+00 4.750000e+00
2.734561e-01 1.441855e-01 -1.805000e+00 4.850000e+00
8.728794e-02 1.526969e-01 -1.805000e+00 4.950000e+00
-2.684669e-01 1.416095e-01 -1.805000e+00 5.050000e+00
-1.267480e-01 1.513346e-01 -1.805000e+00 5.150000e+00
3.199637e-01 1.697459e-01 -1.805000e+00 5.250000e+00
1.509106e-01 1.308591e-01 -1.805000e+00 5.350000e+00
1.101869e-01 1.214183e-01 -1.805000e+00 5.450000e+00
7.556301e-02 1.065963e-01 -1.805000e+00 5.550000e+00
-7.736005e-02 1.362218e-01 -1.805000e+00 5.650000e+00
1.859897e-03 1.426190e-01 -1.805000e+00 5.750000e+00
1.391263e-01 1.412215e-01 -1.805000e+00 5.850000e+00
2.813047e-01 2.605244e-01 -1.805000e+00 5.950000e+00
-1.173782e-03 2.577699e-01 -1.805000e+00 6.050000e+00
3.720937e-02 2.611504e-01 -1.805000e+00 6.150000e+00
1.405872e-01 2.417056e-01 -1.805000e+00 6.250000e+00
-1.170994e-01 1.786305e-01 -1.805000e+00 6.350000e+00
8.515666e-02 1.678005e-01 -1.805000e+00 6.450000e+00
2.891108e-01 2.048303e-01 -1.805000e+00 6.550000e+00
-7.607837e-02 1.754198e-01 -1.805000e+00 6.650000e+00
-1.001594e-01 1.115612e-01 -1.805000e+00 6.750000e+00
0.000000e+00 0.000000e+00 -1.805000e+00 6.850000e+00
nan nan -1.805000e+00 6.950000e+00
2.218280e+01 1.184033e+00 -1.775000e+00 5.000000e-02
5.156234e+00 5.495597e-01 -1.775000e+00 1.500000e-01
1.360821e+00 2.837515e-01 -1.775000e+00 2.500000e-01
7.824296e-01 2.170074e-01 -1.775000e+00 3.500000e-01
2.320093e-01 1.160049e-01 -1.775000e+00 4.500000e-01
7.062616e-01 2.038804e-01 -1.775000e+00 5.500000e-01
4.148121e-01 1.779433e-01 -1.775000e+00 6.500000e-01
1.010718e+00 2.451357e-01 -1.775000e+00 7.500000e-01
1.394256e+00 2.846019e-01 -1.775000e+00 8.500000e-01
1.235755e+00 2.696643e-01 -1.775000e+00 9.500000e-01
7.245987e-01 2.091739e-01 -1.775000e+00 1.050000e+00
2.880628e-01 1.288257e-01 -1.775000e+00 1.150000e+00
2.466869e-01 1.508717e-01 -1.775000e+00 1.250000e+00
3.279476e-01 1.735307e-01 -1.775000e+00 1.350000e+00
4.903761e-01 1.733746e-01 -1.775000e+00 1.450000e+00
4.575146e-01 1.959247e-01 -1.775000e+00 1.550000e+00
4.992701e-01 1.887066e-01 -1.775000e+00 1.650000e+00
6.608360e-02 6.608360e-02 -1.775000e+00 1.750000e+00
2.746104e-01 1.373056e-01 -1.775000e+00 1.850000e+00
1.452952e-01 1.027393e-01 -1.775000e+00 1.950000e+00
-6.740237e-02 1.162974e-01 -1.775000e+00 2.050000e+00
2.075563e-01 1.198331e-01 -1.775000e+00 2.150000e+00
7.047935e-02 7.047935e-02 -1.775000e+00 2.250000e+00
6.651519e-02 6.651519e-02 -1.775000e+00 2.350000e+00
-7.213188e-05 9.164628e-02 -1.775000e+00 2.450000e+00
1.944556e-01 1.122692e-01 -1.775000e+00 2.550000e+00
5.691617e-05 8.714301e-02 -1.775000e+00 2.650000e+00
1.870191e-01 1.079763e-01 -1.775000e+00 2.750000e+00
3.130908e-01 1.656112e-01 -1.775000e+00 2.850000e+00
5.983571e-02 1.041854e-01 -1.775000e+00 2.950000e+00
6.120514e-02 6.120514e-02 -1.775000e+00 3.050000e+00
1.725792e-01 9.963879e-02 -1.775000e+00 3.150000e+00
5.737662e-02 9.926035e-02 -1.775000e+00 3.250000e+00
0.000000e+00 0.000000e+00 -1.775000e+00 3.350000e+00
1.665532e-01 9.615956e-02 -1.775000e+00 3.450000e+00
-5.655334e-02 5.655334e-02 -1.775000e+00 3.550000e+00
5.707653e-02 5.707652e-02 -1.775000e+00 3.650000e+00
-5.683558e-02 1.474198e-01 -1.775000e+00 3.750000e+00
-5.993629e-02 1.769234e-01 -1.775000e+00 3.850000e+00
-1.107249e-01 1.757813e-01 -1.775000e+00 3.950000e+00
1.739790e-01 1.531610e-01 -1.775000e+00 4.050000e+00
1.147513e-01 1.815105e-01 -1.775000e+00 4.150000e+00
2.797256e-01 2.022808e-01 -1.775000e+00 4.250000e+00
5.940980e-02 1.784836e-01 -1.775000e+00 4.350000e+00
5.572327e-02 5.572327e-02 -1.775000e+00 4.450000e+00
2.826388e-01 1.264018e-01 -1.775000e+00 4.550000e+00
5.412015e-04 1.044465e-01 -1.775000e+00 4.650000e+00
1.097822e-03 1.522822e-01 -1.775000e+00 4.750000e+00
4.867923e-01 1.931810e-01 -1.775000e+00 4.850000e+00
1.228480e-01 1.759826e-01 -1.775000e+00 4.950000e+00
1.129202e-01 1.557157e-01 -1.775000e+00 5.050000e+00
-1.815703e-01 1.583489e-01 -1.775000e+00 5.150000e+00
-1.837721e-04 1.282769e-01 -1.775000e+00 5.250000e+00
1.132044e-01 1.267073e-01 -1.775000e+00 5.350000e+00
5.238695e-05 1.257923e-01 -1.775000e+00 5.450000e+00
-7.647072e-02 9.314556e-02 -1.775000e+00 5.550000e+00
3.584042e-04 1.503995e-01 -1.775000e+00 5.650000e+00
-7.118639e-02 1.213792e-01 -1.775000e+00 5.750000e+00
1.094079e-01 1.493148e-01 -1.775000e+00 5.850000e+00
-2.077857e-03 2.331155e-01 -1.775000e+00 5.950000e+00
5.343190e-01 2.850783e-01 -1.775000e+00 6.050000e+00
5.972168e-01 2.577481e-01 -1.775000e+00 6.150000e+00
5.837625e-02 1.740158e-01 -1.775000e+00 6.250000e+00
-3.033022e-01 1.648304e-01 -1.775000e+00 6.350000e+00
1.707966e-03 1.661658e-01 -1.775000e+00 6.450000e+00
4.229290e-02 1.740108e-01 -1.775000e+00 6.550000e+00
-7.939863e-02 1.425063e-01 -1.775000e+00 6.650000e+00
5.587833e-02 2.304672e-01 -1.775000e+00 6.750000e+00
nan nan -1.775000e+00 6.850000e+00
nan nan -1.775000e+00 6.950000e+00
2.106018e+01 1.207886e+00 -1.745000e+00 5.000000e-02
6.078549e+00 6.593123e-01 -1.745000e+00 1.500000e-01
8.349273e-01 2.410233e-01 -1.745000e+00 2.500000e-01
1.942911e-01 1.121741e-01 -1.745000e+00 3.500000e-01
3.291660e-01 1.472077e-01 -1.745000e+00 4.500000e-01
3.029946e-01 1.355035e-01 -1.745000e+00 5.500000e-01
7.566146e-01 2.098476e-01 -1.745000e+00 6.500000e-01
8.921155e-01 2.303440e-01 -1.745000e+00 7.500000e-01
1.121372e+00 2.507468e-01 -1.745000e+00 8.500000e-01
6.927165e-01 1.999703e-01 -1.745000e+00 9.500000e-01
1.011799e+00 2.453980e-01 -1.745000e+00 1.050000e+00
5.036834e-01 1.678948e-01 -1.745000e+00 1.150000e+00
6.307312e-01 1.901729e-01 -1.745000e+00 1.250000e+00
3.568967e-01 1.457026e-01 -1.745000e+00 1.350000e+00
3.926623e-01 1.484128e-01 -1.745000e+00 1.450000e+00
3.963562e-01 1.698618e-01 -1.745000e+00 1.550000e+00
2.957634e-01 1.322695e-01 -1.745000e+00 1.650000e+00
1.682689e-01 9.715036e-02 -1.745000e+00 1.750000e+00
5.700874e-02 5.700874e-02 -1.745000e+00 1.850000e+00
0.000000e+00 0.000000e+00 -1.745000e+00 1.950000e+00
2.069296e-04 8.370230e-02 -1.745000e+00 2.050000e+00
1.216324e-01 8.600759e-02 -1.745000e+00 2.150000e+00
6.325466e-02 6.325466e-02 -1.745000e+00 2.250000e+00
1.775028e-01 1.024814e-01 -1.745000e+00 2.350000e+00
1.869199e-01 1.079185e-01 -1.745000e+00 2.450000e+00
6.666187e-02 6.666187e-02 -1.745000e+00 2.550000e+00
1.923919e-01 1.110779e-01 -1.745000e+00 2.650000e+00
1.298075e-01 9.178779e-02 -1.745000e+00 2.750000e+00
6.603582e-02 6.603582e-02 -1.745000e+00 2.850000e+00
1.282332e-01 9.067453e-02 -1.745000e+00 2.950000e+00
1.306406e-01 9.237698e-02 -1.745000e+00 3.050000e+00
1.906657e-01 1.100815e-01 -1.745000e+00 3.150000e+00
-3.120804e-06 8.979431e-02 -1.745000e+00 3.250000e+00
2.611193e-01 1.305600e-01 -1.745000e+00 3.350000e+00
1.862192e-01 1.075146e-01 -1.745000e+00 3.450000e+00
6.215270e-02 6.215270e-02 -1.745000e+00 3.550000e+00
1.266676e-01 8.956781e-02 -1.745000e+00 3.650000e+00
1.858284e-01 1.072881e-01 -1.745000e+00 3.750000e+00
-1.273166e-01 1.786946e-01 -1.745000e+00 3.850000e+00
9.109226e-04 1.435947e-01 -1.745000e+00 3.950000e+00
5.679404e-02 1.749074e-01 -1.745000e+00 4.050000e+00
1.661416e-01 2.008475e-01 -1.745000e+00 4.150000e+00
2.756822e-01 1.825606e-01 -1.745000e+00 4.250000e+00
5.440560e-02 1.783293e-01 -1.745000e+00 4.350000e+00
1.972040e-01 1.208572e-01 -1.745000e+00 4.450000e+00
1.436526e-01 8.293898e-02 -1.745000e+00 4.550000e+00
3.555044e-04 6.108447e-02 -1.745000e+00 4.650000e+00
3.345101e-01 1.564068e-01 -1.745000e+00 4.750000e+00
1.956490e-01 1.510665e-01 -1.745000e+00 4.850000e+00
7.631679e-02 1.453230e-01 -1.745000e+00 4.950000e+00
1.159765e-01 1.293918e-01 -1.745000e+00 5.050000e+00
7.877132e-02 1.877835e-01 -1.745000e+00 5.150000e+00
1.976369e-01 1.629221e-01 -1.745000e+00 5.250000e+00
-3.737540e-05 1.391665e-01 -1.745000e+00 5.350000e+00
1.743832e-01 1.517330e-01 -1.745000e+00 5.450000e+00
-3.420867e-02 1.445215e-01 -1.745000e+00 5.550000e+00
3.640130e-02 1.087195e-01 -1.745000e+00 5.650000e+00
-1.389266e-01 1.098919e-01 -1.745000e+00 5.750000e+00
-2.304192e-01 2.009242e-01 -1.745000e+00 5.850000e+00
2.557832e-01 2.296175e-01 -1.745000e+00 5.950000e+00
-9.668670e-02 2.221950e-01 -1.745000e+00 6.050000e+00
2.102601e-01 2.259135e-01 -1.745000e+00 6.150000e+00
1.942798e-01 1.146881e-01 -1.745000e+00 6.250000e+00
-1.009101e-01 1.530171e-01 -1.745000e+00 6.350000e+00
2.155577e-03 1.493995e-01 -1.745000e+00 6.450000e+00
-1.601894e-04 1.488120e-01 -1.745000e+00 6.550000e+00
-4.963220e-02 1.409695e-01 -1.745000e+00 6.650000e+00
2.795171e+00 2.795171e+00 -1.745000e+00 6.750000e+00
nan nan -1.745000e+00 6.850000e+00
nan nan -1.745000e+00 6.950000e+00
2.496091e+01 1.223811e+00 -1.715000e+00 5.000000e-02
6.700712e+00 6.447771e-01 -1.715000e+00 1.500000e-01
9.309758e-01 2.403772e-01 -1.715000e+00 2.500000e-01
5.301284e-01 1.874291e-01 -1.715000e+00 3.500000e-01
2.683704e-01 1.341854e-01 -1.715000e+00 4.500000e-01
3.372250e-01 1.508119e-01 -1.715000e+00 5.500000e-01
2.737870e-01 1.368937e-01 -1.715000e+00 6.500000e-01
1.050727e+00 2.712971e-01 -1.715000e+00 7.500000e-01
9.326222e-01 2.492542e-01 -1.715000e+00 8.500000e-01
1.258875e+00 2.814936e-01 -1.715000e+00 9.500000e-01
5.031027e-01 1.778742e-01 -1.715000e+00 1.050000e+00
6.149577e-01 1.944670e-01 -1.715000e+00 1.150000e+00
6.333772e-01 1.909713e-01 -1.715000e+00 1.250000e+00
4.534371e-01 1.603146e-01 -1.715000e+00 1.350000e+00
7.359310e-01 2.041111e-01 -1.715000e+00 1.450000e+00
2.220443e-01 1.110224e-01 -1.715000e+00 1.550000e+00
2.228342e-01 1.114172e-01 -1.715000e+00 1.650000e+00
1.692097e-01 1.261403e-01 -1.715000e+00 1.750000e+00
2.230862e-01 1.115432e-01 -1.715000e+00 1.850000e+00
1.665036e-01 9.613157e-02 -1.715000e+00 1.950000e+00
5.409201e-02 5.409201e-02 -1.715000e+00 2.050000e+00
-4.232435e-04 1.110891e-01 -1.715000e+00 2.150000e+00
5.730015e-02 5.730015e-02 -1.715000e+00 2.250000e+00
-5.465789e-02 5.465790e-02 -1.715000e+00 2.350000e+00
1.638885e-01 9.462123e-02 -1.715000e+00 2.450000e+00
-3.171047e-05 7.692118e-02 -1.715000e+00 2.550000e+00
2.106384e-01 1.053192e-01 -1.715000e+00 2.650000e+00
1.079324e-01 1.080568e-01 -1.715000e+00 2.750000e+00
1.096412e-01 7.752815e-02 -1.715000e+00 2.850000e+00
0.000000e+00 0.000000e+00 -1.715000e+00 2.950000e+00
0.000000e+00 0.000000e+00 -1.715000e+00 3.050000e+00
1.621900e-01 9.364087e-02 -1.715000e+00 3.150000e+00
1.615244e-01 9.325656e-02 -1.715000e+00 3.250000e+00
5.470580e-02 9.504042e-02 -1.715000e+00 3.350000e+00
5.296978e-02 9.122952e-02 -1.715000e+00 3.450000e+00
2.089848e-01 1.282851e-01 -1.715000e+00 3.550000e+00
1.031950e-01 7.297011e-02 -1.715000e+00 3.650000e+00
1.506318e-01 1.329865e-01 -1.715000e+00 3.750000e+00
1.558902e-01 1.704632e-01 -1.715000e+00 3.850000e+00
2.501873e-01 1.503089e-01 -1.715000e+00 3.950000e+00
1.022119e-01 2.050835e-01 -1.715000e+00 4.050000e+00
1.945872e-01 1.686350e-01 -1.715000e+00 4.150000e+00
-4.908971e-02 1.470083e-01 -1.715000e+00 4.250000e+00
-1.926538e-01 1.529087e-01 -1.715000e+00 4.350000e+00
9.264138e-02 1.139802e-01 -1.715000e+00 4.450000e+00
9.452322e-02 9.421284e-02 -1.715000e+00 4.550000e+00
2.655911e-01 1.255591e-01 -1.715000e+00 4.650000e+00
1.346267e-01 1.624336e-01 -1.715000e+00 4.750000e+00
3.856388e-01 2.046114e-01 -1.715000e+00 4.850000e+00
-4.221198e-02 1.486160e-01 -1.715000e+00 4.950000e+00
4.174452e-01 1.896310e-01 -1.715000e+00 5.050000e+00
5.346646e-01 1.553679e-01 -1.715000e+00 5.150000e+00
-2.749564e-01 1.530702e-01 -1.715000e+00 5.250000e+00
1.760903e-01 1.055662e-01 -1.715000e+00 5.350000e+00
1.454190e-01 1.155414e-01 -1.715000e+00 5.450000e+00
2.129661e-01 1.225073e-01 -1.715000e+00 5.550000e+00
1.308715e-01 1.228981e-01 -1.715000e+00 5.650000e+00
-1.754896e-01 1.596878e-01 -1.715000e+00 5.750000e+00
-1.472596e-01 2.077371e-01 -1.715000e+00 5.850000e+00
-5.936712e-02 2.143542e-01 -1.715000e+00 5.950000e+00
3.290564e-01 2.183332e-01 -1.715000e+00 6.050000e+00
1.657164e-01 1.519720e-01 -1.715000e+00 6.150000e+00
-7.836043e-02 1.726766e-01 -1.715000e+00 6.250000e+00
-4.439815e-02 1.408224e-01 -1.715000e+00 6.350000e+00
-1.340077e-01 1.463413e-01 -1.715000e+00 6.450000e+00
-7.227041e-02 1.139576e-01 -1.715000e+00 6.550000e+00
3.610314e-01 1.915237e-01 -1.715000e+00 6.650000e+00
nan nan -1.715000e+00 6.750000e+00
nan nan -1.715000e+00 6.850000e+00
nan nan -1.715000e+00 6.950000e+00
2.804073e+01 1.246565e+00 -1.685000e+00 5.000000e-02
7.537474e+00 6.439709e-01 -1.685000e+00 1.500000e-01
1.051540e+00 2.412402e-01 -1.685000e+00 2.500000e-01
4.981270e-01 1.660426e-01 -1.685000e+00 3.500000e-01
4.423944e-01 1.564102e-01 -1.685000e+00 4.500000e-01
2.899749e-01 1.534750e-01 -1.685000e+00 5.500000e-01
5.332189e-01 1.777402e-01 -1.685000e+00 6.500000e-01
1.245589e+00 2.718103e-01 -1.685000e+00 7.500000e-01
1.011512e+00 2.528789e-01 -1.685000e+00 8.500000e-01
1.222779e+00 2.805255e-01 -1.685000e+00 9.500000e-01
9.053254e-01 2.419588e-01 -1.685000e+00 1.050000e+00
4.636515e-01 1.752441e-01 -1.685000e+00 1.150000e+00
5.273023e-01 1.864298e-01 -1.685000e+00 1.250000e+00
1.324758e-01 9.367450e-02 -1.685000e+00 1.350000e+00
6.644977e-02 6.644977e-02 -1.685000e+00 1.450000e+00
3.268297e-01 1.461632e-01 -1.685000e+00 1.550000e+00
1.858938e-01 1.073260e-01 -1.685000e+00 1.650000e+00
3.018367e-01 1.349859e-01 -1.685000e+00 1.750000e+00
2.986033e-01 1.335400e-01 -1.685000e+00 1.850000e+00
2.395229e-01 1.197617e-01 -1.685000e+00 1.950000e+00
1.161318e-01 8.211770e-02 -1.685000e+00 2.050000e+00
1.665369e-01 9.615023e-02 -1.685000e+00 2.150000e+00
5.496979e-02 5.496978e-02 -1.685000e+00 2.250000e+00
1.095492e-01 1.090873e-01 -1.685000e+00 2.350000e+00
-1.020138e-04 1.089311e-01 -1.685000e+00 2.450000e+00
5.462801e-02 9.489964e-02 -1.685000e+00 2.550000e+00
5.265132e-02 5.265132e-02 -1.685000e+00 2.650000e+00
3.155132e-01 1.288079e-01 -1.685000e+00 2.750000e+00
3.135619e-01 1.479045e-01 -1.685000e+00 2.850000e+00
5.081630e-02 5.081631e-02 -1.685000e+00 2.950000e+00
1.546039e-01 8.926076e-02 -1.685000e+00 3.050000e+00
1.013799e-01 7.168666e-02 -1.685000e+00 3.150000e+00
1.518170e-01 1.132738e-01 -1.685000e+00 3.250000e+00
-1.524633e-01 8.802497e-02 -1.685000e+00 3.350000e+00
1.011953e-01 7.155601e-02 -1.685000e+00 3.450000e+00
2.877247e-04 1.027965e-01 -1.685000e+00 3.550000e+00
2.331216e-05 7.239281e-02 -1.685000e+00 3.650000e+00
-1.043666e-01 1.806270e-01 -1.685000e+00 3.750000e+00
-5.160373e-02 1.562564e-01 -1.685000e+00 3.850000e+00
5.029156e-02 1.528756e-01 -1.685000e+00 3.950000e+00
1.603843e-01 1.914104e-01 -1.685000e+00 4.050000e+00
2.103247e-01 2.093506e-01 -1.685000e+00 4.150000e+00
2.689931e-01 1.422016e-01 -1.685000e+00 4.250000e+00
2.128607e-01 1.996468e-01 -1.685000e+00 4.350000e+00
1.023868e-01 1.259057e-01 -1.685000e+00 4.450000e+00
1.000320e-01 9.975228e-02 -1.685000e+00 4.550000e+00
3.071054e-01 1.706762e-01 -1.685000e+00 4.650000e+00
-4.248831e-02 1.608519e-01 -1.685000e+00 4.750000e+00
1.472917e-01 1.872419e-01 -1.685000e+00 4.850000e+00
3.867105e-01 1.755970e-01 -1.685000e+00 4.950000e+00
-6.891801e-02 1.543225e-01 -1.685000e+00 5.050000e+00
7.144506e-02 1.744432e-01 -1.685000e+00 5.150000e+00
7.493361e-02 1.051885e-01 -1.685000e+00 5.250000e+00
-1.054870e-01 1.277763e-01 -1.685000e+00 5.350000e+00
1.300054e-01 1.029214e-01 -1.685000e+00 5.450000e+00
3.352569e-02 1.000038e-01 -1.685000e+00 5.550000e+00
7.528816e-02 1.309678e-01 -1.685000e+00 5.650000e+00
-3.379847e-01 2.188999e-01 -1.685000e+00 5.750000e+00
-2.097468e-01 2.085000e-01 -1.685000e+00 5.850000e+00
2.970066e-01 2.267725e-01 -1.685000e+00 5.950000e+00
8.263839e-02 2.190488e-01 -1.685000e+00 6.050000e+00
2.446157e-02 1.477158e-01 -1.685000e+00 6.150000e+00
-4.680937e-02 1.361608e-01 -1.685000e+00 6.250000e+00
4.288148e-02 1.402284e-01 -1.685000e+00 6.350000e+00
5.469409e-02 1.128757e-01 -1.685000e+00 6.450000e+00
7.559091e-02 1.102184e-01 -1.685000e+00 6.550000e+00
nan nan -1.685000e+00 6.650000e+00
nan nan -1.685000e+00 6.750000e+00
nan nan -1.685000e+00 6.850000e+00
nan nan -1.685000e+00 6.950000e+00
2.632051e+01 1.192698e+00 -1.655000e+00 5.000000e-02
6.868031e+00 6.094403e-01 -1.655000e+00 1.500000e-01
9.692361e-01 2.408066e-01 -1.655000e+00 2.500000e-01
9.173461e-01 2.224896e-01 -1.655000e+00 3.500000e-01
5.947838e-01 1.793343e-01 -1.655000e+00 4.500000e-01
5.937426e-01 1.790205e-01 -1.655000e+00 5.500000e-01
4.860723e-01 1.791463e-01 -1.655000e+00 6.500000e-01
2.158670e-01 1.525839e-01 -1.655000e+00 7.500000e-01
1.024388e+00 2.350113e-01 -1.655000e+00 8.500000e-01
1.297226e+00 2.647958e-01 -1.655000e+00 9.500000e-01
1.190875e+00 2.538962e-01 -1.655000e+00 1.050000e+00
6.560508e-01 1.893861e-01 -1.655000e+00 1.150000e+00
9.211659e-01 2.441929e-01 -1.655000e+00 1.250000e+00
3.469872e-01 1.634443e-01 -1.655000e+00 1.350000e+00
2.306756e-01 1.153384e-01 -1.655000e+00 1.450000e+00
3.558384e-01 1.452709e-01 -1.655000e+00 1.550000e+00
5.615706e-01 1.871910e-01 -1.655000e+00 1.650000e+00
5.602063e-01 1.867359e-01 -1.655000e+00 1.750000e+00
1.869493e-01 1.391826e-01 -1.655000e+00 1.850000e+00
6.285598e-02 1.081602e-01 -1.655000e+00 1.950000e+00
0.000000e+00 0.000000e+00 -1.655000e+00 2.050000e+00
-6.346623e-02 1.093766e-01 -1.655000e+00 2.150000e+00
6.293712e-02 6.293713e-02 -1.655000e+00 2.250000e+00
1.236921e-01 8.746359e-02 -1.655000e+00 2.350000e+00
2.476291e-01 1.238151e-01 -1.655000e+00 2.450000e+00
6.203182e-02 6.203183e-02 -1.655000e+00 2.550000e+00
1.229868e-01 8.696492e-02 -1.655000e+00 2.650000e+00
1.226418e-01 1.227262e-01 -1.655000e+00 2.750000e+00
-6.055673e-02 6.055672e-02 -1.655000e+00 2.850000e+00
3.007915e-01 1.345189e-01 -1.655000e+00 2.950000e+00
1.801599e-01 1.040158e-01 -1.655000e+00 3.050000e+00
1.777495e-01 1.026242e-01 -1.655000e+00 3.150000e+00
1.183418e-01 8.368100e-02 -1.655000e+00 3.250000e+00
1.174060e-01 1.172940e-01 -1.655000e+00 3.350000e+00
1.749713e-01 1.010197e-01 -1.655000e+00 3.450000e+00
1.165294e-01 1.161341e-01 -1.655000e+00 3.550000e+00
2.834190e-01 1.498543e-01 -1.655000e+00 3.650000e+00
1.694597e-01 1.487955e-01 -1.655000e+00 3.750000e+00
3.954039e-01 2.187164e-01 -1.655000e+00 3.850000e+00
4.476664e-01 1.768438e-01 -1.655000e+00 3.950000e+00
1.599999e-01 1.778345e-01 -1.655000e+00 4.050000e+00
5.332695e-02 2.385122e-01 -1.655000e+00 4.150000e+00
4.043651e-01 1.748963e-01 -1.655000e+00 4.250000e+00
-1.409369e-01 1.952923e-01 -1.655000e+00 4.350000e+00
1.316549e-01 1.165840e-01 -1.655000e+00 4.450000e+00
2.882585e-01 1.089530e-01 -1.655000e+00 4.550000e+00
1.161759e-01 8.674216e-02 -1.655000e+00 4.650000e+00
2.644582e-01 1.734359e-01 -1.655000e+00 4.750000e+00
2.215576e-01 1.878067e-01 -1.655000e+00 4.850000e+00
1.863287e-01 1.449104e-01 -1.655000e+00 4.950000e+00
5.965246e-01 1.747489e-01 -1.655000e+00 5.050000e+00
2.110168e-01 1.107392e-01 -1.655000e+00 5.150000e+00
-3.961504e-04 1.365308e-01 -1.655000e+00 5.250000e+00
1.640748e-01 1.086395e-01 -1.655000e+00 5.350000e+00
-1.484497e-01 1.570249e-01 -1.655000e+00 5.450000e+00
1.469643e-01 1.383137e-01 -1.655000e+00 5.550000e+00
1.236901e-01 1.303017e-01 -1.655000e+00 5.650000e+00
-1.225085e-01 2.008453e-01 -1.655000e+00 5.750000e+00
2.340580e-01 1.925150e-01 -1.655000e+00 5.850000e+00
2.511898e-01 2.009185e-01 -1.655000e+00 5.950000e+00
2.389007e-02 1.469350e-01 -1.655000e+00 6.050000e+00
4.576770e-04 1.249747e-01 -1.655000e+00 6.150000e+00
-1.235887e-01 1.376748e-01 -1.655000e+00 6.250000e+00
9.534672e-02 1.237461e-01 -1.655000e+00 6.350000e+00
2.188499e-01 1.131259e-01 -1.655000e+00 6.450000e+00
1.369843e-01 4.210574e-01 -1.655000e+00 6.550000e+00
nan nan -1.655000e+00 6.650000e+00
nan nan -1.655000e+00 6.750000e+00
nan nan -1.655000e+00 6.850000e+00
nan nan -1.655000e+00 6.950000e+00
2.660300e+01 1.312231e+00 -1.625000e+00 5.000000e-02
6.898508e+00 6.606450e-01 -1.625000e+00 1.500000e-01
1.476965e+00 2.953935e-01 -1.625000e+00 2.500000e-01
5.258884e-01 1.752965e-01 -1.625000e+00 3.500000e-01
5.042414e-01 1.858899e-01 -1.625000e+00 4.500000e-01
3.213038e-01 1.311720e-01 -1.625000e+00 5.500000e-01
