# Intensity Error [0,-0.5K,0] DeltaE
#  shape: 34x70
6.229935e+00 7.668530e-01 -1.625000e+00 1.500000e-01
1.326616e+00 3.425316e-01 -1.625000e+00 2.500000e-01
5.210482e-01 2.127171e-01 -1.625000e+00 3.500000e-01
2.560816e-01 1.478492e-01 -1.625000e+00 4.500000e-01
3.203758e-01 1.965027e-01 -1.625000e+00 5.500000e-01
2.328870e-01 1.344575e-01 -1.625000e+00 6.500000e-01
3.211569e-01 1.605787e-01 -1.625000e+00 7.500000e-01
1.583538e-01 1.119731e-01 -1.625000e+00 8.500000e-01
7.806690e-02 7.806690e-02 -1.625000e+00 9.500000e-01
1.607927e-01 1.136979e-01 -1.625000e+00 1.050000e+00
7.844506e-02 7.844506e-02 -1.625000e+00 1.150000e+00
2.341370e-01 1.351797e-01 -1.625000e+00 1.250000e+00
2.412776e-01 1.799795e-01 -1.625000e+00 1.350000e+00
3.904902e-01 1.746328e-01 -1.625000e+00 1.450000e+00
1.159829e+00 2.994678e-01 -1.625000e+00 1.550000e+00
1.264070e+00 3.350559e-01 -1.625000e+00 1.650000e+00
6.912686e-01 2.549264e-01 -1.625000e+00 1.750000e+00
4.783813e-01 1.952992e-01 -1.625000e+00 1.850000e+00
3.974588e-01 1.777490e-01 -1.625000e+00 1.950000e+00
1.530691e-01 1.532606e-01 -1.625000e+00 2.050000e+00
0.000000e+00 0.000000e+00 -1.625000e+00 2.150000e+00
0.000000e+00 0.000000e+00 -1.625000e+00 2.250000e+00
1.623771e-01 1.148180e-01 -1.625000e+00 2.350000e+00
0.000000e+00 0.000000e+00 -1.625000e+00 2.450000e+00
0.000000e+00 0.000000e+00 -1.625000e+00 2.550000e+00
-8.428077e-04 1.186128e-01 -1.625000e+00 2.650000e+00
3.353341e-01 1.676674e-01 -1.625000e+00 2.750000e+00
1.612932e-01 1.140515e-01 -1.625000e+00 2.850000e+00
0.000000e+00 0.000000e+00 -1.625000e+00 2.950000e+00
4.073794e-01 1.821866e-01 -1.625000e+00 3.050000e+00
8.108818e-02 8.108819e-02 -1.625000e+00 3.150000e+00
1.625347e-01 1.149294e-01 -1.625000e+00 3.250000e+00
7.682663e-02 7.682663e-02 -1.625000e+00 3.350000e+00
1.551008e-01 1.096735e-01 -1.625000e+00 3.450000e+00
7.402517e-02 7.402517e-02 -1.625000e+00 3.550000e+00
7.582994e-02 7.582994e-02 -1.625000e+00 3.650000e+00
7.360500e-02 7.360500e-02 -1.625000e+00 3.750000e+00
0.000000e+00 0.000000e+00 -1.625000e+00 3.850000e+00
7.126801e-02 1.215112e-01 -1.625000e+00 3.950000e+00
0.000000e+00 0.000000e+00 -1.625000e+00 4.050000e+00
1.378550e-01 9.748063e-02 -1.625000e+00 4.150000e+00
6.680161e-02 6.680161e-02 -1.625000e+00 4.250000e+00
3.461396e-01 1.547987e-01 -1.625000e+00 4.350000e+00
-6.783623e-02 1.547048e-01 -1.625000e+00 4.450000e+00
-1.459097e-01 1.031742e-01 -1.625000e+00 4.550000e+00
7.374837e-02 7.374837e-02 -1.625000e+00 4.650000e+00
2.305835e-01 2.029137e-01 -1.625000e+00 4.750000e+00
-3.555258e-01 1.884581e-01 -1.625000e+00 4.850000e+00
-2.679100e-01 1.908501e-01 -1.625000e+00 4.950000e+00
6.373343e-02 1.419632e-01 -1.625000e+00 5.050000e+00
1.323253e-01 1.312731e-01 -1.625000e+00 5.150000e+00
7.516496e-02 1.287397e-01 -1.625000e+00 5.250000e+00
-2.311115e-01 1.715161e-01 -1.625000e+00 5.350000e+00
2.572208e-01 1.579723e-01 -1.625000e+00 5.450000e+00
-5.694604e-02 1.966653e-01 -1.625000e+00 5.550000e+00
-2.450007e-01 1.225026e-01 -1.625000e+00 5.650000e+00
5.412420e-02 1.478595e-01 -1.625000e+00 5.750000e+00
2.210076e-01 1.565968e-01 -1.625000e+00 5.850000e+00
2.047472e-01 1.904369e-01 -1.625000e+00 5.950000e+00
-9.486976e-02 1.505508e-01 -1.625000e+00 6.050000e+00
3.421140e-05 1.791884e-01 -1.625000e+00 6.150000e+00
-1.076877e-01 1.776341e-01 -1.625000e+00 6.250000e+00
-1.531955e-03 1.178540e-01 -1.625000e+00 6.350000e+00
1.674851e-04 1.849310e-01 -1.625000e+00 6.450000e+00
nan nan -1.625000e+00 6.550000e+00
nan nan -1.625000e+00 6.650000e+00
nan nan -1.625000e+00 6.750000e+00
nan nan -1.625000e+00 6.850000e+00
nan nan -1.625000e+00 6.950000e+00
2.725876e+01 1.482683e+00 -1.595000e+00 5.000000e-02
6.985321e+00 7.960521e-01 -1.595000e+00 1.500000e-01
1.012838e+00 3.053825e-01 -1.595000e+00 2.500000e-01
7.872489e-01 2.624168e-01 -1.595000e+00 3.500000e-01
3.785053e-01 1.892529e-01 -1.595000e+00 4.500000e-01
-5.673172e-05 1.325189e-01 -1.595000e+00 5.500000e-01
9.115728e-02 9.115728e-02 -1.595000e+00 6.500000e-01
2.848517e-01 1.644593e-01 -1.595000e+00 7.500000e-01
2.623261e-01 1.514541e-01 -1.595000e+00 8.500000e-01
4.948175e-01 2.020091e-01 -1.595000e+00 9.500000e-01
8.796226e-02 8.796226e-02 -1.595000e+00 1.050000e+00
4.144643e-01 2.194323e-01 -1.595000e+00 1.150000e+00
2.264792e-01 1.307580e-01 -1.595000e+00 1.250000e+00
1.597748e-01 1.955262e-01 -1.595000e+00 1.350000e+00
7.739544e-02 7.739544e-02 -1.595000e+00 1.450000e+00
4.463882e-01 1.822376e-01 -1.595000e+00 1.550000e+00
1.238424e+00 3.096067e-01 -1.595000e+00 1.650000e+00
8.903668e-01 2.570274e-01 -1.595000e+00 1.750000e+00
7.701047e-01 2.435289e-01 -1.595000e+00 1.850000e+00
5.488636e-01 2.074517e-01 -1.595000e+00 1.950000e+00
2.914003e-01 1.457006e-01 -1.595000e+00 2.050000e+00
1.546888e-01 1.895859e-01 -1.595000e+00 2.150000e+00
1.505001e-01 1.064197e-01 -1.595000e+00 2.250000e+00
-1.836835e-04 1.421003e-01 -1.595000e+00 2.350000e+00
1.504768e-01 1.510147e-01 -1.595000e+00 2.450000e+00
3.590830e-01 1.898682e-01 -1.595000e+00 2.550000e+00
7.414181e-02 7.414181e-02 -1.595000e+00 2.650000e+00
2.241076e-01 1.293889e-01 -1.595000e+00 2.750000e+00
-7.052569e-02 7.052569e-02 -1.595000e+00 2.850000e+00
7.551948e-02 1.668372e-01 -1.595000e+00 2.950000e+00
6.995403e-02 6.995403e-02 -1.595000e+00 3.050000e+00
-7.185718e-02 1.248324e-01 -1.595000e+00 3.150000e+00
1.447598e-01 1.761989e-01 -1.595000e+00 3.250000e+00
3.429096e-01 1.533540e-01 -1.595000e+00 3.350000e+00
4.377852e-01 1.787256e-01 -1.595000e+00 3.450000e+00
6.844878e-02 6.844878e-02 -1.595000e+00 3.550000e+00
1.418485e-01 1.003027e-01 -1.595000e+00 3.650000e+00
1.340008e-01 1.642075e-01 -1.595000e+00 3.750000e+00
1.431188e-01 1.012003e-01 -1.595000e+00 3.850000e+00
-1.411466e-01 9.980579e-02 -1.595000e+00 3.950000e+00
3.573512e-01 1.598143e-01 -1.595000e+00 4.050000e+00
7.308974e-02 1.275175e-01 -1.595000e+00 4.150000e+00
-7.247059e-06 1.049898e-01 -1.595000e+00 4.250000e+00
2.293803e-01 1.706181e-01 -1.595000e+00 4.350000e+00
0.000000e+00 0.000000e+00 -1.595000e+00 4.450000e+00
0.000000e+00 0.000000e+00 -1.595000e+00 4.550000e+00
6.712712e-02 6.712712e-02 -1.595000e+00 4.650000e+00
-5.064288e-04 8.911699e-02 -1.595000e+00 4.750000e+00
3.404588e-04 1.587621e-01 -1.595000e+00 4.850000e+00
6.809160e-02 1.759658e-01 -1.595000e+00 4.950000e+00
1.542943e-01 1.894254e-01 -1.595000e+00 5.050000e+00
-1.546203e-01 1.093378e-01 -1.595000e+00 5.150000e+00
-6.663182e-02 1.137179e-01 -1.595000e+00 5.250000e+00
-1.196141e-01 8.458075e-02 -1.595000e+00 5.350000e+00
-1.214192e-01 1.216427e-01 -1.595000e+00 5.450000e+00
-1.197862e-01 1.191122e-01 -1.595000e+00 5.550000e+00
1.675464e-04 7.801387e-02 -1.595000e+00 5.650000e+00
5.534961e-02 1.665801e-01 -1.595000e+00 5.750000e+00
-2.509240e-01 1.508306e-01 -1.595000e+00 5.850000e+00
-9.520929e-02 1.641186e-01 -1.595000e+00 5.950000e+00
-4.447801e-02 1.752200e-01 -1.595000e+00 6.050000e+00
-7.577780e-02 1.680046e-01 -1.595000e+00 6.150000e+00
-2.434148e-02 1.441496e-01 -1.595000e+00 6.250000e+00
-2.428935e-01 1.345339e-01 -1.595000e+00 6.350000e+00
0.000000e+00 0.000000e+00 -1.595000e+00 6.450000e+00
nan nan -1.595000e+00 6.550000e+00
nan nan -1.595000e+00 6.650000e+00
nan nan -1.595000e+00 6.750000e+00
nan nan -1.595000e+00 6.850000e+00
nan nan -1.595000e+00 6.950000e+00
2.976526e+01 1.493878e+00 -1.565000e+00 5.000000e-02
8.571038e+00 7.991284e-01 -1.565000e+00 1.500000e-01
1.084762e+00 3.100368e-01 -1.565000e+00 2.500000e-01
7.552451e-01 2.388298e-01 -1.565000e+00 3.500000e-01
5.482341e-01 2.072138e-01 -1.565000e+00 4.500000e-01
8.393640e-02 8.393641e-02 -1.565000e+00 5.500000e-01
3.171512e-01 1.585759e-01 -1.565000e+00 6.500000e-01
5.128155e-01 2.093564e-01 -1.565000e+00 7.500000e-01
0.000000e+00 0.000000e+00 -1.565000e+00 8.500000e-01
4.227555e-01 1.890625e-01 -1.565000e+00 9.500000e-01
1.799336e-01 1.272326e-01 -1.565000e+00 1.050000e+00
9.142500e-02 9.142499e-02 -1.565000e+00 1.150000e+00
8.564682e-02 8.564682e-02 -1.565000e+00 1.250000e+00
9.340838e-02 9.340838e-02 -1.565000e+00 1.350000e+00
3.603837e-01 1.801921e-01 -1.565000e+00 1.450000e+00
3.430684e-01 1.715346e-01 -1.565000e+00 1.550000e+00
5.421389e-01 2.213277e-01 -1.565000e+00 1.650000e+00
4.932130e-01 2.013539e-01 -1.565000e+00 1.750000e+00
9.622981e-01 2.777923e-01 -1.565000e+00 1.850000e+00
4.183802e-01 1.871061e-01 -1.565000e+00 1.950000e+00
7.675991e-02 7.675991e-02 -1.565000e+00 2.050000e+00
0.000000e+00 0.000000e+00 -1.565000e+00 2.150000e+00
8.092374e-02 8.092373e-02 -1.565000e+00 2.250000e+00
0.000000e+00 0.000000e+00 -1.565000e+00 2.350000e+00
1.604554e-01 1.134591e-01 -1.565000e+00 2.450000e+00
-4.477834e-04 1.049537e-01 -1.565000e+00 2.550000e+00
7.714037e-02 7.714036e-02 -1.565000e+00 2.650000e+00
1.965150e-04 1.089752e-01 -1.565000e+00 2.750000e+00
2.150528e-01 1.241614e-01 -1.565000e+00 2.850000e+00
7.793663e-02 7.793664e-02 -1.565000e+00 2.950000e+00
0.000000e+00 0.000000e+00 -1.565000e+00 3.050000e+00
2.149154e-04 1.105649e-01 -1.565000e+00 3.150000e+00
1.529329e-01 1.884611e-01 -1.565000e+00 3.250000e+00
7.391683e-02 7.391683e-02 -1.565000e+00 3.350000e+00
7.791481e-02 7.791481e-02 -1.565000e+00 3.450000e+00
-7.209729e-02 7.209728e-02 -1.565000e+00 3.550000e+00
2.437410e-01 1.407241e-01 -1.565000e+00 3.650000e+00
1.469247e-01 1.038916e-01 -1.565000e+00 3.750000e+00
7.903081e-02 7.903081e-02 -1.565000e+00 3.850000e+00
1.459902e-01 1.032310e-01 -1.565000e+00 3.950000e+00
1.530253e-01 1.082054e-01 -1.565000e+00 4.050000e+00
0.000000e+00 0.000000e+00 -1.565000e+00 4.150000e+00
7.048496e-02 1.227338e-01 -1.565000e+00 4.250000e+00
1.252834e-01 1.260443e-01 -1.565000e+00 4.350000e+00
1.972538e-01 1.138853e-01 -1.565000e+00 4.450000e+00
2.423786e-01 1.211899e-01 -1.565000e+00 4.550000e+00
2.759071e-01 1.379558e-01 -1.565000e+00 4.650000e+00
6.926826e-02 1.200817e-01 -1.565000e+00 4.750000e+00
0.000000e+00 0.000000e+00 -1.565000e+00 4.850000e+00
2.283132e-01 1.708812e-01 -1.565000e+00 4.950000e+00
1.028284e-03 9.127547e-02 -1.565000e+00 5.050000e+00
5.948863e-02 1.362012e-01 -1.565000e+00 5.150000e+00
-1.166987e-01 1.166043e-01 -1.565000e+00 5.250000e+00
-1.224023e-01 8.655609e-02 -1.565000e+00 5.350000e+00
1.163445e-01 8.226807e-02 -1.565000e+00 5.450000e+00
-1.864698e-03 1.562198e-01 -1.565000e+00 5.550000e+00
-1.382732e-03 1.322999e-01 -1.565000e+00 5.650000e+00
5.010828e-02 5.010829e-02 -1.565000e+00 5.750000e+00
-1.872065e-03 1.493812e-01 -1.565000e+00 5.850000e+00
-2.593674e-01 1.820161e-01 -1.565000e+00 5.950000e+00
1.137366e-01 1.669005e-01 -1.565000e+00 6.050000e+00
-8.554427e-02 1.372009e-01 -1.565000e+00 6.150000e+00
-1.242805e-01 1.097965e-01 -1.565000e+00 6.250000e+00
-6.485062e-01 5.717806e-01 -1.565000e+00 6.350000e+00
nan nan -1.565000e+00 6.450000e+00
nan nan -1.565000e+00 6.550000e+00
nan nan -1.565000e+00 6.650000e+00
nan nan -1.565000e+00 6.750000e+00
nan nan -1.565000e+00 6.850000e+00
nan nan -1.565000e+00 6.950000e+00
3.970388e+01 1.721385e+00 -1.535000e+00 5.000000e-02
9.783123e+00 8.296935e-01 -1.535000e+00 1.500000e-01
1.680623e+00 3.743285e-01 -1.535000e+00 2.500000e-01
8.188307e-01 2.468872e-01 -1.535000e+00 3.500000e-01
1.036611e+00 2.676523e-01 -1.535000e+00 4.500000e-01
6.945570e-01 2.315194e-01 -1.535000e+00 5.500000e-01
7.404378e-02 7.404379e-02 -1.535000e+00 6.500000e-01
1.389931e-01 9.828309e-02 -1.535000e+00 7.500000e-01
3.094715e-01 1.547359e-01 -1.535000e+00 8.500000e-01
7.290645e-02 7.290645e-02 -1.535000e+00 9.500000e-01
0.000000e+00 0.000000e+00 -1.535000e+00 1.050000e+00
1.617884e-01 1.144017e-01 -1.535000e+00 1.150000e+00
2.236923e-01 1.672670e-01 -1.535000e+00 1.250000e+00
1.601961e-01 1.598733e-01 -1.535000e+00 1.350000e+00
2.446495e-01 1.412485e-01 -1.535000e+00 1.450000e+00
4.456484e-01 1.819357e-01 -1.535000e+00 1.550000e+00
1.747620e-01 1.745002e-01 -1.535000e+00 1.650000e+00
6.029091e-01 2.278790e-01 -1.535000e+00 1.750000e+00
5.600026e-01 2.398067e-01 -1.535000e+00 1.850000e+00
9.760658e-01 2.942957e-01 -1.535000e+00 1.950000e+00
8.017961e-02 8.017961e-02 -1.535000e+00 2.050000e+00
4.288541e-01 1.917897e-01 -1.535000e+00 2.150000e+00
1.724643e-01 1.219510e-01 -1.535000e+00 2.250000e+00
7.834656e-02 7.834656e-02 -1.535000e+00 2.350000e+00
1.752511e-01 1.239212e-01 -1.535000e+00 2.450000e+00
0.000000e+00 0.000000e+00 -1.535000e+00 2.550000e+00
2.508852e-01 1.448488e-01 -1.535000e+00 2.650000e+00
1.684837e-01 1.191370e-01 -1.535000e+00 2.750000e+00
0.000000e+00 0.000000e+00 -1.535000e+00 2.850000e+00
0.000000e+00 0.000000e+00 -1.535000e+00 2.950000e+00
5.230613e-05 1.515355e-01 -1.535000e+00 3.050000e+00
1.693248e-01 1.695657e-01 -1.535000e+00 3.150000e+00
1.536764e-01 1.086660e-01 -1.535000e+00 3.250000e+00
7.506875e-02 7.506875e-02 -1.535000e+00 3.350000e+00
7.655867e-02 7.655867e-02 -1.535000e+00 3.450000e+00
2.086422e-01 1.204601e-01 -1.535000e+00 3.550000e+00
-1.467633e-01 1.473497e-01 -1.535000e+00 3.650000e+00
6.404480e-02 6.404480e-02 -1.535000e+00 3.750000e+00
7.026612e-02 7.026613e-02 -1.535000e+00 3.850000e+00
1.196218e-01 8.458574e-02 -1.535000e+00 3.950000e+00
6.800905e-02 1.507520e-01 -1.535000e+00 4.050000e+00
5.901063e-02 1.028318e-01 -1.535000e+00 4.150000e+00
1.340879e-01 9.481462e-02 -1.535000e+00 4.250000e+00
3.156537e-01 1.670260e-01 -1.535000e+00 4.350000e+00
7.553707e-02 7.553706e-02 -1.535000e+00 4.450000e+00
-5.016798e-05 1.067530e-01 -1.535000e+00 4.550000e+00
8.455182e-02 1.458768e-01 -1.535000e+00 4.650000e+00
1.466529e-01 1.036993e-01 -1.535000e+00 4.750000e+00
0.000000e+00 0.000000e+00 -1.535000e+00 4.850000e+00
-1.843805e-01 1.368144e-01 -1.535000e+00 4.950000e+00
1.162947e-01 1.155967e-01 -1.535000e+00 5.050000e+00
7.749523e-04 1.239255e-01 -1.535000e+00 5.150000e+00
1.231536e-01 1.222468e-01 -1.535000e+00 5.250000e+00
9.427422e-04 1.318737e-01 -1.535000e+00 5.350000e+00
-2.131534e-04 1.565106e-01 -1.535000e+00 5.450000e+00
-1.542498e-01 1.570819e-01 -1.535000e+00 5.550000e+00
1.004748e-01 1.233390e-01 -1.535000e+00 5.650000e+00
2.808393e-01 1.745386e-01 -1.535000e+00 5.750000e+00
1.270213e-01 1.538762e-01 -1.535000e+00 5.850000e+00
2.352649e-01 1.771278e-01 -1.535000e+00 5.950000e+00
-1.879051e-03 1.295238e-01 -1.535000e+00 6.050000e+00
3.083625e-04 1.099529e-01 -1.535000e+00 6.150000e+00
-3.809484e-04 1.198795e-01 -1.535000e+00 6.250000e+00
nan nan -1.535000e+00 6.350000e+00
nan nan -1.535000e+00 6.450000e+00
nan nan -1.535000e+00 6.550000e+00
nan nan -1.535000e+00 6.650000e+00
nan nan -1.535000e+00 6.750000e+00
nan nan -1.535000e+00 6.850000e+00
nan nan -1.535000e+00 6.950000e+00
1.014114e+02 3.126651e+00 -1.505000e+00 5.000000e-02
1.435719e+01 1.079154e+00 -1.505000e+00 1.500000e-01
1.342339e+00 3.255657e-01 -1.505000e+00 2.500000e-01
7.731148e-01 2.444805e-01 -1.505000e+00 3.500000e-01
2.055727e-01 1.535323e-01 -1.505000e+00 4.500000e-01
7.270925e-01 2.299272e-01 -1.505000e+00 5.500000e-01
2.208081e-01 1.274836e-01 -1.505000e+00 6.500000e-01
1.334102e-01 1.634385e-01 -1.505000e+00 7.500000e-01
0.000000e+00 0.000000e+00 -1.505000e+00 8.500000e-01
7.293017e-02 7.293017e-02 -1.505000e+00 9.500000e-01
6.623667e-02 1.150640e-01 -1.505000e+00 1.050000e+00
-7.540383e-02 7.540383e-02 -1.505000e+00 1.150000e+00
2.105030e-01 1.215341e-01 -1.505000e+00 1.250000e+00
2.800790e-01 1.400396e-01 -1.505000e+00 1.350000e+00
7.443429e-02 7.443429e-02 -1.505000e+00 1.450000e+00
6.594080e-02 6.594080e-02 -1.505000e+00 1.550000e+00
7.268607e-02 7.268607e-02 -1.505000e+00 1.650000e+00
5.709579e-01 2.018646e-01 -1.505000e+00 1.750000e+00
7.909117e-01 2.283168e-01 -1.505000e+00 1.850000e+00
8.358976e-01 2.520332e-01 -1.505000e+00 1.950000e+00
5.404656e-01 1.910838e-01 -1.505000e+00 2.050000e+00
4.294242e-01 1.753121e-01 -1.505000e+00 2.150000e+00
2.930922e-01 1.465463e-01 -1.505000e+00 2.250000e+00
6.542883e-02 6.542883e-02 -1.505000e+00 2.350000e+00
1.511353e-01 1.068690e-01 -1.505000e+00 2.450000e+00
6.691700e-02 6.691700e-02 -1.505000e+00 2.550000e+00
0.000000e+00 0.000000e+00 -1.505000e+00 2.650000e+00
7.195015e-02 7.195016e-02 -1.505000e+00 2.750000e+00
6.502805e-02 1.127247e-01 -1.505000e+00 2.850000e+00
-7.238030e-02 1.251999e-01 -1.505000e+00 2.950000e+00
-1.225933e-01 8.668713e-02 -1.505000e+00 3.050000e+00
-7.008864e-02 7.008864e-02 -1.505000e+00 3.150000e+00
1.227464e-01 1.509875e-01 -1.505000e+00 3.250000e+00
5.949971e-04 9.517659e-02 -1.505000e+00 3.350000e+00
6.389398e-02 6.389398e-02 -1.505000e+00 3.450000e+00
6.222708e-02 1.086350e-01 -1.505000e+00 3.550000e+00
6.440552e-02 6.440551e-02 -1.505000e+00 3.650000e+00
4.242271e-04 8.598342e-02 -1.505000e+00 3.750000e+00
6.583459e-02 1.146902e-01 -1.505000e+00 3.850000e+00
5.097061e-01 2.015780e-01 -1.505000e+00 3.950000e+00
1.454506e-01 1.464806e-01 -1.505000e+00 4.050000e+00
1.460708e-01 1.032881e-01 -1.505000e+00 4.150000e+00
8.273847e-02 8.273847e-02 -1.505000e+00 4.250000e+00
-6.118267e-04 1.170190e-01 -1.505000e+00 4.350000e+00
1.480864e-01 1.479565e-01 -1.505000e+00 4.450000e+00
-6.918259e-02 6.918259e-02 -1.505000e+00 4.550000e+00
1.683326e-01 9.718776e-02 -1.505000e+00 4.650000e+00
0.000000e+00 0.000000e+00 -1.505000e+00 4.750000e+00
-5.775790e-02 5.775790e-02 -1.505000e+00 4.850000e+00
-1.773727e-04 8.747527e-02 -1.505000e+00 4.950000e+00
5.049633e-04 1.267137e-01 -1.505000e+00 5.050000e+00
-5.366845e-02 9.234831e-02 -1.505000e+00 5.150000e+00
5.464434e-02 1.210619e-01 -1.505000e+00 5.250000e+00
1.128529e-01 1.382144e-01 -1.505000e+00 5.350000e+00
-1.027232e-01 7.263679e-02 -1.505000e+00 5.450000e+00
4.864821e-02 1.306707e-01 -1.505000e+00 5.550000e+00
9.113789e-02 1.450813e-01 -1.505000e+00 5.650000e+00
4.167643e-02 1.643544e-01 -1.505000e+00 5.750000e+00
7.703464e-02 1.472025e-01 -1.505000e+00 5.850000e+00
2.233687e-01 1.242380e-01 -1.505000e+00 5.950000e+00
1.732902e-01 8.718969e-02 -1.505000e+00 6.050000e+00
-1.194526e-01 1.216607e-01 -1.505000e+00 6.150000e+00
0.000000e+00 0.000000e+00 -1.505000e+00 6.250000e+00
nan nan -1.505000e+00 6.350000e+00
nan nan -1.505000e+00 6.450000e+00
nan nan -1.505000e+00 6.550000e+00
nan nan -1.505000e+00 6.650000e+00
nan nan -1.505000e+00 6.750000e+00
nan nan -1.505000e+00 6.850000e+00
nan nan -1.505000e+00 6.950000e+00
2.817508e+02 5.356255e+00 -1.475001e+00 5.000000e-02
6.107919e+01 2.571901e+00 -1.475001e+00 1.500000e-01
2.630665e+00 5.261339e-01 -1.475001e+00 2.500000e-01
4.497980e-01 2.756709e-01 -1.475001e+00 3.500000e-01
3.078548e-01 1.777404e-01 -1.475001e+00 4.500000e-01
9.963837e-02 9.963838e-02 -1.475001e+00 5.500000e-01
6.847886e-01 2.588262e-01 -1.475001e+00 6.500000e-01
2.504604e-01 1.446038e-01 -1.475001e+00 7.500000e-01
2.536627e-01 1.464528e-01 -1.475001e+00 8.500000e-01
0.000000e+00 0.000000e+00 -1.475001e+00 9.500000e-01
0.000000e+00 0.000000e+00 -1.475001e+00 1.050000e+00
-2.011462e-04 1.073726e-01 -1.475001e+00 1.150000e+00
7.091064e-02 7.091063e-02 -1.475001e+00 1.250000e+00
1.969440e-01 1.137058e-01 -1.475001e+00 1.350000e+00
7.444060e-02 7.444059e-02 -1.475001e+00 1.450000e+00
6.594329e-02 6.594329e-02 -1.475001e+00 1.550000e+00
4.143968e-01 1.691770e-01 -1.475001e+00 1.650000e+00
2.809272e-01 1.404641e-01 -1.475001e+00 1.750000e+00
8.075571e-01 2.239767e-01 -1.475001e+00 1.850000e+00
5.823904e-01 2.059063e-01 -1.475001e+00 1.950000e+00
8.454790e-01 2.344946e-01 -1.475001e+00 2.050000e+00
7.505098e-01 2.262879e-01 -1.475001e+00 2.150000e+00
4.972803e-01 1.879548e-01 -1.475001e+00 2.250000e+00
3.109141e-01 1.390452e-01 -1.475001e+00 2.350000e+00
2.931606e-01 1.794058e-01 -1.475001e+00 2.450000e+00
6.315869e-02 6.315869e-02 -1.475001e+00 2.550000e+00
2.748161e-01 1.374082e-01 -1.475001e+00 2.650000e+00
1.304856e-01 9.226730e-02 -1.475001e+00 2.750000e+00
6.234377e-02 6.234377e-02 -1.475001e+00 2.850000e+00
-6.817420e-02 6.817420e-02 -1.475001e+00 2.950000e+00
1.181099e-01 8.351640e-02 -1.475001e+00 3.050000e+00
7.082554e-02 1.229842e-01 -1.475001e+00 3.150000e+00
1.224361e-01 8.657561e-02 -1.475001e+00 3.250000e+00
1.427387e-01 1.429673e-01 -1.475001e+00 3.350000e+00
1.885543e-04 9.297284e-02 -1.475001e+00 3.450000e+00
7.542917e-02 7.542918e-02 -1.475001e+00 3.550000e+00
-7.196946e-02 7.196945e-02 -1.475001e+00 3.650000e+00
8.320518e-02 8.320518e-02 -1.475001e+00 3.750000e+00
7.914863e-02 7.914863e-02 -1.475001e+00 3.850000e+00
1.759269e-01 1.243991e-01 -1.475001e+00 3.950000e+00
2.332389e-01 1.346607e-01 -1.475001e+00 4.050000e+00
0.000000e+00 0.000000e+00 -1.475001e+00 4.150000e+00
6.196261e-02 6.196261e-02 -1.475001e+00 4.250000e+00
6.450305e-02 1.108580e-01 -1.475001e+00 4.350000e+00
5.351589e-02 9.364185e-02 -1.475001e+00 4.450000e+00
6.308973e-02 6.308973e-02 -1.475001e+00 4.550000e+00
1.188063e-01 8.400884e-02 -1.475001e+00 4.650000e+00
-6.116407e-02 6.116407e-02 -1.475001e+00 4.750000e+00
6.423006e-02 1.107570e-01 -1.475001e+00 4.850000e+00
1.070854e-01 1.070854e-01 -1.475001e+00 4.950000e+00
5.446062e-02 9.281414e-02 -1.475001e+00 5.050000e+00
1.171990e-01 1.431748e-01 -1.475001e+00 5.150000e+00
-1.077465e-01 1.082133e-01 -1.475001e+00 5.250000e+00
-9.616543e-02 9.703487e-02 -1.475001e+00 5.350000e+00
-4.918526e-02 1.111298e-01 -1.475001e+00 5.450000e+00
-9.108165e-02 1.551909e-01 -1.475001e+00 5.550000e+00
1.296551e-01 1.547427e-01 -1.475001e+00 5.650000e+00
-3.922929e-02 1.317789e-01 -1.475001e+00 5.750000e+00
-3.287160e-02 1.270072e-01 -1.475001e+00 5.850000e+00
-7.241295e-04 8.236485e-02 -1.475001e+00 5.950000e+00
2.165451e-01 9.671793e-02 -1.475001e+00 6.050000e+00
1.801896e+00 1.040326e+00 -1.475001e+00 6.150000e+00
nan nan -1.475001e+00 6.250000e+00
nan nan -1.475001e+00 6.350000e+00
nan nan -1.475001e+00 6.450000e+00
nan nan -1.475001e+00 6.550000e+00
nan nan -1.475001e+00 6.650000e+00
nan nan -1.475001e+00 6.750000e+00
nan nan -1.475001e+00 6.850000e+00
nan nan -1.475001e+00 6.950000e+00
4.287523e+01 1.717762e+00 -1.445001e+00 5.000000e-02
9.400577e+00 8.653946e-01 -1.445001e+00 1.500000e-01
8.065252e-01 2.431771e-01 -1.445001e+00 2.500000e-01
5.750383e-01 2.173442e-01 -1.445001e+00 3.500000e-01
3.826216e-01 2.345097e-01 -1.445001e+00 4.500000e-01
4.214806e-01 1.884922e-01 -1.445001e+00 5.500000e-01
3.951580e-01 1.975796e-01 -1.445001e+00 6.500000e-01
2.030792e-01 1.435987e-01 -1.445001e+00 7.500000e-01
2.888588e-01 1.667728e-01 -1.445001e+00 8.500000e-01
0.000000e+00 0.000000e+00 -1.445001e+00 9.500000e-01
0.000000e+00 0.000000e+00 -1.445001e+00 1.050000e+00
3.135720e-01 1.810411e-01 -1.445001e+00 1.150000e+00
0.000000e+00 0.000000e+00 -1.445001e+00 1.250000e+00
9.489061e-02 9.489061e-02 -1.445001e+00 1.350000e+00
-1.019793e-01 1.019793e-01 -1.445001e+00 1.450000e+00
