# Intensity Error [0.5H,-0.5H,0] DeltaE
#  shape: 34x70
1.757749e-01 6.953188e-02 -1.565000e+00 8.500000e-01
4.446504e-02 4.462283e-02 -1.565000e+00 9.500000e-01
1.130967e-01 5.981208e-02 -1.565000e+00 1.050000e+00
8.960638e-02 5.493775e-02 -1.565000e+00 1.150000e+00
1.350985e-01 5.515386e-02 -1.565000e+00 1.250000e+00
2.500088e-01 7.538060e-02 -1.565000e+00 1.350000e+00
3.106297e-01 8.301953e-02 -1.565000e+00 1.450000e+00
3.034761e-01 8.672313e-02 -1.565000e+00 1.550000e+00
4.064307e-01 9.324184e-02 -1.565000e+00 1.650000e+00
2.096649e-01 6.630208e-02 -1.565000e+00 1.750000e+00
3.875173e-01 8.890283e-02 -1.565000e+00 1.850000e+00
3.238002e-01 8.095035e-02 -1.565000e+00 1.950000e+00
1.821974e-01 6.073267e-02 -1.565000e+00 2.050000e+00
3.388389e-01 8.218077e-02 -1.565000e+00 2.150000e+00
2.732222e-01 8.269516e-02 -1.565000e+00 2.250000e+00
2.125798e-01 6.963085e-02 -1.565000e+00 2.350000e+00
2.703844e-01 7.730243e-02 -1.565000e+00 2.450000e+00
1.965278e-01 6.807482e-02 -1.565000e+00 2.550000e+00
1.458958e-01 6.923927e-02 -1.565000e+00 2.650000e+00
1.560075e-01 8.043386e-02 -1.565000e+00 2.750000e+00
2.418127e-01 9.045865e-02 -1.565000e+00 2.850000e+00
1.583140e-01 6.463162e-02 -1.565000e+00 2.950000e+00
8.709949e-02 6.500388e-02 -1.565000e+00 3.050000e+00
9.724702e-02 7.228004e-02 -1.565000e+00 3.150000e+00
2.193006e-01 1.153034e-01 -1.565000e+00 3.250000e+00
2.516645e-01 1.027421e-01 -1.565000e+00 3.350000e+00
4.997990e-02 4.997990e-02 -1.565000e+00 3.450000e+00
2.444584e-01 1.222300e-01 -1.565000e+00 3.550000e+00
3.140955e-01 1.570483e-01 -1.565000e+00 3.650000e+00
0.000000e+00 0.000000e+00 -1.565000e+00 3.750000e+00
0.000000e+00 0.000000e+00 -1.565000e+00 3.850000e+00
0.000000e+00 0.000000e+00 -1.565000e+00 3.950000e+00
nan nan -1.565000e+00 4.050000e+00
nan nan -1.565000e+00 4.150000e+00
nan nan -1.565000e+00 4.250000e+00
nan nan -1.565000e+00 4.350000e+00
nan nan -1.565000e+00 4.450000e+00
nan nan -1.565000e+00 4.550000e+00
nan nan -1.565000e+00 4.650000e+00
nan nan -1.565000e+00 4.750000e+00
nan nan -1.565000e+00 4.850000e+00
nan nan -1.565000e+00 4.950000e+00
nan nan -1.565000e+00 5.050000e+00
nan nan -1.565000e+00 5.150000e+00
nan nan -1.565000e+00 5.250000e+00
nan nan -1.565000e+00 5.350000e+00
nan nan -1.565000e+00 5.450000e+00
nan nan -1.565000e+00 5.550000e+00
nan nan -1.565000e+00 5.650000e+00
nan nan -1.565000e+00 5.750000e+00
nan nan -1.565000e+00 5.850000e+00
nan nan -1.565000e+00 5.950000e+00
nan nan -1.565000e+00 6.050000e+00
nan nan -1.565000e+00 6.150000e+00
nan nan -1.565000e+00 6.250000e+00
nan nan -1.565000e+00 6.350000e+00
nan nan -1.565000e+00 6.450000e+00
nan nan -1.565000e+00 6.550000e+00
nan nan -1.565000e+00 6.650000e+00
nan nan -1.565000e+00 6.750000e+00
nan nan -1.565000e+00 6.850000e+00
nan nan -1.565000e+00 6.950000e+00
2.546850e+01 6.873375e-01 -1.535000e+00 5.000000e-02
7.226643e+00 3.640735e-01 -1.535000e+00 1.500000e-01
1.149038e+00 1.459283e-01 -1.535000e+00 2.500000e-01
4.826386e-01 9.822751e-02 -1.535000e+00 3.500000e-01
2.756864e-01 8.007483e-02 -1.535000e+00 4.500000e-01
2.223319e-01 6.936329e-02 -1.535000e+00 5.500000e-01
2.414776e-01 6.697402e-02 -1.535000e+00 6.500000e-01
2.024439e-01 6.103927e-02 -1.535000e+00 7.500000e-01
9.293020e-02 5.579651e-02 -1.535000e+00 8.500000e-01
5.646930e-02 5.650267e-02 -1.535000e+00 9.500000e-01
5.739461e-02 4.273089e-02 -1.535000e+00 1.050000e+00
2.149083e-01 6.479746e-02 -1.535000e+00 1.150000e+00
1.792822e-01 5.976084e-02 -1.535000e+00 1.250000e+00
2.608781e-01 7.774356e-02 -1.535000e+00 1.350000e+00
1.820111e-01 6.067051e-02 -1.535000e+00 1.450000e+00
3.735876e-01 8.805575e-02 -1.535000e+00 1.550000e+00
3.174864e-01 8.725039e-02 -1.535000e+00 1.650000e+00
3.840534e-01 9.052258e-02 -1.535000e+00 1.750000e+00
3.175897e-01 8.200150e-02 -1.535000e+00 1.850000e+00
2.347977e-01 7.690377e-02 -1.535000e+00 1.950000e+00
2.769873e-01 8.255371e-02 -1.535000e+00 2.050000e+00
1.482824e-01 7.635174e-02 -1.535000e+00 2.150000e+00
2.307048e-01 7.564732e-02 -1.535000e+00 2.250000e+00
3.361128e-01 8.402855e-02 -1.535000e+00 2.350000e+00
8.415055e-02 5.161616e-02 -1.535000e+00 2.450000e+00
1.508842e-01 5.702902e-02 -1.535000e+00 2.550000e+00
9.163228e-02 4.581632e-02 -1.535000e+00 2.650000e+00
1.477383e-01 6.966096e-02 -1.535000e+00 2.750000e+00
1.069622e-01 6.561712e-02 -1.535000e+00 2.850000e+00
5.806490e-02 5.811202e-02 -1.535000e+00 2.950000e+00
6.378706e-02 4.510460e-02 -1.535000e+00 3.050000e+00
7.026661e-02 7.051058e-02 -1.535000e+00 3.150000e+00
1.572956e-01 1.114317e-01 -1.535000e+00 3.250000e+00
8.958754e-02 6.334830e-02 -1.535000e+00 3.350000e+00
2.100226e-01 1.050119e-01 -1.535000e+00 3.450000e+00
-6.344081e-02 6.344081e-02 -1.535000e+00 3.550000e+00
2.427821e-01 1.401715e-01 -1.535000e+00 3.650000e+00
1.138520e-01 1.138521e-01 -1.535000e+00 3.750000e+00
0.000000e+00 0.000000e+00 -1.535000e+00 3.850000e+00
0.000000e+00 0.000000e+00 -1.535000e+00 3.950000e+00
nan nan -1.535000e+00 4.050000e+00
nan nan -1.535000e+00 4.150000e+00
nan nan -1.535000e+00 4.250000e+00
nan nan -1.535000e+00 4.350000e+00
nan nan -1.535000e+00 4.450000e+00
nan nan -1.535000e+00 4.550000e+00
nan nan -1.535000e+00 4.650000e+00
nan nan -1.535000e+00 4.750000e+00
nan nan -1.535000e+00 4.850000e+00
nan nan -1.535000e+00 4.950000e+00
nan nan -1.535000e+00 5.050000e+00
nan nan -1.535000e+00 5.150000e+00
nan nan -1.535000e+00 5.250000e+00
nan nan -1.535000e+00 5.350000e+00
nan nan -1.535000e+00 5.450000e+00
nan nan -1.535000e+00 5.550000e+00
nan nan -1.535000e+00 5.650000e+00
nan nan -1.535000e+00 5.750000e+00
nan nan -1.535000e+00 5.850000e+00
nan nan -1.535000e+00 5.950000e+00
nan nan -1.535000e+00 6.050000e+00
nan nan -1.535000e+00 6.150000e+00
nan nan -1.535000e+00 6.250000e+00
nan nan -1.535000e+00 6.350000e+00
nan nan -1.535000e+00 6.450000e+00
nan nan -1.535000e+00 6.550000e+00
nan nan -1.535000e+00 6.650000e+00
nan nan -1.535000e+00 6.750000e+00
nan nan -1.535000e+00 6.850000e+00
nan nan -1.535000e+00 6.950000e+00
2.463225e+01 7.403398e-01 -1.505000e+00 5.000000e-02
6.452471e+00 3.664514e-01 -1.505000e+00 1.500000e-01
1.217846e+00 1.558553e-01 -1.505000e+00 2.500000e-01
3.682779e-01 8.639239e-02 -1.505000e+00 3.500000e-01
1.263750e-01 5.988223e-02 -1.505000e+00 4.500000e-01
1.623970e-01 5.413244e-02 -1.505000e+00 5.500000e-01
2.516977e-01 7.629128e-02 -1.505000e+00 6.500000e-01
7.166653e-02 4.393976e-02 -1.505000e+00 7.500000e-01
1.797565e-02 1.797565e-02 -1.505000e+00 8.500000e-01
1.258600e-01 4.757075e-02 -1.505000e+00 9.500000e-01
1.608130e-01 5.360447e-02 -1.505000e+00 1.050000e+00
1.609928e-01 5.366438e-02 -1.505000e+00 1.150000e+00
8.978903e-02 4.015501e-02 -1.505000e+00 1.250000e+00
1.435127e-01 5.073949e-02 -1.505000e+00 1.350000e+00
1.781417e-01 6.667656e-02 -1.505000e+00 1.450000e+00
2.481196e-01 7.525139e-02 -1.505000e+00 1.550000e+00
3.371403e-01 7.734554e-02 -1.505000e+00 1.650000e+00
2.666696e-01 7.744900e-02 -1.505000e+00 1.750000e+00
3.753753e-01 8.572055e-02 -1.505000e+00 1.850000e+00
3.049514e-01 7.396176e-02 -1.505000e+00 1.950000e+00
2.876021e-01 7.190069e-02 -1.505000e+00 2.050000e+00
2.159143e-01 6.232922e-02 -1.505000e+00 2.150000e+00
2.521745e-01 6.739669e-02 -1.505000e+00 2.250000e+00
1.259489e-01 5.398412e-02 -1.505000e+00 2.350000e+00
1.268754e-01 4.795449e-02 -1.505000e+00 2.450000e+00
1.691324e-01 6.774912e-02 -1.505000e+00 2.550000e+00
7.979842e-02 6.339427e-02 -1.505000e+00 2.650000e+00
1.292847e-01 6.095269e-02 -1.505000e+00 2.750000e+00
3.012607e-01 9.558693e-02 -1.505000e+00 2.850000e+00
7.485475e-02 6.603971e-02 -1.505000e+00 2.950000e+00
1.354296e-01 7.179608e-02 -1.505000e+00 3.050000e+00
1.789168e-01 7.304314e-02 -1.505000e+00 3.150000e+00
6.652090e-02 8.164660e-02 -1.505000e+00 3.250000e+00
7.674656e-02 7.648536e-02 -1.505000e+00 3.350000e+00
9.070791e-02 6.414036e-02 -1.505000e+00 3.450000e+00
2.223849e-01 1.111925e-01 -1.505000e+00 3.550000e+00
-7.264666e-02 1.254789e-01 -1.505000e+00 3.650000e+00
0.000000e+00 0.000000e+00 -1.505000e+00 3.750000e+00
-1.974542e-01 1.974542e-01 -1.505000e+00 3.850000e+00
0.000000e+00 0.000000e+00 -1.505000e+00 3.950000e+00
nan nan -1.505000e+00 4.050000e+00
nan nan -1.505000e+00 4.150000e+00
nan nan -1.505000e+00 4.250000e+00
nan nan -1.505000e+00 4.350000e+00
nan nan -1.505000e+00 4.450000e+00
nan nan -1.505000e+00 4.550000e+00
nan nan -1.505000e+00 4.650000e+00
nan nan -1.505000e+00 4.750000e+00
nan nan -1.505000e+00 4.850000e+00
nan nan -1.505000e+00 4.950000e+00
nan nan -1.505000e+00 5.050000e+00
nan nan -1.505000e+00 5.150000e+00
nan nan -1.505000e+00 5.250000e+00
nan nan -1.505000e+00 5.350000e+00
nan nan -1.505000e+00 5.450000e+00
nan nan -1.505000e+00 5.550000e+00
nan nan -1.505000e+00 5.650000e+00
nan nan -1.505000e+00 5.750000e+00
nan nan -1.505000e+00 5.850000e+00
nan nan -1.505000e+00 5.950000e+00
nan nan -1.505000e+00 6.050000e+00
nan nan -1.505000e+00 6.150000e+00
nan nan -1.505000e+00 6.250000e+00
nan nan -1.505000e+00 6.350000e+00
nan nan -1.505000e+00 6.450000e+00
nan nan -1.505000e+00 6.550000e+00
nan nan -1.505000e+00 6.650000e+00
nan nan -1.505000e+00 6.750000e+00
nan nan -1.505000e+00 6.850000e+00
nan nan -1.505000e+00 6.950000e+00
2.731275e+01 8.400920e-01 -1.475001e+00 5.000000e-02
7.175362e+00 4.358729e-01 -1.475001e+00 1.500000e-01
1.034766e+00 1.722093e-01 -1.475001e+00 2.500000e-01
2.409549e-01 8.031842e-02 -1.475001e+00 3.500000e-01
3.068391e-01 9.566159e-02 -1.475001e+00 4.500000e-01
1.700245e-01 7.287036e-02 -1.475001e+00 5.500000e-01
9.085384e-02 5.566415e-02 -1.475001e+00 6.500000e-01
2.336143e-01 7.043759e-02 -1.475001e+00 7.500000e-01
4.029254e-02 4.927078e-02 -1.475001e+00 8.500000e-01
5.807542e-02 5.116213e-02 -1.475001e+00 9.500000e-01
1.472563e-01 5.817491e-02 -1.475001e+00 1.050000e+00
3.557711e-02 2.515682e-02 -1.475001e+00 1.150000e+00
8.793887e-02 5.280547e-02 -1.475001e+00 1.250000e+00
8.779519e-02 4.650630e-02 -1.475001e+00 1.350000e+00
1.906775e-01 5.749156e-02 -1.475001e+00 1.450000e+00
2.580683e-01 7.094059e-02 -1.475001e+00 1.550000e+00
2.924582e-01 7.879265e-02 -1.475001e+00 1.650000e+00
3.283239e-01 7.921082e-02 -1.475001e+00 1.750000e+00
2.056007e-01 5.935195e-02 -1.475001e+00 1.850000e+00
3.414790e-01 9.036819e-02 -1.475001e+00 1.950000e+00
2.906330e-01 7.450066e-02 -1.475001e+00 2.050000e+00
3.777541e-01 8.053768e-02 -1.475001e+00 2.150000e+00
1.196879e-01 6.156692e-02 -1.475001e+00 2.250000e+00
1.184886e-01 5.082585e-02 -1.475001e+00 2.350000e+00
1.537132e-01 5.123785e-02 -1.475001e+00 2.450000e+00
2.845001e-01 7.112528e-02 -1.475001e+00 2.550000e+00
9.536681e-02 5.705721e-02 -1.475001e+00 2.650000e+00
1.627297e-01 7.051024e-02 -1.475001e+00 2.750000e+00
1.526196e-01 8.479302e-02 -1.475001e+00 2.850000e+00
1.428237e-01 6.738398e-02 -1.475001e+00 2.950000e+00
1.309857e-01 7.866289e-02 -1.475001e+00 3.050000e+00
2.916708e-02 7.776578e-02 -1.475001e+00 3.150000e+00
1.348128e-01 6.740662e-02 -1.475001e+00 3.250000e+00
1.963383e-01 8.780580e-02 -1.475001e+00 3.350000e+00
4.824450e-02 8.323446e-02 -1.475001e+00 3.450000e+00
2.443222e-01 1.494223e-01 -1.475001e+00 3.550000e+00
1.645308e-01 1.163409e-01 -1.475001e+00 3.650000e+00
3.811145e-01 2.200373e-01 -1.475001e+00 3.750000e+00
5.107427e-01 3.611497e-01 -1.475001e+00 3.850000e+00
0.000000e+00 0.000000e+00 -1.475001e+00 3.950000e+00
nan nan -1.475001e+00 4.050000e+00
nan nan -1.475001e+00 4.150000e+00
nan nan -1.475001e+00 4.250000e+00
nan nan -1.475001e+00 4.350000e+00
nan nan -1.475001e+00 4.450000e+00
nan nan -1.475001e+00 4.550000e+00
nan nan -1.475001e+00 4.650000e+00
nan nan -1.475001e+00 4.750000e+00
nan nan -1.475001e+00 4.850000e+00
nan nan -1.475001e+00 4.950000e+00
nan nan -1.475001e+00 5.050000e+00
nan nan -1.475001e+00 5.150000e+00
nan nan -1.475001e+00 5.250000e+00
nan nan -1.475001e+00 5.350000e+00
nan nan -1.475001e+00 5.450000e+00
nan nan -1.475001e+00 5.550000e+00
nan nan -1.475001e+00 5.650000e+00
nan nan -1.475001e+00 5.750000e+00
nan nan -1.475001e+00 5.850000e+00
nan nan -1.475001e+00 5.950000e+00
nan nan -1.475001e+00 6.050000e+00
nan nan -1.475001e+00 6.150000e+00
nan nan -1.475001e+00 6.250000e+00
nan nan -1.475001e+00 6.350000e+00
nan nan -1.475001e+00 6.450000e+00
nan nan -1.475001e+00 6.550000e+00
nan nan -1.475001e+00 6.650000e+00
nan nan -1.475001e+00 6.750000e+00
nan nan -1.475001e+00 6.850000e+00
nan nan -1.475001e+00 6.950000e+00
2.696182e+01 7.041787e-01 -1.445001e+00 5.000000e-02
7.397568e+00 3.779986e-01 -1.445001e+00 1.500000e-01
1.015606e+00 1.464716e-01 -1.445001e+00 2.500000e-01
4.295520e-01 1.007507e-01 -1.445001e+00 3.500000e-01
2.729864e-01 7.880450e-02 -1.445001e+00 4.500000e-01
2.872589e-01 8.292468e-02 -1.445001e+00 5.500000e-01
1.224170e-01 5.474663e-02 -1.445001e+00 6.500000e-01
1.497299e-01 6.112715e-02 -1.445001e+00 7.500000e-01
1.538306e-01 6.280122e-02 -1.445001e+00 8.500000e-01
1.545467e-01 7.282354e-02 -1.445001e+00 9.500000e-01
5.058383e-02 5.077527e-02 -1.445001e+00 1.050000e+00
1.260687e-01 6.672504e-02 -1.445001e+00 1.150000e+00
1.748384e-01 6.608285e-02 -1.445001e+00 1.250000e+00
7.233202e-02 4.176107e-02 -1.445001e+00 1.350000e+00
9.198153e-02 6.494879e-02 -1.445001e+00 1.450000e+00
1.110287e-01 4.965356e-02 -1.445001e+00 1.550000e+00
2.175388e-01 6.879193e-02 -1.445001e+00 1.650000e+00
3.580591e-01 9.183239e-02 -1.445001e+00 1.750000e+00
3.887062e-01 8.917557e-02 -1.445001e+00 1.850000e+00
2.604370e-01 7.763286e-02 -1.445001e+00 1.950000e+00
2.581529e-01 7.695732e-02 -1.445001e+00 2.050000e+00
2.174504e-01 7.648204e-02 -1.445001e+00 2.150000e+00
3.130020e-01 8.296701e-02 -1.445001e+00 2.250000e+00
2.516504e-01 7.496157e-02 -1.445001e+00 2.350000e+00
2.339738e-01 7.298563e-02 -1.445001e+00 2.450000e+00
2.688682e-01 7.457086e-02 -1.445001e+00 2.550000e+00
1.568402e-01 5.928033e-02 -1.445001e+00 2.650000e+00
1.462036e-01 5.968759e-02 -1.445001e+00 2.750000e+00
8.071422e-02 6.036585e-02 -1.445001e+00 2.850000e+00
1.210630e-01 7.420328e-02 -1.445001e+00 2.950000e+00
2.721546e-01 1.075856e-01 -1.445001e+00 3.050000e+00
1.151938e-01 6.650725e-02 -1.445001e+00 3.150000e+00
1.334995e-01 9.944200e-02 -1.445001e+00 3.250000e+00
1.045491e-01 7.392762e-02 -1.445001e+00 3.350000e+00
1.279917e-01 1.274077e-01 -1.445001e+00 3.450000e+00
8.131966e-02 8.131966e-02 -1.445001e+00 3.550000e+00
2.203190e-01 1.557892e-01 -1.445001e+00 3.650000e+00
3.335959e-01 2.358881e-01 -1.445001e+00 3.750000e+00
0.000000e+00 0.000000e+00 -1.445001e+00 3.850000e+00
0.000000e+00 0.000000e+00 -1.445001e+00 3.950000e+00
nan nan -1.445001e+00 4.050000e+00
nan nan -1.445001e+00 4.150000e+00
nan nan -1.445001e+00 4.250000e+00
nan nan -1.445001e+00 4.350000e+00
nan nan -1.445001e+00 4.450000e+00
nan nan -1.445001e+00 4.550000e+00
nan nan -1.445001e+00 4.650000e+00
nan nan -1.445001e+00 4.750000e+00
nan nan -1.445001e+00 4.850000e+00
nan nan -1.445001e+00 4.950000e+00
nan nan -1.445001e+00 5.050000e+00
nan nan -1.445001e+00 5.150000e+00
nan nan -1.445001e+00 5.250000e+00
nan nan -1.445001e+00 5.350000e+00
nan nan -1.445001e+00 5.450000e+00
nan nan -1.445001e+00 5.550000e+00
nan nan -1.445001e+00 5.650000e+00
nan nan -1.445001e+00 5.750000e+00
nan nan -1.445001e+00 5.850000e+00
nan nan -1.445001e+00 5.950000e+00
nan nan -1.445001e+00 6.050000e+00
nan nan -1.445001e+00 6.150000e+00
nan nan -1.445001e+00 6.250000e+00
nan nan -1.445001e+00 6.350000e+00
nan nan -1.445001e+00 6.450000e+00
nan nan -1.445001e+00 6.550000e+00
nan nan -1.445001e+00 6.650000e+00
nan nan -1.445001e+00 6.750000e+00
nan nan -1.445001e+00 6.850000e+00
nan nan -1.445001e+00 6.950000e+00
2.779771e+01 6.830925e-01 -1.415001e+00 5.000000e-02
7.633905e+00 3.570995e-01 -1.415001e+00 1.500000e-01
1.499201e+00 1.597703e-01 -1.415001e+00 2.500000e-01
5.352984e-01 9.462844e-02 -1.415001e+00 3.500000e-01
2.687875e-01 6.719696e-02 -1.415001e+00 4.500000e-01
2.364223e-01 6.318669e-02 -1.415001e+00 5.500000e-01
2.073912e-01 6.464582e-02 -1.415001e+00 6.500000e-01
1.429817e-01 6.184636e-02 -1.415001e+00 7.500000e-01
9.265982e-02 4.906721e-02 -1.415001e+00 8.500000e-01
1.721139e-01 5.737146e-02 -1.415001e+00 9.500000e-01
9.915495e-02 4.434350e-02 -1.415001e+00 1.050000e+00
1.644325e-01 5.813577e-02 -1.415001e+00 1.150000e+00
1.272255e-01 5.193966e-02 -1.415001e+00 1.250000e+00
8.745162e-02 6.196187e-02 -1.415001e+00 1.350000e+00
8.973640e-02 4.486824e-02 -1.415001e+00 1.450000e+00
1.372897e-01 5.604843e-02 -1.415001e+00 1.550000e+00
1.391234e-01 5.679708e-02 -1.415001e+00 1.650000e+00
3.031725e-01 8.408519e-02 -1.415001e+00 1.750000e+00
2.782813e-01 8.678096e-02 -1.415001e+00 1.850000e+00
3.015516e-01 8.981165e-02 -1.415001e+00 1.950000e+00
2.786445e-01 8.688011e-02 -1.415001e+00 2.050000e+00
3.235744e-01 8.647919e-02 -1.415001e+00 2.150000e+00
2.526461e-01 8.280593e-02 -1.415001e+00 2.250000e+00
2.056035e-01 6.853485e-02 -1.415001e+00 2.350000e+00
3.238285e-01 9.250147e-02 -1.415001e+00 2.450000e+00
1.720837e-01 7.376373e-02 -1.415001e+00 2.550000e+00
3.420211e-01 9.486014e-02 -1.415001e+00 2.650000e+00
4.748608e-01 1.151711e-01 -1.415001e+00 2.750000e+00
1.171406e-01 9.281557e-02 -1.415001e+00 2.850000e+00
2.792444e-01 1.030165e-01 -1.415001e+00 2.950000e+00
1.993129e-01 8.136975e-02 -1.415001e+00 3.050000e+00
1.085676e-01 8.076684e-02 -1.415001e+00 3.150000e+00
1.184282e-01 8.853892e-02 -1.415001e+00 3.250000e+00
-2.902802e-04 1.393978e-01 -1.415001e+00 3.350000e+00
1.018533e-01 1.245412e-01 -1.415001e+00 3.450000e+00
6.132813e-02 6.132812e-02 -1.415001e+00 3.550000e+00
1.624513e-01 1.616738e-01 -1.415001e+00 3.650000e+00
1.184005e-03 1.812322e-01 -1.415001e+00 3.750000e+00
0.000000e+00 0.000000e+00 -1.415001e+00 3.850000e+00
0.000000e+00 0.000000e+00 -1.415001e+00 3.950000e+00
nan nan -1.415001e+00 4.050000e+00
nan nan -1.415001e+00 4.150000e+00
nan nan -1.415001e+00 4.250000e+00
nan nan -1.415001e+00 4.350000e+00
nan nan -1.415001e+00 4.450000e+00
nan nan -1.415001e+00 4.550000e+00
nan nan -1.415001e+00 4.650000e+00
nan nan -1.415001e+00 4.750000e+00
nan nan -1.415001e+00 4.850000e+00
nan nan -1.415001e+00 4.950000e+00
nan nan -1.415001e+00 5.050000e+00
nan nan -1.415001e+00 5.150000e+00
nan nan -1.415001e+00 5.250000e+00
nan nan -1.415001e+00 5.350000e+00
nan nan -1.415001e+00 5.450000e+00
nan nan -1.415001e+00 5.550000e+00
nan nan -1.415001e+00 5.650000e+00
nan nan -1.415001e+00 5.750000e+00
nan nan -1.415001e+00 5.850000e+00
nan nan -1.415001e+00 5.950000e+00
nan nan -1.415001e+00 6.050000e+00
nan nan -1.415001e+00 6.150000e+00
nan nan -1.415001e+00 6.250000e+00
nan nan -1.415001e+00 6.350000e+00
nan nan -1.415001e+00 6.450000e+00
nan nan -1.415001e+00 6.550000e+00
nan nan -1.415001e+00 6.650000e+00
nan nan -1.415001e+00 6.750000e+00
nan nan -1.415001e+00 6.850000e+00
nan nan -1.415001e+00 6.950000e+00
3.190448e+01 7.241685e-01 -1.385001e+00 5.000000e-02
7.336351e+00 3.469973e-01 -1.385001e+00 1.500000e-01
1.338349e+00 1.477962e-01 -1.385001e+00 2.500000e-01
3.913698e-01 8.316543e-02 -1.385001e+00 3.500000e-01
2.783580e-01 7.138740e-02 -1.385001e+00 4.500000e-01
1.792824e-01 5.405575e-02 -1.385001e+00 5.500000e-01
1.300156e-01 5.627511e-02 -1.385001e+00 6.500000e-01
1.784997e-01 6.285501e-02 -1.385001e+00 7.500000e-01
9.764629e-02 4.608529e-02 -1.385001e+00 8.500000e-01
6.514541e-02 3.982335e-02 -1.385001e+00 9.500000e-01
3.230347e-02 3.958139e-02 -1.385001e+00 1.050000e+00
6.430686e-02 4.551664e-02 -1.385001e+00 1.150000e+00
1.126638e-01 4.258305e-02 -1.385001e+00 1.250000e+00
6.447868e-02 3.223936e-02 -1.385001e+00 1.350000e+00
8.073626e-02 4.272122e-02 -1.385001e+00 1.450000e+00
1.621157e-01 6.071433e-02 -1.385001e+00 1.550000e+00
6.504793e-02 3.988498e-02 -1.385001e+00 1.650000e+00
1.797050e-01 5.418325e-02 -1.385001e+00 1.750000e+00
2.626062e-01 6.565171e-02 -1.385001e+00 1.850000e+00
3.282170e-01 8.038175e-02 -1.385001e+00 1.950000e+00
2.619217e-01 6.943791e-02 -1.385001e+00 2.050000e+00
3.436424e-01 7.845341e-02 -1.385001e+00 2.150000e+00
2.118026e-01 6.312846e-02 -1.385001e+00 2.250000e+00
2.606038e-01 7.641382e-02 -1.385001e+00 2.350000e+00
1.495964e-01 5.996405e-02 -1.385001e+00 2.450000e+00
3.508642e-01 8.594266e-02 -1.385001e+00 2.550000e+00
1.482333e-01 6.928658e-02 -1.385001e+00 2.650000e+00
1.972517e-01 6.832307e-02 -1.385001e+00 2.750000e+00
1.701848e-01 6.723098e-02 -1.385001e+00 2.850000e+00
1.394842e-01 8.039545e-02 -1.385001e+00 2.950000e+00
1.540241e-01 7.271447e-02 -1.385001e+00 3.050000e+00
2.884299e-02 4.997833e-02 -1.385001e+00 3.150000e+00
1.307488e-01 1.037364e-01 -1.385001e+00 3.250000e+00
1.927488e-01 8.620003e-02 -1.385001e+00 3.350000e+00
2.805716e-01 1.323044e-01 -1.385001e+00 3.450000e+00
3.619157e-01 1.477524e-01 -1.385001e+00 3.550000e+00
1.727615e-01 1.723935e-01 -1.385001e+00 3.650000e+00
3.001701e-01 2.122531e-01 -1.385001e+00 3.750000e+00
4.837964e-01 4.837964e-01 -1.385001e+00 3.850000e+00
nan nan -1.385001e+00 3.950000e+00
nan nan -1.385001e+00 4.050000e+00
nan nan -1.385001e+00 4.150000e+00
nan nan -1.385001e+00 4.250000e+00
nan nan -1.385001e+00 4.350000e+00
nan nan -1.385001e+00 4.450000e+00
nan nan -1.385001e+00 4.550000e+00
nan nan -1.385001e+00 4.650000e+00
nan nan -1.385001e+00 4.750000e+00
nan nan -1.385001e+00 4.850000e+00
nan nan -1.385001e+00 4.950000e+00
nan nan -1.385001e+00 5.050000e+00
nan nan -1.385001e+00 5.150000e+00
nan nan -1.385001e+00 5.250000e+00
nan nan -1.385001e+00 5.350000e+00
nan nan -1.385001e+00 5.450000e+00
nan nan -1.385001e+00 5.550000e+00
nan nan -1.385001e+00 5.650000e+00
nan nan -1.385001e+00 5.750000e+00
nan nan -1.385001e+00 5.850000e+00
nan nan -1.385001e+00 5.950000e+00
nan nan -1.385001e+00 6.050000e+00
nan nan -1.385001e+00 6.150000e+00
nan nan -1.385001e+00 6.250000e+00
nan nan -1.385001e+00 6.350000e+00
nan nan -1.385001e+00 6.450000e+00
nan nan -1.385001e+00 6.550000e+00
nan nan -1.385001e+00 6.650000e+00
nan nan -1.385001e+00 6.750000e+00
nan nan -1.385001e+00 6.850000e+00
nan nan -1.385001e+00 6.950000e+00
4.160448e+01 8.939450e-01 -1.355001e+00 5.000000e-02
8.565093e+00 4.019803e-01 -1.355001e+00 1.500000e-01
1.248066e+00 1.535605e-01 -1.355001e+00 2.500000e-01
6.617486e-01 1.087911e-01 -1.355001e+00 3.500000e-01
3.313535e-01 7.601784e-02 -1.355001e+00 4.500000e-01
1.536796e-01 5.122660e-02 -1.355001e+00 5.500000e-01
1.833112e-01 7.638174e-02 -1.355001e+00 6.500000e-01
1.305656e-01 4.616202e-02 -1.355001e+00 7.500000e-01
1.283653e-01 4.538405e-02 -1.355001e+00 8.500000e-01
7.914992e-02 4.752541e-02 -1.355001e+00 9.500000e-01
1.103230e-01 4.169826e-02 -1.355001e+00 1.050000e+00
1.413886e-01 5.211413e-02 -1.355001e+00 1.150000e+00
3.145951e-02 3.855538e-02 -1.355001e+00 1.250000e+00
2.123260e-05 3.850873e-02 -1.355001e+00 1.350000e+00
9.351039e-02 4.931209e-02 -1.355001e+00 1.450000e+00
4.667417e-02 4.115943e-02 -1.355001e+00 1.550000e+00
7.771138e-02 3.475368e-02 -1.355001e+00 1.650000e+00
