# Intensity Error [0.5H,0,0] DeltaE
#  shape: 34x70
5.777523e-02 9.908789e-02 3.750000e-01 3.250000e+00
-4.029382e-02 1.053099e-01 3.750000e-01 3.350000e+00
-5.134400e-02 5.134400e-02 3.750000e-01 3.450000e+00
1.780505e-01 8.902539e-02 3.750000e-01 3.550000e+00
4.774076e-02 4.774076e-02 3.750000e-01 3.650000e+00
-4.222657e-02 4.222657e-02 3.750000e-01 3.750000e+00
4.968023e-02 8.505219e-02 3.750000e-01 3.850000e+00
-2.445784e-05 6.558443e-02 3.750000e-01 3.950000e+00
7.439478e-02 5.260509e-02 3.750000e-01 4.050000e+00
7.518986e-02 7.518986e-02 3.750000e-01 4.150000e+00
1.120736e-01 6.871430e-02 3.750000e-01 4.250000e+00
1.218023e-01 1.218023e-01 3.750000e-01 4.350000e+00
7.936236e-02 7.905881e-02 3.750000e-01 4.450000e+00
0.000000e+00 0.000000e+00 3.750000e-01 4.550000e+00
1.481044e-01 7.848539e-02 3.750000e-01 4.650000e+00
1.775065e-01 1.024841e-01 3.750000e-01 4.750000e+00
-3.406940e-02 8.973952e-02 3.750000e-01 4.850000e+00
-4.740444e-02 8.212086e-02 3.750000e-01 4.950000e+00
3.625334e-02 1.362011e-01 3.750000e-01 5.050000e+00
8.545968e-02 1.208718e-01 3.750000e-01 5.150000e+00
-3.766498e-02 1.107777e-01 3.750000e-01 5.250000e+00
3.966169e-02 1.181018e-01 3.750000e-01 5.350000e+00
1.464638e-01 8.950071e-02 3.750000e-01 5.450000e+00
-1.036728e-03 1.108291e-01 3.750000e-01 5.550000e+00
-1.320629e-01 1.041908e-01 3.750000e-01 5.650000e+00
4.035744e-02 1.167385e-01 3.750000e-01 5.750000e+00
1.139028e-03 1.091101e-01 3.750000e-01 5.850000e+00
3.587362e-02 1.284963e-01 3.750000e-01 5.950000e+00
1.569236e-01 1.033393e-01 3.750000e-01 6.050000e+00
-1.466618e-01 1.575132e-01 3.750000e-01 6.150000e+00
1.717764e-01 1.522807e-01 3.750000e-01 6.250000e+00
7.023378e-02 1.565655e-01 3.750000e-01 6.350000e+00
4.870657e-02 1.834478e-01 3.750000e-01 6.450000e+00
3.942438e-01 2.353053e-01 3.750000e-01 6.550000e+00
-1.335721e-01 2.502323e-01 3.750000e-01 6.650000e+00
3.625527e-01 2.263325e-01 3.750000e-01 6.750000e+00
0.000000e+00 0.000000e+00 3.750000e-01 6.850000e+00
0.000000e+00 0.000000e+00 3.750000e-01 6.950000e+00
1.865857e+01 9.875177e-01 4.050000e-01 5.000000e-02
4.981790e+00 5.111214e-01 4.050000e-01 1.500000e-01
1.477874e+00 2.654344e-01 4.050000e-01 2.500000e-01
3.765411e-01 1.331275e-01 4.050000e-01 3.500000e-01
1.979670e-01 9.898387e-02 4.050000e-01 4.500000e-01
2.115719e-01 1.057861e-01 4.050000e-01 5.500000e-01
4.683840e-02 4.683840e-02 4.050000e-01 6.500000e-01
8.986894e-02 6.354708e-02 4.050000e-01 7.500000e-01
1.089392e-01 7.703173e-02 4.050000e-01 8.500000e-01
-5.222312e-02 5.222311e-02 4.050000e-01 9.500000e-01
8.662981e-02 6.125660e-02 4.050000e-01 1.050000e+00
1.024949e-01 7.247504e-02 4.050000e-01 1.150000e+00
5.496374e-02 9.552715e-02 4.050000e-01 1.250000e+00
4.491399e-02 4.491399e-02 4.050000e-01 1.350000e+00
9.972338e-02 9.948100e-02 4.050000e-01 1.450000e+00
5.405940e-02 9.332807e-02 4.050000e-01 1.550000e+00
1.800111e-01 9.000563e-02 4.050000e-01 1.650000e+00
5.076989e-02 5.076989e-02 4.050000e-01 1.750000e+00
1.037885e-01 1.036044e-01 4.050000e-01 1.850000e+00
2.278323e-01 1.018900e-01 4.050000e-01 1.950000e+00
1.514490e-01 8.743931e-02 4.050000e-01 2.050000e+00
1.969344e-01 1.207227e-01 4.050000e-01 2.150000e+00
1.431581e-01 1.263713e-01 4.050000e-01 2.250000e+00
9.634668e-02 6.812739e-02 4.050000e-01 2.350000e+00
4.742228e-02 4.742228e-02 4.050000e-01 2.450000e+00
0.000000e+00 0.000000e+00 4.050000e-01 2.550000e+00
-3.754133e-05 6.260212e-02 4.050000e-01 2.650000e+00
1.922480e-01 1.175327e-01 4.050000e-01 2.750000e+00
5.511409e-02 9.559084e-02 4.050000e-01 2.850000e+00
3.995284e-02 3.995283e-02 4.050000e-01 2.950000e+00
0.000000e+00 0.000000e+00 4.050000e-01 3.050000e+00
5.063144e-02 5.063144e-02 4.050000e-01 3.150000e+00
1.589907e-01 9.752656e-02 4.050000e-01 3.250000e+00
5.864411e-02 5.864411e-02 4.050000e-01 3.350000e+00
1.256207e-01 7.252740e-02 4.050000e-01 3.450000e+00
4.748016e-02 8.278238e-02 4.050000e-01 3.550000e+00
1.416674e-01 1.057523e-01 4.050000e-01 3.650000e+00
1.364412e-01 7.877467e-02 4.050000e-01 3.750000e+00
9.124254e-02 9.157265e-02 4.050000e-01 3.850000e+00
8.848321e-02 6.256764e-02 4.050000e-01 3.950000e+00
5.259740e-02 5.259740e-02 4.050000e-01 4.050000e+00
-5.690891e-04 6.886665e-02 4.050000e-01 4.150000e+00
8.017660e-02 8.017660e-02 4.050000e-01 4.250000e+00
1.416181e-01 9.428224e-02 4.050000e-01 4.350000e+00
9.923944e-02 9.923944e-02 4.050000e-01 4.450000e+00
8.452874e-02 7.451397e-02 4.050000e-01 4.550000e+00
7.345133e-02 7.345133e-02 4.050000e-01 4.650000e+00
6.351034e-02 7.739776e-02 4.050000e-01 4.750000e+00
1.086162e-01 7.680333e-02 4.050000e-01 4.850000e+00
3.414362e-02 3.414363e-02 4.050000e-01 4.950000e+00
-2.757833e-04 9.568085e-02 4.050000e-01 5.050000e+00
-8.065346e-04 1.266939e-01 4.050000e-01 5.150000e+00
1.791952e-01 1.416604e-01 4.050000e-01 5.250000e+00
1.049486e-01 7.805233e-02 4.050000e-01 5.350000e+00
1.648136e-01 1.303470e-01 4.050000e-01 5.450000e+00
3.340546e-02 9.001365e-02 4.050000e-01 5.550000e+00
8.299967e-02 1.022195e-01 4.050000e-01 5.650000e+00
-2.848599e-01 1.140975e-01 4.050000e-01 5.750000e+00
-3.845699e-02 1.401123e-01 4.050000e-01 5.850000e+00
5.175315e-04 1.327710e-01 4.050000e-01 5.950000e+00
-3.188947e-02 1.266499e-01 4.050000e-01 6.050000e+00
-1.578630e-01 1.576219e-01 4.050000e-01 6.150000e+00
5.283186e-02 1.607623e-01 4.050000e-01 6.250000e+00
-7.309511e-02 1.512836e-01 4.050000e-01 6.350000e+00
-2.855910e-02 1.795351e-01 4.050000e-01 6.450000e+00
-2.730324e-02 2.223365e-01 4.050000e-01 6.550000e+00
-2.963023e-01 2.444906e-01 4.050000e-01 6.650000e+00
3.022577e-01 1.740648e-01 4.050000e-01 6.750000e+00
0.000000e+00 0.000000e+00 4.050000e-01 6.850000e+00
0.000000e+00 0.000000e+00 4.050000e-01 6.950000e+00
1.796402e+01 9.073215e-01 4.350000e-01 5.000000e-02
5.190472e+00 5.064410e-01 4.350000e-01 1.500000e-01
4.652693e-01 1.715480e-01 4.350000e-01 2.500000e-01
5.987189e-01 1.728354e-01 4.350000e-01 3.500000e-01
3.838319e-01 1.357053e-01 4.350000e-01 4.500000e-01
3.776653e-01 1.335251e-01 4.350000e-01 5.500000e-01
5.099400e-02 8.858828e-02 4.350000e-01 6.500000e-01
5.247915e-02 9.085771e-02 4.350000e-01 7.500000e-01
1.827989e-01 9.139963e-02 4.350000e-01 8.500000e-01
1.431643e-01 8.265616e-02 4.350000e-01 9.500000e-01
1.681830e-01 9.710066e-02 4.350000e-01 1.050000e+00
0.000000e+00 0.000000e+00 4.350000e-01 1.150000e+00
-5.112192e-05 6.577033e-02 4.350000e-01 1.250000e+00
-2.184525e-01 1.337865e-01 4.350000e-01 1.350000e+00
1.427253e-01 8.240280e-02 4.350000e-01 1.450000e+00
4.819563e-02 4.819562e-02 4.350000e-01 1.550000e+00
3.253648e-01 1.328299e-01 4.350000e-01 1.650000e+00
3.225833e-01 1.219254e-01 4.350000e-01 1.750000e+00
1.949531e-01 9.747664e-02 4.350000e-01 1.850000e+00
5.358911e-02 1.198128e-01 4.350000e-01 1.950000e+00
9.242456e-02 9.261980e-02 4.350000e-01 2.050000e+00
1.455087e-01 8.400972e-02 4.350000e-01 2.150000e+00
2.552948e-01 1.141714e-01 4.350000e-01 2.250000e+00
9.459043e-02 9.480104e-02 4.350000e-01 2.350000e+00
2.410214e-01 1.077882e-01 4.350000e-01 2.450000e+00
-9.396941e-02 6.644678e-02 4.350000e-01 2.550000e+00
1.030230e-01 7.284826e-02 4.350000e-01 2.650000e+00
4.622494e-02 8.041136e-02 4.350000e-01 2.750000e+00
1.343876e-01 7.758885e-02 4.350000e-01 2.850000e+00
1.169369e-01 8.268687e-02 4.350000e-01 2.950000e+00
-1.303039e-04 8.409938e-02 4.350000e-01 3.050000e+00
1.423993e-01 8.221474e-02 4.350000e-01 3.150000e+00
2.294809e-01 1.147405e-01 4.350000e-01 3.250000e+00
-3.910097e-02 3.910097e-02 4.350000e-01 3.350000e+00
5.605871e-02 5.605871e-02 4.350000e-01 3.450000e+00
4.570002e-02 7.866407e-02 4.350000e-01 3.550000e+00
4.427828e-02 4.427828e-02 4.350000e-01 3.650000e+00
1.009499e-01 7.138361e-02 4.350000e-01 3.750000e+00
1.751131e-01 8.755657e-02 4.350000e-01 3.850000e+00
-2.664493e-04 6.900231e-02 4.350000e-01 3.950000e+00
1.247854e-01 7.204532e-02 4.350000e-01 4.050000e+00
5.605959e-02 1.253986e-01 4.350000e-01 4.150000e+00
1.014197e-01 5.855516e-02 4.350000e-01 4.250000e+00
0.000000e+00 0.000000e+00 4.350000e-01 4.350000e+00
5.901738e-02 5.891570e-02 4.350000e-01 4.450000e+00
0.000000e+00 0.000000e+00 4.350000e-01 4.550000e+00
1.196884e-01 5.984481e-02 4.350000e-01 4.650000e+00
6.370498e-02 1.427989e-01 4.350000e-01 4.750000e+00
1.978265e-01 9.334312e-02 4.350000e-01 4.850000e+00
4.199392e-04 7.459203e-02 4.350000e-01 4.950000e+00
-6.664273e-02 6.688260e-02 4.350000e-01 5.050000e+00
1.999348e-01 1.230710e-01 4.350000e-01 5.150000e+00
-1.287622e-01 1.639703e-01 4.350000e-01 5.250000e+00
9.629193e-02 1.355604e-01 4.350000e-01 5.350000e+00
-6.540913e-02 8.072617e-02 4.350000e-01 5.450000e+00
-8.923432e-02 1.384870e-01 4.350000e-01 5.550000e+00
1.259605e-01 7.724919e-02 4.350000e-01 5.650000e+00
4.301316e-02 9.677986e-02 4.350000e-01 5.750000e+00
-6.293195e-02 1.086497e-01 4.350000e-01 5.850000e+00
2.207512e-01 1.550489e-01 4.350000e-01 5.950000e+00
3.335594e-02 1.342573e-01 4.350000e-01 6.050000e+00
1.734377e-01 1.384942e-01 4.350000e-01 6.150000e+00
9.155921e-02 1.578530e-01 4.350000e-01 6.250000e+00
-2.760698e-01 1.612109e-01 4.350000e-01 6.350000e+00
-2.299614e-01 1.445346e-01 4.350000e-01 6.450000e+00
-2.673639e-02 1.838448e-01 4.350000e-01 6.550000e+00
-6.742465e-02 2.241945e-01 4.350000e-01 6.650000e+00
-4.221122e-02 1.460581e-01 4.350000e-01 6.750000e+00
0.000000e+00 0.000000e+00 4.350000e-01 6.850000e+00
0.000000e+00 0.000000e+00 4.350000e-01 6.950000e+00
2.301312e+01 1.116302e+00 4.650000e-01 5.000000e-02
5.641886e+00 5.215933e-01 4.650000e-01 1.500000e-01
1.092682e+00 2.374936e-01 4.650000e-01 2.500000e-01
5.965651e-01 1.722138e-01 4.650000e-01 3.500000e-01
1.997337e-01 1.224069e-01 4.650000e-01 4.500000e-01
1.506860e-01 8.699870e-02 4.650000e-01 5.500000e-01
1.474998e-01 8.515930e-02 4.650000e-01 6.500000e-01
1.421296e-01 8.205872e-02 4.650000e-01 7.500000e-01
5.286062e-02 5.286062e-02 4.650000e-01 8.500000e-01
5.158664e-02 5.158664e-02 4.650000e-01 9.500000e-01
1.388191e-01 8.014734e-02 4.650000e-01 1.050000e+00
2.556152e-01 1.143147e-01 4.650000e-01 1.150000e+00
1.544213e-01 8.915520e-02 4.650000e-01 1.250000e+00
1.436841e-01 8.295616e-02 4.650000e-01 1.350000e+00
1.565278e-01 9.037139e-02 4.650000e-01 1.450000e+00
1.957527e-01 1.198049e-01 4.650000e-01 1.550000e+00
2.853982e-01 1.165139e-01 4.650000e-01 1.650000e+00
2.698552e-01 1.206835e-01 4.650000e-01 1.750000e+00
2.910659e-01 1.371233e-01 4.650000e-01 1.850000e+00
9.141647e-02 9.151428e-02 4.650000e-01 1.950000e+00
1.633954e-01 9.433638e-02 4.650000e-01 2.050000e+00
1.925611e-01 9.628076e-02 4.650000e-01 2.150000e+00
9.179753e-02 9.170626e-02 4.650000e-01 2.250000e+00
2.625008e-01 1.173942e-01 4.650000e-01 2.350000e+00
1.440091e-01 8.314371e-02 4.650000e-01 2.450000e+00
1.429054e-01 8.250664e-02 4.650000e-01 2.550000e+00
-2.823909e-04 6.783213e-02 4.650000e-01 2.650000e+00
0.000000e+00 0.000000e+00 4.650000e-01 2.750000e+00
4.971573e-02 4.971573e-02 4.650000e-01 2.850000e+00
1.295700e-01 7.480755e-02 4.650000e-01 2.950000e+00
5.582097e-02 9.723837e-02 4.650000e-01 3.050000e+00
4.712797e-02 1.052836e-01 4.650000e-01 3.150000e+00
1.715060e-01 8.575329e-02 4.650000e-01 3.250000e+00
6.103609e-02 6.103609e-02 4.650000e-01 3.350000e+00
1.620594e-01 8.102972e-02 4.650000e-01 3.450000e+00
-6.834594e-05 7.180588e-02 4.650000e-01 3.550000e+00
-5.097984e-02 5.097983e-02 4.650000e-01 3.650000e+00
8.297773e-02 1.182887e-01 4.650000e-01 3.750000e+00
0.000000e+00 0.000000e+00 4.650000e-01 3.850000e+00
8.510612e-02 6.017954e-02 4.650000e-01 3.950000e+00
-3.897872e-04 7.103066e-02 4.650000e-01 4.050000e+00
2.825308e-01 1.067874e-01 4.650000e-01 4.150000e+00
5.756105e-02 5.756105e-02 4.650000e-01 4.250000e+00
1.528124e-04 6.798179e-02 4.650000e-01 4.350000e+00
-7.306256e-02 1.908692e-01 4.650000e-01 4.450000e+00
1.235973e-01 7.577227e-02 4.650000e-01 4.550000e+00
-7.082404e-02 7.082403e-02 4.650000e-01 4.650000e+00
-3.131130e-02 7.013431e-02 4.650000e-01 4.750000e+00
5.859242e-02 1.017921e-01 4.650000e-01 4.850000e+00
-7.235657e-05 6.651037e-02 4.650000e-01 4.950000e+00
2.678711e-01 1.416138e-01 4.650000e-01 5.050000e+00
-3.194181e-02 7.095834e-02 4.650000e-01 5.150000e+00
2.168449e-01 1.531838e-01 4.650000e-01 5.250000e+00
-2.433462e-01 1.289019e-01 4.650000e-01 5.350000e+00
5.103222e-02 1.354840e-01 4.650000e-01 5.450000e+00
1.068461e-03 8.788123e-02 4.650000e-01 5.550000e+00
-4.674393e-02 1.232845e-01 4.650000e-01 5.650000e+00
-6.012317e-02 8.593031e-02 4.650000e-01 5.750000e+00
2.055908e-01 1.592556e-01 4.650000e-01 5.850000e+00
-9.869179e-02 1.421649e-01 4.650000e-01 5.950000e+00
-3.408347e-02 1.081595e-01 4.650000e-01 6.050000e+00
1.340050e-01 1.338086e-01 4.650000e-01 6.150000e+00
1.970002e-01 1.466331e-01 4.650000e-01 6.250000e+00
-7.827974e-02 1.288863e-01 4.650000e-01 6.350000e+00
-1.923725e-02 1.677402e-01 4.650000e-01 6.450000e+00
-2.759526e-02 1.897091e-01 4.650000e-01 6.550000e+00
-2.619593e-01 2.089626e-01 4.650000e-01 6.650000e+00
4.157165e-02 2.127298e-01 4.650000e-01 6.750000e+00
0.000000e+00 0.000000e+00 4.650000e-01 6.850000e+00
0.000000e+00 0.000000e+00 4.650000e-01 6.950000e+00
2.197521e+01 1.021260e+00 4.950000e-01 5.000000e-02
6.629013e+00 5.859283e-01 4.950000e-01 1.500000e-01
1.196895e+00 2.443156e-01 4.950000e-01 2.500000e-01
7.673700e-01 2.035470e-01 4.950000e-01 3.500000e-01
3.588610e-01 1.537588e-01 4.950000e-01 4.500000e-01
9.752493e-02 6.896054e-02 4.950000e-01 5.500000e-01
4.928219e-02 8.564863e-02 4.950000e-01 6.500000e-01
1.062078e-01 7.510040e-02 4.950000e-01 7.500000e-01
1.464243e-01 8.453815e-02 4.950000e-01 8.500000e-01
4.827020e-02 4.827020e-02 4.950000e-01 9.500000e-01
1.056234e-01 7.468709e-02 4.950000e-01 1.050000e+00
0.000000e+00 0.000000e+00 4.950000e-01 1.150000e+00
4.925595e-02 4.925595e-02 4.950000e-01 1.250000e+00
1.491836e-01 8.613152e-02 4.950000e-01 1.350000e+00
2.468369e-01 1.103890e-01 4.950000e-01 1.450000e+00
2.610791e-01 1.167583e-01 4.950000e-01 1.550000e+00
2.510531e-01 1.122746e-01 4.950000e-01 1.650000e+00
2.732432e-01 1.115515e-01 4.950000e-01 1.750000e+00
2.173202e-01 1.086603e-01 4.950000e-01 1.850000e+00
1.551046e-01 8.955026e-02 4.950000e-01 1.950000e+00
2.612911e-01 1.066719e-01 4.950000e-01 2.050000e+00
2.685494e-01 1.200990e-01 4.950000e-01 2.150000e+00
5.207970e-02 5.207970e-02 4.950000e-01 2.250000e+00
6.186318e-05 6.176738e-02 4.950000e-01 2.350000e+00
5.215738e-02 5.215738e-02 4.950000e-01 2.450000e+00
5.037211e-02 5.037211e-02 4.950000e-01 2.550000e+00
-4.743671e-02 4.743670e-02 4.950000e-01 2.650000e+00
9.684776e-02 6.848171e-02 4.950000e-01 2.750000e+00
9.670946e-02 6.838408e-02 4.950000e-01 2.850000e+00
-3.413084e-05 7.461427e-02 4.950000e-01 2.950000e+00
-4.394431e-02 9.825071e-02 4.950000e-01 3.050000e+00
-1.262385e-04 7.151961e-02 4.950000e-01 3.150000e+00
1.062060e-01 1.063363e-01 4.950000e-01 3.250000e+00
8.141973e-02 8.185551e-02 4.950000e-01 3.350000e+00
5.956881e-02 5.956882e-02 4.950000e-01 3.450000e+00
-2.449746e-04 6.236828e-02 4.950000e-01 3.550000e+00
9.151372e-02 6.470997e-02 4.950000e-01 3.650000e+00
-5.554101e-02 5.554101e-02 4.950000e-01 3.750000e+00
4.036274e-02 4.036274e-02 4.950000e-01 3.850000e+00
1.073599e-01 1.078552e-01 4.950000e-01 3.950000e+00
-8.387412e-05 8.540828e-02 4.950000e-01 4.050000e+00
5.040427e-02 8.638657e-02 4.950000e-01 4.150000e+00
8.058806e-02 8.056752e-02 4.950000e-01 4.250000e+00
1.685443e-01 1.251721e-01 4.950000e-01 4.350000e+00
-7.016517e-02 8.515275e-02 4.950000e-01 4.450000e+00
6.638242e-02 6.638242e-02 4.950000e-01 4.550000e+00
-3.163430e-02 5.564707e-02 4.950000e-01 4.650000e+00
-6.286826e-02 1.687148e-01 4.950000e-01 4.750000e+00
6.406652e-02 9.203730e-02 4.950000e-01 4.850000e+00
5.729169e-02 9.880753e-02 4.950000e-01 4.950000e+00
1.961336e-01 8.007133e-02 4.950000e-01 5.050000e+00
1.138309e-01 8.049060e-02 4.950000e-01 5.150000e+00
2.371539e-04 8.350460e-02 4.950000e-01 5.250000e+00
-1.222579e-01 1.229645e-01 4.950000e-01 5.350000e+00
5.777871e-02 1.224630e-01 4.950000e-01 5.450000e+00
1.061378e-01 1.509222e-01 4.950000e-01 5.550000e+00
1.190360e-01 1.034652e-01 4.950000e-01 5.650000e+00
2.127962e-04 1.342351e-01 4.950000e-01 5.750000e+00
-1.231587e-01 1.255709e-01 4.950000e-01 5.850000e+00
3.651342e-01 1.457921e-01 4.950000e-01 5.950000e+00
-3.548543e-02 1.348489e-01 4.950000e-01 6.050000e+00
-9.169334e-02 1.378806e-01 4.950000e-01 6.150000e+00
3.161926e-02 1.748833e-01 4.950000e-01 6.250000e+00
-2.976143e-02 1.755202e-01 4.950000e-01 6.350000e+00
-4.699403e-02 1.638365e-01 4.950000e-01 6.450000e+00
-9.499118e-02 1.935768e-01 4.950000e-01 6.550000e+00
1.403891e-01 2.098877e-01 4.950000e-01 6.650000e+00
1.379961e-01 2.002738e-01 4.950000e-01 6.750000e+00
0.000000e+00 0.000000e+00 4.950000e-01 6.850000e+00
0.000000e+00 0.000000e+00 4.950000e-01 6.950000e+00
2.205615e+01 1.043222e+00 5.250000e-01 5.000000e-02
6.775984e+00 5.646663e-01 5.250000e-01 1.500000e-01
1.145292e+00 2.441775e-01 5.250000e-01 2.500000e-01
5.099429e-01 1.612585e-01 5.250000e-01 3.500000e-01
1.896773e-01 9.483868e-02 5.250000e-01 4.500000e-01
1.581162e-01 1.180799e-01 5.250000e-01 5.500000e-01
5.170859e-02 5.170858e-02 5.250000e-01 6.500000e-01
9.375643e-02 6.629582e-02 5.250000e-01 7.500000e-01
5.218922e-02 5.218922e-02 5.250000e-01 8.500000e-01
-2.104650e-04 7.609957e-02 5.250000e-01 9.500000e-01
-4.837679e-02 4.837678e-02 5.250000e-01 1.050000e+00
9.638207e-02 6.815271e-02 5.250000e-01 1.150000e+00
1.053701e-01 7.450824e-02 5.250000e-01 1.250000e+00
1.039222e-01 1.035421e-01 5.250000e-01 1.350000e+00
3.453021e-01 1.480345e-01 5.250000e-01 1.450000e+00
3.309524e-01 1.250885e-01 5.250000e-01 1.550000e+00
2.107615e-01 1.053808e-01 5.250000e-01 1.650000e+00
3.762876e-01 1.422238e-01 5.250000e-01 1.750000e+00
4.828007e-01 1.455704e-01 5.250000e-01 1.850000e+00
2.523742e-01 1.128655e-01 5.250000e-01 1.950000e+00
1.729348e-01 9.984454e-02 5.250000e-01 2.050000e+00
4.311006e-02 7.466286e-02 5.250000e-01 2.150000e+00
-2.641609e-04 6.890641e-02 5.250000e-01 2.250000e+00
5.677378e-02 9.870133e-02 5.250000e-01 2.350000e+00
1.348449e-01 7.785283e-02 5.250000e-01 2.450000e+00
9.713507e-02 9.694997e-02 5.250000e-01 2.550000e+00
-5.306541e-05 7.373584e-02 5.250000e-01 2.650000e+00
9.476261e-02 6.700730e-02 5.250000e-01 2.750000e+00
9.921693e-02 7.015725e-02 5.250000e-01 2.850000e+00
4.712363e-02 4.712363e-02 5.250000e-01 2.950000e+00
1.058298e-01 7.483299e-02 5.250000e-01 3.050000e+00
-6.992098e-05 6.631583e-02 5.250000e-01 3.150000e+00
9.368721e-02 9.336467e-02 5.250000e-01 3.250000e+00
5.689631e-02 9.786196e-02 5.250000e-01 3.350000e+00
-4.135281e-02 4.135281e-02 5.250000e-01 3.450000e+00
-5.473539e-02 9.426715e-02 5.250000e-01 3.550000e+00
9.543300e-02 9.550963e-02 5.250000e-01 3.650000e+00
8.501604e-02 6.011542e-02 5.250000e-01 3.750000e+00
1.151217e-01 8.140408e-02 5.250000e-01 3.850000e+00
1.590077e-01 7.950441e-02 5.250000e-01 3.950000e+00
0.000000e+00 0.000000e+00 5.250000e-01 4.050000e+00
2.151380e-01 1.140128e-01 5.250000e-01 4.150000e+00
9.799220e-02 9.765109e-02 5.250000e-01 4.250000e+00
0.000000e+00 0.000000e+00 5.250000e-01 4.350000e+00
0.000000e+00 0.000000e+00 5.250000e-01 4.450000e+00
3.620344e-02 6.204916e-02 5.250000e-01 4.550000e+00
-6.245983e-05 8.487739e-02 5.250000e-01 4.650000e+00
1.000962e-01 5.779085e-02 5.250000e-01 4.750000e+00
-1.196167e-01 8.458203e-02 5.250000e-01 4.850000e+00
-3.251704e-02 5.666015e-02 5.250000e-01 4.950000e+00
1.168312e-01 8.261234e-02 5.250000e-01 5.050000e+00
-1.245707e-01 7.606604e-02 5.250000e-01 5.150000e+00
6.463632e-02 1.115940e-01 5.250000e-01 5.250000e+00
-2.677999e-02 9.092856e-02 5.250000e-01 5.350000e+00
-8.514224e-04 1.709633e-01 5.250000e-01 5.450000e+00
-1.117847e-01 1.418549e-01 5.250000e-01 5.550000e+00
5.499822e-02 1.455952e-01 5.250000e-01 5.650000e+00
-4.688660e-04 9.465478e-02 5.250000e-01 5.750000e+00
1.299091e-01 1.294773e-01 5.250000e-01 5.850000e+00
-1.042012e-01 1.143067e-01 5.250000e-01 5.950000e+00
-1.307688e-01 1.280491e-01 5.250000e-01 6.050000e+00
1.035939e-01 1.455978e-01 5.250000e-01 6.150000e+00
9.161826e-02 1.538373e-01 5.250000e-01 6.250000e+00
1.924532e-01 1.374417e-01 5.250000e-01 6.350000e+00
9.257416e-02 1.689498e-01 5.250000e-01 6.450000e+00
8.960219e-02 1.928862e-01 5.250000e-01 6.550000e+00
-3.006465e-03 1.937576e-01 5.250000e-01 6.650000e+00
-3.227228e-04 1.925148e-01 5.250000e-01 6.750000e+00
0.000000e+00 0.000000e+00 5.250000e-01 6.850000e+00
0.000000e+00 0.000000e+00 5.250000e-01 6.950000e+00
1.985544e+01 1.026702e+00 5.550000e-01 5.000000e-02
5.681516e+00 5.441272e-01 5.550000e-01 1.500000e-01
1.167575e+00 2.427604e-01 5.550000e-01 2.500000e-01
4.133620e-01 1.461458e-01 5.550000e-01 3.500000e-01
1.620230e-01 9.354416e-02 5.550000e-01 4.500000e-01
3.314905e-01 1.252920e-01 5.550000e-01 5.500000e-01
5.041885e-02 8.723822e-02 5.550000e-01 6.500000e-01
5.643696e-02 5.643696e-02 5.550000e-01 7.500000e-01
0.000000e+00 0.000000e+00 5.550000e-01 8.500000e-01
4.644237e-02 4.644237e-02 5.550000e-01 9.500000e-01
5.519361e-02 5.519361e-02 5.550000e-01 1.050000e+00
5.292443e-02 5.292443e-02 5.550000e-01 1.150000e+00
1.437067e-01 1.266816e-01 5.550000e-01 1.250000e+00
1.950292e-01 9.751481e-02 5.550000e-01 1.350000e+00
3.182595e-01 1.299290e-01 5.550000e-01 1.450000e+00
3.182428e-01 1.299222e-01 5.550000e-01 1.550000e+00
2.737050e-01 1.117399e-01 5.550000e-01 1.650000e+00
5.873589e-01 1.831585e-01 5.550000e-01 1.750000e+00
3.505654e-01 1.655319e-01 5.550000e-01 1.850000e+00
9.174065e-02 9.137154e-02 5.550000e-01 1.950000e+00
2.689075e-01 1.267616e-01 5.550000e-01 2.050000e+00
6.020010e-02 6.020010e-02 5.550000e-01 2.150000e+00
0.000000e+00 0.000000e+00 5.550000e-01 2.250000e+00
0.000000e+00 0.000000e+00 5.550000e-01 2.350000e+00
1.143895e-01 8.088599e-02 5.550000e-01 2.450000e+00
1.472269e-01 1.097813e-01 5.550000e-01 2.550000e+00
9.240960e-02 9.251334e-02 5.550000e-01 2.650000e+00
5.332437e-02 9.260426e-02 5.550000e-01 2.750000e+00
1.943244e-01 1.187237e-01 5.550000e-01 2.850000e+00
1.500480e-01 8.663093e-02 5.550000e-01 2.950000e+00
9.560430e-02 6.760307e-02 5.550000e-01 3.050000e+00
5.076608e-02 8.725916e-02 5.550000e-01 3.150000e+00
4.962321e-02 4.962321e-02 5.550000e-01 3.250000e+00
1.788899e-01 8.944557e-02 5.550000e-01 3.350000e+00
2.799805e-01 1.252118e-01 5.550000e-01 3.450000e+00
8.622866e-02 6.097293e-02 5.550000e-01 3.550000e+00
0.000000e+00 0.000000e+00 5.550000e-01 3.650000e+00
5.206820e-02 5.206820e-02 5.550000e-01 3.750000e+00
2.518358e-04 8.106203e-02 5.550000e-01 3.850000e+00
0.000000e+00 0.000000e+00 5.550000e-01 3.950000e+00
1.592295e-01 7.961484e-02 5.550000e-01 4.050000e+00
-5.030152e-02 8.846879e-02 5.550000e-01 4.150000e+00
8.804118e-02 8.760906e-02 5.550000e-01 4.250000e+00
-4.133734e-04 6.722006e-02 5.550000e-01 4.350000e+00
-8.801099e-04 8.339331e-02 5.550000e-01 4.450000e+00
